shape,seed,grid_resolution,complete_30s,abort_reason,theorem_conditions_hold_full_horizon,full_horizon_J_bound_status,condition_failure_frames,condition_failure_agent_indices,zero_input_with_rho_failure_count,H0,H_final,J_bar,E_bar,gradient_residual_bar,centroid2_bar,B_E_rigorous,B_E_numerical_a_priori,B_E_diameter,posthoc_J_bound,B_J_prior_P0H_rigorousE,B_J_prior_numerical_a_priori,B_J_geom,posthoc_bound_below_geom,prior_beats_geom_certificate,prior_beats_geom_numerical,wall_seconds,config_sha256,code_sha
l_shape,2,20,True,,True,applicable_post_hoc,,,0,0.9753948396589078,0.2308309768630591,0.07644847346243387,9.447030756673406e-08,0.07996703335141193,1.0809013640288783,0.1702700923536529,0.11358851375086285,4.796306863277367,0.22451551632281855,0.36885789228618593,0.32080788877416294,0.22951077763729585,True,False,False,188.45547980000083,15ad45f8f12badfa7ec778ca5e0bbab2f98ce5c4a17dce1bdf64a1128069f0a1,c178f766e0394c345db5122cd765a5abba96bc8f
rectangle,2,20,True,,True,applicable_post_hoc,,,0,0.8140302496679026,0.13880447376148208,0.0660391782276383,7.750076420018098e-08,0.06304702013106633,1.3708270145143135,0.12870481574827167,0.083016192464499,3.7668697825490614,0.18737275743822013,0.296478380186734,0.25774730452934724,0.18025060482900776,False,False,False,136.08328360000087,75e918328ae534991549ac06baf365cc3a87ed7b99ddae02c789ef537dc719d0,c178f766e0394c345db5122cd765a5abba96bc8f
