frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,1.050688533566167,0.06727594835454928,5.085512867902777e-07,0.0944174159405999,2.5885766532240435,1,1,-0.0003435340234361241
1,1.0404200415874363,0.07051637401958866,5.09542388920768e-07,0.09929473266994965,2.606741526639924,1,1,-0.000345193312590808
2,1.0298073281517701,0.07377560285400163,4.175900317137123e-07,0.10382312693650055,2.620925666032306,1,1,-0.00035192178726099754
3,1.018857632811468,0.07708616971734028,3.242535290055989e-07,0.10807868488550408,2.6320527496951547,1,1,-0.0003586192108458626
4,1.0075773954532767,0.08045584077949444,2.8479654427586155e-07,0.11208861014698282,2.6405726190172283,1,1,-0.0003655091111121247
5,0.9959702275046534,0.08384572950058969,1.4212453679687774e-07,0.11579886892314352,2.645782357422264,1,1,-0.00037272585785498927
6,0.9840430766247585,0.08728662802850118,1.3694566614479895e-07,0.11920976990275012,2.646528204287038,1,1,-0.0003817005397100722
7,0.9717992434677937,0.09080337370977477,1.2796399513777158e-07,0.12244522425131381,2.642422219486674,1,1,-0.0003888916948029588
8,0.959240632952465,0.09437313878205729,1.1522398551102904e-07,0.12548176982583026,2.6333740273720787,1,1,-0.0003951260432319102
9,0.9463723717629877,0.0979926666810105,1.1190746946464394e-07,0.12829707765119117,2.6186933882148375,1,1,-0.00039857119624610304
10,0.933202781008799,0.10164721836301539,1.133521774447739e-07,0.13087387737442022,2.597878131020025,1,1,-0.0004056918892023087
11,0.9197366910310673,0.10535774866420836,1.1495349672244465e-07,0.13332064583545364,2.5710603676948427,1,1,-0.0004107312882547596
12,0.9059806961203645,0.10845398809435244,1.291131520634884e-07,0.13566661802139554,2.538470765235195,1,1,-0.00041319076678545535
13,0.8919775682835027,0.11071726839270232,1.362128573920717e-07,0.1379390660779582,2.500221032625481,1,1,-0.0004135072468530541
14,0.8777804942396776,0.11303419092519565,1.2678373286792103e-07,0.14007094348169438,2.4564666910416664,1,1,-0.0004139838253295596
15,0.8633952181112032,0.115413985925267,1.2133359041444884e-07,0.14211825085136598,2.4085167685790028,1,1,-0.00041807474845124114
16,0.8488225516176003,0.11709695214238264,1.3696557521592673e-07,0.1441302882478829,2.3568748294299664,1,1,-0.00041555487772604836
17,0.8341127328774904,0.11800486828153549,1.679688761692591e-07,0.14606631124924307,2.3024571375975533,1,1,-0.0004149279163469192
18,0.8193116224753179,0.11899787313717805,3.1287329679566846e-07,0.14800706075529363,2.245472346804838,1,1,-0.0004103987070426477
19,0.8044219618035848,0.12003241601370893,2.5219659743402094e-07,0.14983063783699746,2.1854466363873533,1,1,-0.00040834899360677607
20,0.7894494512529724,0.1201667163878932,2.636357592473387e-07,0.1515546594291994,2.1239412669640094,1,1,-0.0004040207174385649
21,0.7744506991323903,0.12007329589890729,2.4572047127703014e-07,0.15312758960231418,2.060622935088028,1,1,-0.0003968227175905354
22,0.7594498711093516,0.12001270398993871,2.3739132892205755e-07,0.15457846810046355,1.9961075425567492,1,1,-0.0003923376480180381
23,0.744450514696636,0.11996893679498744,2.852780350671483e-07,0.1557945836245825,1.9316324862877625,1,1,-0.00038877067956776847
24,0.729459652615026,0.11984264730675959,2.97490871246992e-07,0.15680857096986411,1.8667633548220102,1,1,-0.00038472671800783564
25,0.7144911069737127,0.11950228260195583,2.874439925049388e-07,0.1576492775059082,1.8024603581075804,1,1,-0.00037747294299618483
26,0.6995665951474808,0.11913132732017939,2.8821700730230115e-07,0.15823138416954288,1.7373456841160944,1,1,-0.00037182041502208454
27,0.6846988829424077,0.11876461679148806,3.893030183472169e-07,0.15858974931302075,1.6737838518058716,1,1,-0.00032900741919178293
28,0.6699320138546132,0.11834819338321943,3.3568023084268866e-07,0.1586920541039699,1.6088023878122522,1,1,-0.000324257636397058
29,0.6552466489671456,0.11791666178940223,3.577515423017814e-07,0.15853541747650593,1.545421511018105,1,1,-0.0003289550283743104
30,0.6406435315691499,0.10757703339223199,3.8903708374245175e-07,0.15819598573111437,1.4841973000438107,1,1,-0.0003056234454603419
31,0.6267783464228287,0.09413917948315473,3.37378380287351e-07,0.15757942509030012,1.4256617946320043,1,1,-0.0002928605140452567
32,0.6140151137104624,0.0861250265132735,2.982934594909341e-07,0.1567403159906483,1.3725473359074316,1,1,-0.00030042197797055734
33,0.6021679054854474,0.08389644431682836,2.8498688855341607e-07,0.1557545931374665,1.324725171936688,1,1,-0.00024215394767560135
34,0.590903223067146,0.08377054956515248,2.7828816287978717e-07,0.15448520752042624,1.2782879472677868,1,1,-0.0002586816075910419
35,0.5799180590684694,0.08443619770750416,3.359075580438506e-07,0.15323081770477875,1.233879322850897,1,1,-0.00029914872314744205
36,0.5690509334355083,0.08534899213526317,2.901737034404849e-07,0.15190872831277663,1.1907561385341345,1,1,-0.00024339847022472258
37,0.5583257096208051,0.08609143807333,2.379113771153441e-07,0.15012467398891077,1.1474183195947865,1,1,-0.00022122074500451235
38,0.5476925140847247,0.08631024880491547,2.585423014804227e-07,0.14816139661601838,1.1046970855627767,1,1,-0.0002539459854005565
39,0.5371130721243002,0.08609700649568341,2.4311928182316537e-07,0.1459497727714315,1.0626253635433303,1,1,-0.0002100421699308755
40,0.5266872882027496,0.08578433495137185,2.2540640049372142e-07,0.14352257115309072,1.0207942172630846,1,1,-0.00020164991684606427
41,0.5163896148819389,0.0828849856350297,2.4179149973958595e-07,0.14069125817096467,0.9796191706781214,1,1,-0.00022500644652956835
42,0.5063528116311493,0.07951725902821151,2.235639600819157e-07,0.13802743704490342,0.9406155368151883,1,1,-0.00020796482553851053
43,0.4967085520817367,0.07718973399649885,2.1691683261020453e-07,0.13522228640678058,0.9030775653416133,1,1,-0.0001733509968336721
44,0.48742165628355005,0.07563110218180805,2.4003041408691493e-07,0.13233064409508258,0.8667870545441902,1,1,-0.00018404819339819245
45,0.47838427361731284,0.07437705243987894,2.743301755209688e-07,0.12919056549003172,0.8322135321457174,1,1,-0.00017990089750507914
46,0.4695715220494311,0.07324202636394671,2.532530873677914e-07,0.1261406161181372,0.7995294799040698,1,1,-0.00017342212607532846
47,0.4609642985379724,0.07219046639754435,2.622105314997084e-07,0.12304969678232308,0.7682348200216086,1,1,-0.0001383134387616461
48,0.4525771131223153,0.07119538168810825,2.9239408779916557e-07,0.11988731940513926,0.7382829020077155,1,1,-0.0001572495382312026
49,0.4443480124722956,0.07027349893758517,2.9908290125712166e-07,0.11687256591789623,0.7104144018602752,1,1,-0.00016409650835509312
50,0.43627917951363626,0.06941577038470659,3.159802103194348e-07,0.11377406540595654,0.6840927354356479,1,1,-0.00016533859865440134
51,0.42837121766162234,0.06862237885174934,3.1480650451692655e-07,0.11076981972545631,0.6594707046722177,1,1,-0.0001435139492696729
52,0.4206430285483902,0.06791082137078563,2.968582993667748e-07,0.10773477448956727,0.6364562144643332,1,1,-0.00013747808303531898
53,0.41307356880778723,0.06687669474382371,4.3259060359669845e-07,0.10487015953491285,0.6151480426175822,1,1,-0.0001465347081618133
54,0.4056636621257439,0.06497306894820301,4.090144501582271e-07,0.10192207063190442,0.5952573744399161,1,1,-0.00014085520697590392
55,0.3984675514831548,0.06320781164197882,4.1639724051535426e-07,0.09928268932512478,0.5779062529908335,1,1,-0.00015687933140068767
56,0.39144567106265593,0.06155564362595742,4.4773785885377683e-07,0.09676309681307885,0.5623770162581609,1,1,-0.0001641136787899995
57,0.3845970123221427,0.05661517269344366,4.779617828765996e-07,0.09442365437795873,0.5487168890544026,1,1,-0.00014821512880713351
58,0.3781244696116972,0.04952647283281134,5.066060486130333e-07,0.09254837664668658,0.537359067929817,1,1,-0.00010264402332117728
59,0.3722855188908334,0.046699696396299215,4.490421607269318e-07,0.09090154571083986,0.528253235949915,1,1,-0.0001284886160113118
60,0.3667830322556087,0.04545633240537717,5.592623703246179e-07,0.08957059371547572,0.5211959172369388,1,1,-0.00013867221189492723
61,0.3614993244655882,0.04485681635596752,4.507383634279493e-07,0.0882421810093979,0.5149877676800634,1,1,-9.652686393225429e-05
62,0.35639883745855494,0.044530044285316796,4.488635090272581e-07,0.08729166839190104,0.5097195770958982,1,1,-0.0001339160156832598
63,0.35134716486491346,0.04434673276440948,4.809733965930641e-07,0.0864799477227246,0.5049537710962471,1,1,-0.00014230086369260327
64,0.3463381584890146,0.04422154470445858,4.6642653978477107e-07,0.0855975297680502,0.5002019443961073,1,1,-0.00017053431644756603
65,0.34133803241702854,0.044191890297278914,4.2967153295397685e-07,0.08506005164857326,0.4959253616484373,1,1,-0.00016422989032230297
66,0.3363572713673949,0.044218980401479466,4.7608985678336066e-07,0.08467482735126476,0.49135982532977296,1,1,-0.00014830399098082064
67,0.3313937460480463,0.04424775882067451,5.550949443903868e-07,0.08423248005674962,0.48663460703404887,1,1,-0.00010558989212481901
68,0.3264758729114786,0.043731293235199566,5.571529935442271e-07,0.08271190407270756,0.4789854054641475,1,1,-6.570119799276242e-05
69,0.32165765222343357,0.04284131291097654,5.127798804935583e-07,0.08079345009013539,0.4701260251949032,1,1,-0.00011647991146561572
70,0.31688487353880335,0.04170747051332378,5.476728610871197e-07,0.07818274377175802,0.4599822593892113,1,1,-0.00011230960966104007
71,0.312244501412013,0.040438566121150425,5.268441713855635e-07,0.07539025443802111,0.44940429757897127,1,1,-6.614041174046216e-05
72,0.30778730762434026,0.03903723115670307,4.590131546080345e-07,0.07227356526590431,0.4382051639521101,1,1,-4.754184158758945e-05
73,0.30350212521416875,0.037643521572235196,4.86802393393077e-07,0.06919466587940873,0.4272591181607728,1,1,-6.48220164385753e-05
74,0.29934872363844667,0.03630728609818247,4.557632916069583e-07,0.06620037951095326,0.416306400013555,1,1,-5.397742654276571e-05
75,0.2953501766808193,0.03500900746159491,4.815388610993583e-07,0.06315032811130322,0.4054105683202736,1,1,-0.0001315800219797011
76,0.29141932164054374,0.03380837962250285,4.5438117311837697e-07,0.06036928100919645,0.39489011282734854,1,1,-4.7685960589586174e-05
77,0.287701690810951,0.03267129486895971,3.512577305193106e-07,0.057595154676598315,0.38481372039472606,1,1,-8.64329519568211e-05
78,0.28406730155921656,0.031565483475695155,4.257500285543094e-07,0.05499824266298979,0.37529563330420035,1,1,4.866510300398797e-05
79,0.2806860393992022,0.030452286596227167,4.141270466693632e-07,0.05219092097743307,0.3648174072727841,1,1,-0.00010613557171603068
80,0.27727563094985763,0.02939325504983597,4.188691482175607e-07,0.04981387576562325,0.3555884494532953,1,1,-9.494821527050029e-05
81,0.2739884756138439,0.028347963865975673,3.8221456225623277e-07,0.047449146546975775,0.3468066589141971,1,1,-2.920907284773575e-05
82,0.27087975970001454,0.027319604815849056,3.426895123242339e-07,0.045052502652813534,0.3377176091419779,1,1,-8.89234546375111e-05
83,0.26782557474963953,0.026305756909633052,3.6857680859743325e-07,0.04279877072455224,0.32932799737728524,1,1,6.3312234638165064e-06
84,0.2649758957012618,0.02529134485260314,3.3318899030848127e-07,0.04065772372665469,0.3207597729084289,1,1,-2.2212459805953915e-05
85,0.26220815861788394,0.024286718306245236,2.7435282811474444e-07,0.03858694047331916,0.3126702950588756,1,1,-2.053454271975716e-05
86,0.2595505498159333,0.023296409596504683,2.524004380275993e-07,0.036609861920801526,0.3045870838399588,1,1,-9.75782598507057e-05
87,0.2569244368883453,0.02233295212824064,2.572730079499972e-07,0.034762916739440895,0.2971135189348972,1,1,-3.1795330284347875e-05
88,0.254467376046694,0.02139201348493636,2.4250318755341615e-07,0.032965739848154374,0.28953395410694416,1,1,-2.34012951097623e-05
89,0.25212082259515367,0.020480437221082667,2.394337807016552e-07,0.03125811075354412,0.28227392599335727,1,1,-1.9217356151951873e-05
90,0.24987678447345907,0.01959668955648286,2.1781353742571827e-07,0.029609491086261847,0.27512787027055857,1,1,-0.00011534816923696812
91,0.24763331141038125,0.01875351261233225,2.207995798878203e-07,0.02811454899342982,0.26836667153937865,1,1,3.777639943608555e-05
92,0.24563338960997405,0.017936282086808513,1.8800421795031907e-07,0.02664108065139865,0.2615670519641547,1,1,-3.053745169025938e-05
93,0.24365476982414513,0.01715722603470946,1.7262599513870284e-07,0.02527103591475524,0.2550076467693648,1,1,-8.588907178624233e-06
94,0.241782981956137,0.016412634947898738,1.6536716336640823e-07,0.023973812409882663,0.24859347335333892,1,1,-2.3956039692822704e-05
95,0.2399770977340655,0.01570334235176039,1.3658405529350784e-07,0.022760640318043382,0.2423305325959012,1,1,-6.393248196012117e-05
96,0.23820845689080494,0.015029797050648313,1.2108241624370448e-07,0.02163568296981186,0.23630759907869497,1,1,4.122516849218026e-05
97,0.2366177168124397,0.014385810355690747,1.1938194698381598e-07,0.02054716902031696,0.23034244349321192,1,1,-1.2932872255728587e-05
98,0.23504323848448094,0.013775705335286945,1.1685261501060334e-07,0.01954022079383727,0.22450191101312317,1,1,-5.608597219780619e-05
99,0.23349187450432518,0.013196927610731018,1.1073795857069046e-07,0.018605220590958073,0.2187648660060164,1,1,-1.0576483954289825e-05
100,0.23204862893248734,0.012646583326869257,1.118143936819293e-07,0.017719078965737205,0.21312466460000662,1,1,-3.0501319605294105e-05
101,0.23064519418671914,0.01126510922629011,1.041588520591781e-07,0.01689695421441166,0.20763381857821545,1,1,-4.451297040832208e-05
102,0.22933798976946773,0.010326461838584062,9.677726692500317e-08,0.016175645108932244,0.2024606624293934,1,1,7.842045299661683e-06
103,0.22817963115412665,0.009772479147890999,9.353503073476334e-08,0.015523659862857284,0.19755323636151959,1,1,-1.1595789175284244e-06
104,0.22708310439631574,0.009371919672433282,9.42569108708977e-08,0.014938068090228945,0.19285072274025852,1,1,-3.082799408290885e-05
105,0.2260115587523467,0.009038095045062802,9.712563732583397e-08,0.014397436919521153,0.1882862102148326,1,1,-3.4882622528803866e-05
106,0.2249806156449179,0.008639765220744049,9.564545394405533e-08,0.01389313234661302,0.183905402399187,1,1,6.791385556746601e-06
107,0.2240349625630298,0.007976553065610176,9.239382555190994e-08,0.013428892192579667,0.17969330080599027,1,1,-6.123554374655037e-06
108,0.22313695859378835,0.007586334389637929,9.065514348694582e-08,0.013040553063307692,0.17569454201356574,1,1,-2.505578213708563e-05
109,0.22226424359990615,0.007375303289169919,8.842111036035071e-08,0.012698195656470977,0.1718742710593676,1,1,-2.774043281694033e-05
110,0.22141905783573745,0.007221707302262801,8.55010259596257e-08,0.012387136616611217,0.16821151670335455,1,1,-5.570423531399285e-06
111,0.22061872664512827,0.0070872096444862896,8.499339883965161e-08,0.012093041918510752,0.16467941349094517,1,1,-3.7766376704936834e-05
112,0.21980482227576914,0.006962718473596688,8.637863221169786e-08,0.011816046447872122,0.16129604868056102,1,1,-4.9486136755086266e-05
113,0.2189951849420948,0.00684401530994804,8.578452568082376e-08,0.011550601982499905,0.15802865477068767,1,1,-3.830512628640362e-05
114,0.21821105524659679,0.006729426828054145,8.587455634556903e-08,0.01129390430601368,0.15482264486469322,1,1,-9.19176674583043e-06
115,0.21746929636765266,0.006617931868018106,9.038492722830995e-08,0.011043756000751817,0.15162877161683117,1,1,-9.266708893896454e-06
116,0.21674001130593823,0.00651002561314699,9.459971844550486e-08,0.01079620461443652,0.14851120820143754,1,1,-1.1017861572784789e-05
117,0.216020943076768,0.006406296615043116,9.257681617408391e-08,0.010550717947487798,0.14547986137606606,1,1,-1.4838613988835559e-05
118,0.21530944486921688,0.006306722491517104,9.119036917446744e-08,0.010306957724128452,0.14257833746752607,1,1,4.088849071549037e-06
119,0.21462783475721703,0.006211695044485014,9.186419992757036e-08,0.010068803905735085,0.1398563423278405,1,1,1.1430685482638633e-05
120,0.21396387745250678,0.0061204703000540435,9.370141678257142e-08,0.009833028546251142,0.13709915328906755,1,1,4.357741351448193e-06
121,0.2133028330431883,0.00603363224812345,9.538157332442491e-08,0.00960228026922891,0.13438369308341025,1,1,-1.6825940249992708e-05
122,0.2126301288148027,0.005952118301395399,9.574637394731288e-08,0.009378359369491086,0.13183814615418135,1,1,-1.676996654379761e-05
123,0.21196635746593562,0.005876355488361327,7.291022136323244e-08,0.009160449765909923,0.12946657786515506,1,1,-1.9683005423178014e-05
124,0.2113077723583685,0.0058049898962585205,7.448363150532222e-08,0.00894893718685109,0.12702753695607266,1,1,-3.63762509241253e-05
125,0.2106402009358186,0.005738502937654161,7.670414225019107e-08,0.008743016660652924,0.12463275597418934,1,1,-2.9797512548445228e-05
126,0.20998641146199004,0.005677466245554159,8.004730851499863e-08,0.008538882150423008,0.1224067728366385,1,1,-1.4744512216221715e-05
127,0.20935424740649922,0.005621909501814861,8.003932838013763e-08,0.008339446779564826,0.1203047352018392,1,1,1.2188105064111924e-05
128,0.20875485002265703,0.005569335985120327,7.895931714522974e-08,0.008140916678332272,0.11795486947198927,1,1,-2.1121342731300185e-06
