t,pid,cpu_percent,rss,children
1789550646.305201,22716,87.7,92360704,16
1789550648.5976055,22716,87.6,92360704,16
1789550650.9037125,22716,87.7,92360704,16
1789550653.189661,22716,87.5,92360704,16
1789550655.4482944,22716,87.6,92360704,16
1789550657.6744337,22716,87.6,92360704,16
1789550659.954348,22716,87.7,92360704,16
1789550662.2452393,22716,87.4,92360704,16
1789550664.5231147,22716,87.6,92360704,16
1789550666.8322413,22716,87.6,92360704,16
1789550669.1077185,22716,87.6,92360704,16
1789550671.3921046,22716,87.6,92360704,16
1789550673.6594248,22716,87.5,92360704,16
1789550675.9490762,22716,87.6,92360704,16
1789550678.228192,22716,87.6,92360704,16
1789550680.4962933,22716,87.5,92360704,16
1789550682.7690005,22716,87.6,92360704,16
1789550685.0643415,22716,87.6,92360704,16
1789550687.1644,22716,87.5,92360704,16
1789550689.4311976,22716,87.6,92360704,16
1789550691.7351906,22716,87.6,92360704,16
1789550694.017576,22716,87.4,92360704,16
1789550696.314756,22716,87.6,92360704,16
1789550698.598992,22716,87.6,92360704,16
1789550700.8250108,22716,87.6,92360704,16
1789550703.1158824,22716,87.5,92360704,16
1789550705.483617,22716,87.6,92360704,16
1789550707.768443,22716,87.5,92360704,16
1789550710.0620563,22716,87.5,92360704,16
1789550712.3429632,22716,87.4,92360704,16
1789550714.5863266,22716,87.7,92360704,16
1789550716.863953,22716,87.6,92360704,16
1789550719.2191105,22716,87.4,92360704,16
1789550721.5024455,22716,87.6,92360704,16
1789550723.7688477,22716,87.6,92360704,16
1789550725.9080894,22716,87.5,92360704,16
1789550728.1823268,22716,87.6,92360704,16
1789550730.4440002,22716,87.6,92360704,16
1789550732.747127,22716,87.5,92360704,16
1789550735.0308776,22716,87.6,92360704,16
1789550737.3072398,22716,87.5,92360704,16
1789550739.5921054,22716,87.6,92360704,16
1789550741.8779132,22716,87.5,92360704,16
1789550744.1539612,22716,87.6,92360704,16
1789550746.4155083,22716,87.6,92360704,16
1789550748.7019598,22716,87.6,92360704,16
1789550750.990895,22716,87.5,92360704,16
1789550753.2512214,22716,87.5,92360704,16
1789550755.5521572,22716,87.7,92360704,16
1789550757.8161614,22716,87.6,92360704,16
1789550759.984421,22716,87.5,92360704,16
1789550762.2184007,22716,87.8,92360704,16
1789550764.4945002,22716,87.4,92360704,16
1789550766.7545903,22716,87.6,92360704,16
1789550768.8812869,22716,87.5,92360704,16
1789550771.1435668,22716,87.6,92360704,16
1789550773.4145505,22716,87.6,92360704,16
1789550775.6890495,22716,87.6,92360704,16
1789550777.7185977,22716,87.7,92360704,16
1789550779.744735,22716,87.5,92360704,16
1789550781.7860456,22716,87.4,92360704,16
1789550784.0695803,22716,87.6,92360704,16
1789550786.341634,22716,87.6,92360704,16
1789550788.6436048,22716,87.6,92426240,16
1789550790.7594435,22716,87.5,92426240,16
1789550793.0632765,22716,87.6,92426240,16
1789550795.3057299,22716,87.5,92426240,16
1789550797.5673864,22716,87.6,92422144,16
1789550799.733715,22716,87.7,92422144,16
1789550801.8041065,22716,87.3,92422144,16
1789550804.0780036,22716,87.6,92422144,16
1789550806.3483977,22716,87.6,92422144,16
1789550808.6407306,22716,87.5,92422144,16
1789550810.9240966,22716,87.6,92422144,16
1789550813.1996715,22716,87.5,92422144,16
1789550815.48055,22716,87.6,92422144,16
1789550817.7503834,22716,87.6,92422144,16
1789550820.0771942,22716,87.6,92422144,16
1789550822.352503,22716,87.6,92422144,16
1789550824.6394703,22716,87.5,92422144,16
1789550826.9077349,22716,87.5,92422144,16
1789550829.2419937,22716,87.6,92422144,16
1789550831.5295172,22716,87.6,92422144,16
1789550833.8152442,22716,87.5,92422144,16
1789550835.9831867,22716,87.6,92422144,16
1789550838.280526,22716,87.5,92422144,16
1789550840.5917544,22716,87.6,92422144,16
1789550842.8535404,22716,87.6,92422144,16
1789550845.1225886,22716,87.5,92422144,16
1789550847.39778,22716,87.5,92422144,16
1789550849.7217073,22716,87.7,92422144,16
1789550851.860097,22716,87.8,92422144,16
1789550853.918342,22716,87.3,92422144,16
1789550856.1912324,22716,87.5,92422144,16
1789550858.500646,22716,87.7,92487680,16
1789550860.7893095,22716,87.5,92487680,16
1789550863.0835059,22716,87.6,92487680,16
1789550865.369447,22716,87.5,92487680,16
1789550867.5126953,22716,87.5,92487680,16
1789550869.8335602,22716,87.6,92487680,16
1789550872.1273386,22716,87.6,92487680,16
1789550874.4208376,22716,87.4,92487680,16
1789550876.6877398,22716,87.6,92487680,16
1789550878.9791825,22716,87.6,92487680,16
1789550881.2401206,22716,87.4,92487680,16
1789550884.004048,22716,87.7,92487680,16
1789550886.2783945,22716,87.6,92487680,16
1789550888.5604305,22716,87.6,92487680,16
1789550890.828774,22716,87.6,92487680,16
1789550893.2214785,22716,87.4,92487680,16
1789550895.5710864,22716,87.7,92487680,16
1789550897.8493505,22716,87.6,92487680,16
1789550900.1324725,22716,87.6,92487680,16
1789550902.4028432,22716,87.5,92487680,16
1789550904.6746054,22716,87.5,92487680,16
1789550907.0419676,22716,87.6,92487680,16
1789550909.3316984,22716,87.4,92487680,16
1789550911.7583034,22716,87.8,92487680,16
1789550914.0657167,22716,87.6,92487680,16
1789550916.3572211,22716,87.6,92487680,16
1789550918.651893,22716,87.6,92487680,16
1789550920.9310029,22716,87.5,92487680,16
1789550923.2066863,22716,87.5,92487680,16
1789550925.507583,22716,87.4,92487680,16
1789550927.8330493,22716,87.6,92487680,16
1789550930.1057222,22716,87.6,92487680,16
1789550932.8942184,22716,87.1,92487680,16
1789550935.611082,22716,88.1,92487680,16
1789550938.050878,22716,87.7,92487680,16
1789550940.3902464,22716,87.4,92487680,16
1789550942.6457329,22716,87.7,92487680,16
1789550944.999679,22716,87.5,92487680,16
1789550947.379918,22716,87.6,92487680,16
1789550949.6725845,22716,87.7,92487680,16
1789550951.7286217,22716,87.4,92487680,16
1789550954.0235162,22716,87.5,92495872,16
1789550956.2841246,22716,87.7,92504064,16
1789550958.5096436,22716,87.4,92512256,16
1789550960.766685,22716,87.8,92512256,16
1789550963.0469522,22716,87.5,92512256,16
1789550965.3017538,22716,87.4,92512256,16
1789550967.57309,22716,87.5,92520448,16
1789550969.9407504,22716,87.6,92520448,16
1789550972.2340162,22716,87.5,92520448,16
1789550974.5352046,22716,87.7,92520448,16
1789550976.8140056,22716,87.5,92520448,16
1789550979.1407812,22716,87.5,92524544,16
1789550981.4498887,22716,87.6,92524544,16
1789550983.7348897,22716,87.5,92524544,16
1789550986.0171661,22716,87.5,92524544,16
1789550988.3107321,22716,87.7,92524544,16
1789550990.5805173,22716,87.6,92524544,16
1789550992.8543236,22716,87.6,92528640,16
1789550995.1459775,22716,87.5,92532736,16
1789550997.4238784,22716,87.7,92532736,16
1789550999.466802,22716,87.3,92532736,16
1789551001.8369973,22716,87.6,92536832,16
1789551003.9570363,22716,87.4,92536832,16
1789551006.1647458,22716,87.9,92536832,16
1789551008.2538931,22716,87.4,92540928,16
1789551010.6010246,22716,87.5,92545024,16
1789551012.8929439,22716,87.4,92565504,16
1789551015.2488828,22716,87.7,92565504,16
1789551017.5481973,22716,87.6,92565504,16
1789551019.8595586,22716,87.6,92565504,16
1789551022.2048173,22716,87.3,92565504,16
1789551024.6887085,22716,87.9,92565504,16
1789551026.960235,22716,87.5,92569600,16
1789551029.2926521,22716,87.6,92569600,16
1789551031.5606608,22716,87.5,92569600,16
1789551033.8476806,22716,87.6,92569600,16
1789551036.133451,22716,87.7,92569600,16
1789551038.1883578,22716,87.4,92569600,16
1789551040.5465944,22716,87.4,92573696,16
1789551042.95833,22716,87.7,92573696,16
1789551045.2514436,22716,87.6,92573696,16
1789551047.4594793,22716,87.6,92585984,16
1789551049.7349224,22716,87.5,92585984,16
1789551051.8626502,22716,87.5,92585984,16
1789551054.2886536,22716,87.6,92594176,16
1789551056.6005774,22716,87.6,92602368,16
1789551058.9383988,22716,87.4,92602368,16
1789551061.2342484,22716,87.7,92602368,16
1789551063.5192256,22716,87.5,92602368,16
1789551065.8146315,22716,87.6,92602368,16
1789551068.0862064,22716,87.6,92602368,16
1789551070.3840432,22716,87.6,92602368,16
1789551072.6757946,22716,87.5,92602368,16
1789551074.9396126,22716,87.5,92602368,16
1789551077.2095397,22716,87.6,92602368,16
1789551079.300334,22716,87.5,92602368,16
1789551081.5716057,22716,87.5,92602368,16
1789551083.8593156,22716,87.5,92602368,16
1789551086.1742458,22716,87.5,92602368,16
1789551088.4635062,22716,87.6,92602368,16
1789551090.7411225,22716,87.6,92602368,16
1789551092.9514036,22716,87.6,92602368,16
1789551095.2104247,22716,87.5,92602368,16
1789551097.4955182,22716,87.6,92602368,16
1789551099.7673852,22716,87.5,57708544,16
1789551102.0365884,22716,87.6,57708544,16
1789551104.3387656,22716,87.6,57712640,16
1789551106.6236198,22716,87.8,57712640,16
1789551108.661068,22716,87.6,57712640,16
1789551110.9535644,22716,87.7,57712640,16
1789551113.2001822,22716,87.5,57712640,16
1789551115.470131,22716,87.5,57724928,16
1789551117.7456453,22716,87.7,57729024,16
1789551119.8757799,22716,87.5,57733120,16
1789551122.1729982,22716,87.6,57733120,16
1789551124.4423163,22716,87.5,57733120,16
1789551126.738196,22716,87.5,57733120,16
1789551128.9939213,22716,87.5,57733120,16
1789551131.3013208,22716,87.6,57733120,16
1789551133.6102219,22716,87.6,57733120,16
1789551135.902206,22716,87.6,57733120,16
1789551138.1854353,22716,87.6,57733120,16
1789551140.5256147,22716,87.6,57733120,16
1789551142.8046818,22716,87.5,57733120,16
1789551145.0924685,22716,87.8,57749504,16
1789551147.2113883,22716,87.3,57749504,16
1789551149.4756284,22716,87.6,57749504,16
1789551151.7620106,22716,87.5,57749504,16
1789551153.9974463,22716,87.5,57749504,16
1789551156.3619215,22716,87.4,57749504,16
1789551158.8133779,22716,87.6,57753600,16
1789551161.0949206,22716,87.7,57753600,16
1789551163.4075634,22716,87.6,57753600,16
1789551165.718429,22716,87.6,57753600,16
1789551168.0012114,22716,87.5,57753600,16
1789551170.2659304,22716,87.6,57753600,16
1789551172.5722804,22716,87.6,57765888,16
1789551174.8594615,22716,87.6,57765888,16
1789551177.086643,22716,87.6,57765888,16
1789551179.1963058,22716,87.5,57765888,16
1789551181.5648115,22716,87.5,57765888,16
1789551183.8620825,22716,87.6,57765888,16
1789551186.147759,22716,87.6,57765888,16
1789551188.4771366,22716,87.5,57765888,16
1789551190.7772465,22716,87.6,57765888,16
1789551193.0542874,22716,87.5,57765888,16
1789551195.4233012,22716,87.6,57765888,16
1789551197.7231853,22716,87.5,57765888,16
1789551200.016328,22716,87.5,57765888,16
1789551202.2840395,22716,87.7,57765888,16
1789551204.55723,22716,87.6,57765888,16
1789551206.826209,22716,87.5,57765888,16
1789551209.080282,22716,87.6,57765888,16
1789551211.3510077,22716,87.5,57765888,16
1789551213.60897,22716,87.6,57769984,16
1789551215.7942808,22716,87.7,57769984,16
1789551218.1200457,22716,87.5,57769984,16
1789551220.4005191,22716,87.5,57769984,16
1789551222.689686,22716,87.6,57769984,16
1789551224.979122,22716,87.6,57769984,16
1789551227.2650394,22716,87.4,57782272,16
1789551229.6453657,22716,87.7,57782272,16
1789551231.8992207,22716,87.6,57782272,16
1789551234.273059,22716,87.3,57786368,16
1789551236.7379165,22716,87.7,57786368,16
1789551239.2930686,22716,87.8,57786368,16
1789551241.625488,22716,87.6,57786368,16
1789551243.765417,22716,87.3,57786368,16
1789551246.0663536,22716,87.6,57786368,16
1789551248.3516312,22716,87.5,57786368,16
1789551250.6366475,22716,87.6,57786368,16
1789551252.9170702,22716,87.6,57786368,16
1789551255.197221,22716,87.5,57786368,16
1789551257.4609094,22716,87.6,57786368,16
1789551259.661669,22716,87.6,57786368,16
1789551261.9539511,22716,87.6,57790464,16
1789551264.390502,22716,87.6,57790464,16
1789551266.6804574,22716,87.6,57790464,16
1789551268.9552968,22716,87.4,57794560,16
1789551271.4085093,22716,87.7,57794560,16
1789551273.722986,22716,87.5,57794560,16
1789551275.9889348,22716,87.5,57806848,16
1789551278.264707,22716,87.6,57819136,16
1789551280.5262737,22716,87.5,57819136,16
1789551282.91168,22716,87.6,57819136,16
1789551285.1937642,22716,87.5,57819136,16
1789551287.5114865,22716,87.5,57819136,16
1789551289.9686773,22716,87.7,57819136,16
1789551292.282819,22716,87.5,57819136,16
1789551294.56112,22716,87.5,57819136,16
1789551296.7027779,22716,87.6,57819136,16
1789551298.9488034,22716,87.4,57819136,16
1789551301.2306845,22716,87.7,57819136,16
1789551303.5341218,22716,87.6,57819136,16
1789551305.6146984,22716,87.5,57819136,16
1789551308.0321777,22716,87.5,57819136,16
1789551310.3766139,22716,87.6,57819136,16
1789551312.659188,22716,87.5,57819136,16
1789551314.8924265,22716,87.6,57819136,16
1789551317.2063212,22716,87.7,57819136,16
1789551319.2772527,22716,87.4,57819136,16
1789551321.549765,22716,87.5,57819136,16
1789551323.7883654,22716,87.6,57827328,16
1789551326.0639017,22716,87.6,57839616,16
1789551328.3498738,22716,87.5,57839616,16
1789551330.630994,22716,87.6,57843712,16
1789551333.0259383,22716,87.2,57851904,16
1789551335.7199254,22716,87.8,57856000,16
1789551338.0824332,22716,87.6,57856000,16
1789551340.3670037,22716,87.5,57856000,16
1789551342.718849,22716,87.6,57856000,16
1789551344.995102,22716,87.6,57856000,16
1789551347.3356261,22716,87.5,57856000,16
1789551349.623369,22716,87.6,57856000,16
1789551351.9117463,22716,87.6,57856000,16
1789551354.1951034,22716,87.6,57856000,16
1789551356.4671931,22716,87.6,57856000,16
1789551358.777948,22716,87.5,57856000,16
1789551361.0781865,22716,87.4,57856000,16
1789551363.3393407,22716,87.5,57856000,16
1789551365.6811228,22716,87.7,57856000,16
1789551367.85829,22716,87.5,57856000,16
1789551370.1281085,22716,87.6,57856000,16
1789551372.3887808,22716,87.6,57856000,16
1789551374.6729958,22716,87.4,57856000,16
1789551377.0454164,22716,87.6,57856000,16
1789551379.3184414,22716,87.5,57856000,16
1789551381.5965385,22716,87.6,57860096,16
1789551383.8801792,22716,87.6,57860096,16
1789551386.1009247,22716,87.5,57860096,16
1789551388.371656,22716,87.8,57860096,16
1789551390.4088259,22716,87.4,57872384,16
1789551392.4935489,22716,87.6,57872384,16
1789551394.5681643,22716,87.6,57872384,16
1789551396.7201326,22716,87.5,57872384,16
1789551398.7899766,22716,87.6,57872384,16
1789551400.8737595,22716,87.5,57884672,16
1789551402.9556253,22716,87.6,51982336,16
1789551405.026603,22716,87.6,51982336,16
1789551407.1313071,22716,87.5,51982336,16
1789551409.2410898,22716,87.6,51982336,16
1789551411.3176167,22716,87.5,51982336,16
1789551413.3962345,22716,87.6,51982336,16
1789551415.4883428,22716,87.5,51982336,16
1789551417.570622,22716,87.6,51982336,16
1789551419.634765,22716,87.5,51982336,16
1789551421.7062485,22716,87.5,51982336,16
1789551423.7782803,22716,87.6,51982336,16
1789551425.8517535,22716,87.6,51982336,16
1789551427.926491,22716,87.5,52011008,16
1789551429.9997804,22716,87.5,52011008,16
1789551432.0755908,22716,87.1,52011008,16
1789551434.5456197,22716,87.8,52011008,16
1789551436.9399862,22716,87.6,52011008,16
1789551439.276082,22716,87.5,52011008,16
1789551441.5543292,22716,87.6,52011008,16
1789551443.8030062,22716,87.5,52011008,16
1789551446.0537148,22716,87.6,52023296,16
1789551448.3624852,22716,87.5,52023296,16
1789551450.647614,22716,87.4,52023296,16
1789551453.0021248,22716,87.6,52023296,16
1789551455.3002226,22716,87.6,52023296,16
1789551457.425269,22716,87.3,52023296,16
1789551459.8843014,22716,87.7,52023296,16
1789551462.4414845,22716,87.6,52023296,16
1789551464.9299242,22716,87.6,52023296,16
1789551467.2979405,22716,87.5,52023296,16
1789551469.6759782,22716,87.5,52035584,16
1789551472.081484,22716,87.6,52035584,16
1789551474.435183,22716,87.7,52035584,16
1789551476.7092688,22716,87.5,52035584,16
1789551478.9910488,22716,87.5,52035584,16
1789551481.292672,22716,87.6,52035584,16
1789551483.5690603,22716,87.5,52035584,16
1789551485.8864202,22716,87.6,52035584,16
1789551488.1719387,22716,87.5,52039680,16
1789551490.5433514,22716,87.6,52039680,16
1789551492.6714783,22716,87.3,52039680,16
1789551495.2807107,22716,87.7,52039680,16
1789551497.712356,22716,87.5,52039680,16
1789551500.0158882,22716,87.7,52051968,16
1789551502.3441653,22716,87.5,52056064,16
1789551504.7684457,22716,87.7,52068352,16
1789551506.9755328,22716,87.5,52068352,16
1789551509.2593071,22716,87.5,52088832,16
1789551511.5499563,22716,87.5,52092928,16
1789551513.8375065,22716,87.3,52092928,16
1789551516.6214645,22716,88.0,52092928,16
1789551518.6598792,22716,87.5,52092928,16
1789551520.6922588,22716,87.5,52105216,16
1789551522.727796,22716,87.6,52105216,16
1789551524.7552388,22716,87.7,52105216,16
1789551526.7959268,22716,87.4,52105216,16
1789551528.9778268,22716,87.3,52105216,16
1789551531.0280256,22716,85.0,52105216,16
1789551533.4482296,22716,87.4,52105216,16
1789551535.793602,22716,87.4,52105216,16
1789551538.21011,22716,87.8,52105216,16
1789551540.4269862,22716,85.6,52105216,16
1789551542.4544284,22716,84.8,52105216,16
1789551544.5163078,22716,85.2,52105216,16
1789551546.5935807,22716,84.8,52105216,16
1789551548.686158,22716,86.0,52105216,16
1789551550.7761924,22716,87.4,52105216,16
1789551552.9639518,22716,87.4,52105216,16
1789551555.1671236,22716,86.6,52105216,16
1789551557.2028952,22716,84.2,52105216,16
1789551559.2438245,22716,84.4,52105216,16
1789551561.2726142,22716,85.5,52105216,16
1789551563.318432,22716,86.9,52109312,16
1789551565.5453062,22716,86.5,52109312,16
1789551567.5829942,22716,84.2,52109312,16
1789551569.6092234,22716,84.1,52109312,16
1789551571.6387622,22716,84.2,52109312,16
1789551573.6744106,22716,84.1,52113408,16
1789551575.7043388,22716,84.8,52113408,16
1789551577.738368,22716,85.1,52113408,16
1789551579.775932,22716,84.1,52113408,16
1789551581.8123155,22716,85.7,52113408,16
1789551583.8536143,22716,84.1,52113408,16
1789551585.8797672,22716,84.3,52121600,16
1789551587.90772,22716,82.0,52125696,16
1789551589.9210286,22716,78.9,52125696,16
1789551591.9499145,22716,84.5,52125696,16
1789551594.090745,22716,85.5,52125696,16
1789551596.1119092,22716,80.9,52125696,16
1789551598.1422834,22716,81.6,52129792,16
1789551600.1681812,22716,79.8,52129792,16
1789551602.2115736,22716,81.7,52129792,16
1789551604.2502277,22716,79.2,52129792,16
1789551606.2697089,22716,74.2,52195328,16
1789551608.2897718,22716,73.7,52195328,16
1789551610.3170683,22716,74.6,52195328,16
1789551612.3405967,22716,77.5,52195328,16
1789551614.3637507,22716,73.6,52195328,16
1789551616.3910651,22716,74.4,52195328,16
1789551618.4095206,22716,76.3,52195328,16
1789551620.4339278,22716,74.2,52195328,16
1789551622.462387,22716,74.9,52195328,16
1789551624.4858627,22716,75.3,52195328,16
1789551626.516673,22716,75.4,52195328,16
1789551628.5421522,22716,73.5,52195328,16
1789551630.5646527,22716,73.5,52195328,16
1789551632.5995393,22716,76.0,52195328,16
1789551634.6156492,22716,72.4,52195328,16
1789551636.6388047,22716,75.0,52195328,16
1789551638.6513605,22716,73.0,52195328,16
1789551640.675372,22716,74.7,52195328,16
1789551642.6956127,22716,73.1,52195328,16
1789551644.7213862,22716,72.6,52195328,16
1789551646.7423687,22716,73.8,52195328,16
1789551648.7695837,22716,72.9,52195328,16
1789551650.811615,22716,73.9,52195328,16
1789551652.833185,22716,73.1,52195328,16
1789551654.8546762,22716,71.6,52195328,16
1789551656.8817255,22716,73.2,52195328,16
1789551658.9062333,22716,73.5,52195328,16
1789551660.9281015,22716,72.8,52195328,16
1789551662.9497693,22716,72.3,52199424,16
1789551664.9766262,22716,72.4,52199424,16
1789551667.0059197,22716,72.3,52203520,16
1789551669.0274673,22716,75.5,52203520,16
1789551671.0531812,22716,74.1,52203520,16
1789551673.0804133,22716,76.2,52203520,16
1789551675.104892,22716,78.3,52207616,16
1789551677.1255105,22716,74.4,52207616,16
1789551679.1478412,22716,73.9,52207616,16
1789551681.1762414,22716,72.4,52211712,16
1789551683.2027416,22716,71.6,52211712,16
1789551685.236508,22716,71.8,52211712,16
1789551687.2662616,22716,72.2,52211712,16
1789551689.2837331,22716,71.4,52211712,16
1789551691.2968144,22716,72.0,52211712,16
1789551693.3275678,22716,72.3,52215808,16
1789551695.3600736,22716,72.2,52215808,16
1789551697.3822563,22716,75.1,52215808,16
1789551699.4071765,22716,74.8,52215808,16
1789551701.4406993,22716,77.1,52215808,16
1789551703.4626799,22716,72.5,52215808,16
1789551705.485535,22716,73.6,52219904,16
1789551707.5091345,22716,72.7,52219904,16
1789551709.5450132,22716,77.5,52219904,16
1789551711.5791364,22716,75.3,52219904,16
1789551713.5977132,22716,73.0,52219904,16
1789551715.6119568,22716,78.3,52224000,16
1789551717.632577,22716,75.8,52224000,16
1789551719.6478252,22716,72.5,52224000,16
1789551721.6625984,22716,72.0,52224000,16
1789551723.6856055,22716,71.4,52224000,16
1789551725.7086596,22716,73.2,52224000,16
1789551727.7246323,22716,72.3,52224000,16
1789551729.7458375,22716,72.0,52228096,16
1789551731.765251,22716,71.4,52228096,16
1789551733.778252,22716,73.6,52228096,16
1789551735.7955291,22716,71.1,52228096,16
1789551737.8182478,22716,72.2,52228096,16
1789551739.8386505,22716,71.8,52228096,16
1789551741.8575892,22716,72.3,52232192,16
1789551743.8777962,22716,71.7,52232192,16
1789551745.8979502,22716,72.8,52232192,16
1789551747.9166324,22716,72.2,52232192,16
1789551749.9369876,22716,73.9,52232192,16
1789551751.9535112,22716,71.4,52232192,16
1789551753.973307,22716,71.7,52236288,16
1789551755.9910336,22716,71.4,52236288,16
1789551758.0090203,22716,72.8,52236288,16
1789551760.0277462,22716,71.8,52236288,16
1789551762.0493264,22716,81.4,52236288,16
1789551764.0627718,22716,84.1,52236288,16
1789551766.0859742,22716,82.0,52240384,16
1789551768.1076884,22716,76.5,52240384,16
1789551770.1198664,22716,74.5,52240384,16
1789551772.1474628,22716,72.0,52240384,16
1789551774.1630104,22716,72.0,52240384,16
1789551776.187449,22716,71.7,52240384,16
1789551778.2083817,22716,72.5,52244480,16
1789551780.233093,22716,71.3,52244480,16
1789551782.2490153,22716,72.6,52244480,16
1789551784.2934167,22716,79.8,52244480,16
1789551786.3902614,22716,72.1,52244480,16
1789551788.415357,22716,74.2,52244480,16
1789551790.4364848,22716,73.9,52248576,16
1789551792.4625702,22716,75.3,52248576,16
1789551794.498417,22716,74.3,52248576,16
1789551796.5189586,22716,73.2,52248576,16
1789551798.5502465,22716,72.3,52248576,16
1789551800.5720098,22716,71.3,52248576,16
1789551802.5936413,22716,71.0,52252672,16
1789551804.615783,22716,72.3,52252672,16
1789551806.6350784,22716,71.4,52252672,16
1789551808.6510198,22716,72.2,52252672,16
1789551810.6720212,22716,71.6,52252672,16
1789551812.6946862,22716,72.2,52256768,16
1789551814.7170076,22716,71.0,52260864,16
1789551816.736914,22716,71.4,52260864,16
1789551818.7557843,22716,72.8,52260864,16
1789551820.7763588,22716,73.0,52269056,16
1789551822.7900336,22716,71.8,52269056,16
1789551824.8065631,22716,71.5,52269056,16
1789551826.8205726,22716,73.5,52273152,16
1789551828.8396583,22716,72.3,52273152,16
1789551830.8861055,22716,74.2,52273152,16
1789551833.039243,22716,80.7,52273152,16
1789551835.0667584,22716,85.2,52273152,16
1789551837.0944293,22716,81.7,52273152,16
1789551839.1147501,22716,76.1,52273152,16
1789551841.1387506,22716,75.2,52277248,16
1789551843.1635077,22716,71.3,52277248,16
1789551845.1866753,22716,72.2,52289536,16
1789551847.210886,22716,73.5,52289536,16
1789551849.2265024,22716,73.2,52289536,16
1789551851.243649,22716,71.1,52289536,16
1789551853.265016,22716,71.3,52293632,16
1789551855.290227,22716,73.1,52305920,16
1789551857.30272,22716,70.6,52305920,16
1789551859.3258648,22716,71.9,52305920,16
1789551861.3510702,22716,71.6,52305920,16
1789551863.3687353,22716,73.2,52305920,16
1789551865.3961692,22716,73.1,52305920,16
1789551867.4212384,22716,71.5,52305920,16
1789551869.4367728,22716,72.7,52305920,16
1789551871.4632072,22716,72.1,52305920,16
1789551873.477394,22716,71.6,52305920,16
1789551875.4970577,22716,71.9,52305920,16
1789551877.5155318,22716,71.0,52305920,16
1789551879.5446587,22716,73.1,52305920,16
1789551881.5654266,22716,72.6,52305920,16
1789551883.581072,22716,71.3,52305920,16
1789551885.595017,22716,71.5,52305920,16
1789551887.6118872,22716,72.1,52305920,16
1789551889.6304462,22716,71.5,52305920,16
1789551891.6464772,22716,73.0,52305920,16
1789551893.6689768,22716,76.5,52305920,16
1789551895.6841521,22716,72.7,52305920,16
1789551897.7072296,22716,72.0,52305920,16
1789551899.719882,22716,73.3,52310016,16
1789551901.7462704,22716,72.3,52318208,16
1789551903.7632625,22716,72.1,52330496,16
1789551905.7802818,22716,73.0,52334592,16
1789551907.8002422,22716,72.8,52334592,16
1789551909.82348,22716,72.3,52334592,16
1789551911.8376076,22716,71.9,52334592,16
1789551913.8541636,22716,72.0,52334592,16
1789551915.8709412,22716,71.9,52334592,16
1789551917.892187,22716,72.6,52334592,16
1789551919.9104867,22716,73.4,52334592,16
1789551921.9367168,22716,72.2,52334592,16
1789551923.9617374,22716,72.7,52334592,16
1789551925.9812224,22716,71.8,52334592,16
1789551927.997639,22716,74.2,52334592,16
1789551930.01681,22716,72.5,52334592,16
1789551932.0385876,22716,72.3,52334592,16
1789551934.0623803,22716,71.5,52334592,16
1789551936.0813482,22716,72.6,52334592,16
1789551938.0995915,22716,72.7,52338688,16
1789551940.1219368,22716,72.5,52338688,16
1789551942.1380424,22716,74.9,52342784,16
1789551944.1583507,22716,71.7,52342784,16
1789551946.178085,22716,73.1,52342784,16
1789551948.193275,22716,72.5,52342784,16
1789551950.2078896,22716,72.8,52342784,16
1789551952.2237391,22716,72.0,52346880,16
1789551954.2379932,22716,72.2,52346880,16
1789551956.258109,22716,71.8,52346880,16
1789551958.2754176,22716,72.5,52346880,16
1789551960.2899597,22716,74.0,52346880,16
1789551962.3067014,22716,71.8,52346880,16
1789551964.3228736,22716,72.0,52350976,16
1789551966.342849,22716,71.8,52350976,16
1789551968.3618565,22716,71.2,52350976,16
1789551970.372902,22716,72.0,52350976,16
1789551972.3938458,22716,72.0,52350976,16
1789551974.4171512,22716,71.9,52350976,16
1789551976.4340806,22716,72.5,52355072,16
1789551978.4552786,22716,71.6,52367360,16
1789551980.472996,22716,72.7,52367360,16
1789551982.4893515,22716,71.7,52367360,16
1789551984.5050657,22716,72.9,52367360,16
1789551986.524472,22716,72.0,52367360,16
1789551988.5414407,22716,72.0,52371456,16
1789551990.5549135,22716,72.8,52371456,16
1789551992.573395,22716,72.4,52371456,16
1789551994.5933955,22716,71.7,52371456,16
1789551996.6102357,22716,71.8,52371456,16
1789551998.6269279,22716,71.8,52371456,16
1789552000.6457996,22716,72.4,52375552,16
1789552002.6698375,22716,73.0,52375552,16
1789552004.6965349,22716,71.5,52375552,16
1789552006.7121131,22716,72.2,52379648,16
1789552008.73191,22716,72.4,52379648,16
1789552010.7572992,22716,72.0,52379648,16
1789552012.7683492,22716,71.4,52383744,16
1789552014.7907324,22716,71.9,52383744,16
1789552016.8140368,22716,71.0,52383744,16
1789552018.8379877,22716,72.2,52383744,16
1789552020.8583505,22716,72.8,52383744,16
1789552022.869013,22716,72.4,52383744,16
1789552024.9018996,22716,72.1,52387840,16
1789552026.9225056,22716,71.4,52387840,16
1789552028.9453578,22716,72.6,52387840,16
1789552030.9631963,22716,74.6,52387840,16
1789552032.9939706,22716,73.0,52387840,16
1789552035.0167003,22716,71.1,52387840,16
1789552037.0366628,22716,71.2,52391936,16
1789552039.0653293,22716,71.6,52391936,16
1789552041.0845401,22716,73.5,52391936,16
