frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,0.9554571918060512,0.1003073637478569,8.954499007147999e-08,0.11632872743486444,3.306569261669099,1,1,-0.0004449688507777959
1,0.9410438122373704,0.10440473297211578,1.288780262360221e-07,0.12006499281016544,3.295422741148661,1,1,-0.0004391101498469746
2,0.9262562147717169,0.10707079626120089,1.6998451383018102e-07,0.12344811830521345,3.27215478489034,1,1,-0.00044128338166997925
3,0.911186528601788,0.10962601286292015,1.3466921157144921e-07,0.12656042734569253,3.2400415588438967,1,1,-0.00043988138252690906
4,0.8958571318055375,0.11218926936152894,1.3273186371122358e-07,0.12933047750097235,3.200740320393174,1,1,-0.0004372941664473849
5,0.8802864326052258,0.11476556329112217,9.889119627426636e-08,0.13177835427142823,3.1536128822711547,1,1,-0.000432904379962018
6,0.8644936120367726,0.11735201811661994,7.39390847232403e-08,0.13388162951915644,3.1000957825264885,1,1,-0.0004288758672991045
7,0.8484974067966574,0.12000384264003337,1.327047250576742e-07,0.1357507878940004,3.0443748350849438,1,1,-0.0004221290495410486
8,0.8323082574119719,0.12263484377157498,9.638482165363903e-08,0.13723862333232262,2.981245323872824,1,1,-0.00041854511009467923
9,0.815949189603891,0.12523140034833452,7.696355945980439e-08,0.13828382261623484,2.9123184855113866,1,1,-0.0004190032068792926
10,0.7994452558802023,0.12634337839860155,1.0368578666194141e-07,0.13899059016459026,2.8428887246357304,1,1,-0.0004115871208211254
11,0.7828981019789045,0.12727525064171125,1.1310080638271094e-07,0.13944899309931752,2.7698549800126413,1,1,-0.0003999263586101365
12,0.7663370758748005,0.12824932303887437,1.1877399397256043e-07,0.13966658706034873,2.6947457123256187,1,1,-0.0003860247944581091
13,0.7497750843973562,0.1292497459848487,1.6608324755765874e-07,0.1395307511098599,2.618696204878642,1,1,-0.0003775334152088944
14,0.7332217743388765,0.12989159182094437,1.550298098351805e-07,0.1389550862245916,2.53729773960751,1,1,-0.0003757693689486613
15,0.7167202527907326,0.13042239646164855,1.880235749677144e-07,0.13806679621304757,2.457087717481988,1,1,-0.0003677425116032397
16,0.7002956431227452,0.1309966928981125,2.151153000589008e-07,0.13701641320540692,2.3768140055221947,1,1,-0.0003450824873271578
17,0.6839695204745656,0.13155440870097626,2.5402428065139524e-07,0.1357198317317788,2.293023421725697,1,1,-0.00033100976587134914
18,0.667754899429057,0.13209448475631064,3.2977321434618536e-07,0.13406931078699585,2.209273860428408,1,1,-0.00033110985220551753
19,0.6516598813016619,0.13008241670539528,2.455057596641539e-07,0.13193772908904527,2.1239027115371405,1,1,-0.0003013704880923899
20,0.6358802409270854,0.12476939438398879,2.2207622235769033e-07,0.12891476163258322,2.0366224520332015,1,1,-0.00027346720572252355
21,0.6207018565944573,0.12123563931378174,2.491654906031242e-07,0.1254956445869478,1.9521202970083558,1,1,-0.0002533719290227672
22,0.606040378811307,0.11856591291432497,3.968970604681672e-07,0.12148174209822567,1.868242141151864,1,1,-0.0002366897534114322
23,0.5918425951990551,0.11620855350782539,3.2068653156445446e-07,0.11709816295598052,1.7842076891434804,1,1,-0.0002122578557482071
24,0.57808560840762,0.11393973073175853,1.5423208311752186e-07,0.11232719566043234,1.699707103405112,1,1,-0.00020020754635756768
25,0.5647513700253622,0.11015708642947633,9.256874080284826e-08,0.10744627126281228,1.6178437284041967,1,1,-0.00019299001558123127
26,0.5519080815424686,0.10624123001206433,6.938182845160109e-08,0.10240921607503177,1.5395659481072181,1,1,-0.00018244666030158875
27,0.5395536763105881,0.10244555263584992,5.521300242342469e-08,0.0973366072003686,1.463928551173023,1,1,-0.0001734296846465054
28,0.5276781121427292,0.09890594270909023,1.1785013938644768e-07,0.09247400605715846,1.3920294629904648,1,1,-0.00016362889594316588
29,0.5162519828337285,0.0955348505402766,1.0221959059049746e-07,0.08776540025334217,1.322294639453968,1,1,-0.00015658660222483273
30,0.5052602641701835,0.09197189975592475,7.265386797490142e-08,0.08345667128006488,1.2569578280309182,1,1,-0.00017635761412519366
31,0.4946653856757721,0.08869858421197178,1.0974313044496093e-07,0.07940271549666386,1.1953038243729408,1,1,-0.00017592407134514772
32,0.48446004261005593,0.08574087141429654,1.0021760969823394e-07,0.07579838785507606,1.137985576941647,1,1,-0.00018829664326829032
33,0.4745961150547724,0.08305544700753252,6.740571324353767e-08,0.07234723088286693,1.0833412930146111,1,1,-0.00018863975612119083
34,0.4650631836019914,0.08055983066800758,1.265265147176895e-07,0.06929518675494335,1.0327284404051016,1,1,-0.00012322804284387555
35,0.4559005181795832,0.07817763706254843,8.010626715947061e-08,0.0665689526559168,0.9837765905547623,1,1,-0.00013947698926070236
36,0.44701048380502506,0.07590146737402913,6.133543428030839e-08,0.06405864515194518,0.93757445610203,1,1,-0.00015736387022443309
37,0.4383788957061865,0.07126870243794227,6.65739393966161e-08,0.06185254808688444,0.8946364333468433,1,1,-0.00018159401417535553
38,0.43014490139719763,0.06904898792607832,4.814743174930304e-08,0.060074612875181746,0.8559232366130238,1,1,-0.00019463804745428574
39,0.42218448619938975,0.0678352253210649,1.393451449331386e-07,0.05868333184148518,0.8211065870293481,1,1,-0.00017729863940140183
40,0.41444002788128853,0.0665236239792295,7.802151464381078e-08,0.05735839924789768,0.7867854284354266,1,1,-0.00012332070759571608
41,0.4069384615991919,0.06516448836760087,2.6219199846550488e-08,0.05619817226961212,0.7534179125421332,1,1,-0.00014995254234690704
42,0.3995845208196782,0.06391022812866752,1.598464967852136e-07,0.055196800962483264,0.7225779222705123,1,1,-0.00016088911221098443
43,0.3923729651061908,0.06271774542227962,1.0283589828101891e-07,0.054191410334101554,0.6933144223558725,1,1,-0.000134004584655123
44,0.385334797540697,0.06161489113732414,4.183924365574679e-08,0.053421906225583425,0.6660136311363805,1,1,-0.00016290167230464427
45,0.3783962709176597,0.06057007189441575,7.610189951064766e-08,0.052796940349086094,0.6403699717786825,1,1,-0.00014508969556279588
46,0.3715943091554985,0.059504877542022605,9.344817701934796e-08,0.052052381174722516,0.6142360441045449,1,1,-0.00014414098113169332
47,0.3649234544994142,0.058520836576018996,1.3831360624528748e-07,0.05157960122010147,0.5906832700313666,1,1,-0.00016106624505003372
48,0.3583490132647482,0.0576032279052599,1.0389447628381316e-07,0.05119909902916499,0.5686776321133615,1,1,-0.00013553409867878702
49,0.3519068178427891,0.055400529580524265,4.0913306027478426e-08,0.05085884895313919,0.5471129589733739,1,1,-0.00016488246822246328
50,0.3456233623684126,0.053883670853172916,6.166989690506322e-08,0.050674675177179454,0.5267987381615289,1,1,-0.00017658350460117607
51,0.33949100537769406,0.053188702702795514,1.3666500788589515e-07,0.050773151562213785,0.5086932265847425,1,1,-0.00014205679821896293
52,0.33349704926122037,0.052898991937524745,3.780975447788335e-08,0.051099471613221835,0.4915636290611761,1,1,-0.00014644050770250012
53,0.32755666497332303,0.052672332647499126,5.993791928140428e-08,0.05138080580028021,0.47463545709946536,1,1,-0.00015828024179851893
54,0.32165650647666566,0.05219723689661777,7.770956380122933e-08,0.051618023017272426,0.45869568724315846,1,1,-0.00012307727779821073
55,0.31585628222724904,0.051319966450525875,5.280942753942355e-08,0.05151438979799759,0.4423376047955294,1,1,-0.00013944604538500879
56,0.31014031257994357,0.050177207956654424,4.1089072110874166e-08,0.05115745208244545,0.42637871739435984,1,1,-0.0001081389299526234
57,0.3045821967763588,0.04882145680534903,3.90902544358816e-08,0.05052457832437461,0.4108557018580764,1,1,-0.00012293886957231298
58,0.2991573101984206,0.047299277527084634,3.494536808582296e-08,0.04962136700381599,0.3960189989270627,1,1,-8.046349099553266e-05
59,0.2939411525837601,0.045654025870542014,4.239162176351069e-08,0.04849586352532029,0.3816421703108717,1,1,-0.00011124330353084154
60,0.2888735784901376,0.043922801805813864,3.609610377438463e-08,0.047217895056268444,0.36797194684563317,1,1,-6.457448686054273e-05
61,0.2840404127563717,0.042135002733309224,2.691576273263618e-08,0.04579171020159288,0.35495009133578004,1,1,-6.15885345670239e-05
62,0.2794038722791844,0.04031823391931176,2.006456021052629e-08,0.04426483477045313,0.34268824176881063,1,1,-5.9961819101343045e-05
63,0.27496550852153323,0.038492250320795916,2.471368569863365e-08,0.042625301960556146,0.33107616330234174,1,1,-5.315116096398821e-05
64,0.27073253488026783,0.03667872668808981,4.246219985596533e-08,0.04095027757584884,0.32025318351747234,1,1,-6.769761252142011e-05
65,0.2666816243802491,0.03489643572728215,1.9441258040983793e-08,0.039268027649240325,0.31016317475386534,1,1,-2.633248499193377e-05
66,0.26286482232263175,0.03315396513401728,3.2092254775086785e-08,0.03759129703827206,0.3008217333673858,1,1,-4.35927122656634e-05
67,0.25921866247642456,0.031451187470653924,2.949854404604917e-08,0.03584274115920939,0.29213910787513514,1,1,-5.2248457561262715e-05
68,0.2557501994072926,0.02980898705618066,3.707015173503327e-08,0.03413990856608516,0.2841792525690151,1,1,-3.7079921291954376e-05
