frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,1.046714219348681,0.073976564088099,2.3893761619687293e-07,0.08761725296757894,3.1613147603979623,1,1,-0.0004163618061312699
1,1.034667920340979,0.07778634782288647,2.1857226852807716e-07,0.09284567911107908,3.133994985769674,1,1,-0.0004219010148879196
2,1.022158296928407,0.0815747651269725,2.2430226388819604e-07,0.09780412221685816,3.1031484162994865,1,1,-0.00042001939050064115
3,1.0092158043697474,0.085321183514046,2.272744823481632e-07,0.10241007588789235,3.0679023036759787,1,1,-0.00041406313510314666
4,0.9958715848022753,0.08900911074870445,1.8524695250662404e-07,0.10660297577979658,3.0253646508006873,1,1,-0.0004063995150580986
5,0.9821573274670261,0.09263120056610998,1.8648643158806254e-07,0.11036927530157514,2.9791171258299,1,1,-0.00040346311103440537
6,0.9680995957995573,0.09623546258669363,1.2477422023536833e-07,0.11381489941514279,2.9305341717627513,1,1,-0.0003891686896278883
7,0.9537310871479188,0.09975605296234645,2.0468686190661606e-07,0.11673384095828071,2.8793898840540506,1,1,-0.00036939240868582267
8,0.9390914429787371,0.10318669333496344,1.4350411256893194e-07,0.11918845130363773,2.824406132072788,1,1,-0.0003721256442540694
9,0.9241930571906904,0.10656790598650703,1.2819163350049955e-07,0.12121957951425388,2.766443395769632,1,1,-0.00037769650385214085
10,0.9090600402433012,0.10992244046142077,1.121956850072884e-07,0.12290613864540495,2.7067919446727613,1,1,-0.00038301840592917975
11,0.8937145415106191,0.11327071295877186,1.0159749214346002e-07,0.12431734153579797,2.648730661031647,1,1,-0.0003838986098741049
12,0.87817871690125,0.11661726512597051,1.249749976636898e-07,0.12545523228170458,2.5921894585860565,1,1,-0.0003525972529916741
13,0.862501869534526,0.11992956202479665,8.153345428773124e-08,0.12632146050610055,2.536045606105521,1,1,-0.00037050858372334947
14,0.8466588170639577,0.12308702236396596,9.467230955245498e-08,0.12706595347000643,2.4837722955037256,1,1,-0.00038413170674266375
15,0.8306713779855102,0.12499154544236733,9.378500753653366e-08,0.12761166850750125,2.4331956303233993,1,1,-0.00039760548799912254
16,0.8146201370209996,0.12665031915595598,7.40355860655434e-08,0.12808796276287449,2.3856580992547727,1,1,-0.0003939148852310746
17,0.7985393231849545,0.12834611913169414,1.079119658772496e-07,0.1285540678805714,2.340784210048362,1,1,-0.000350937747714386
18,0.7824699594701416,0.1296552303302545,1.0021683731588704e-07,0.1289108271961606,2.2955148233665055,1,1,-0.0003675124434099897
19,0.7663816762669505,0.13026570539130677,9.829865597148173e-08,0.129240660611894,2.2504585240682395,1,1,-0.0003841098427627837
20,0.7503117916887406,0.1310070139107906,1.0188832050778504e-07,0.12959332182570865,2.204613843825291,1,1,-0.00039781263751315077
21,0.7342555152005317,0.13158635309161482,1.244828767628352e-07,0.12996604308433962,2.15750833902308,1,1,-0.00040992421596704014
22,0.7182221377837529,0.1316085114451315,1.0171443222309796e-07,0.13028151272173852,2.1070505730875837,1,1,-0.00037196083598747473
23,0.70229377394457,0.13172922212085011,6.180666295005686e-08,0.13052121215947243,2.054233696170617,1,1,-0.0003548191174459498
24,0.6864484691057596,0.1319642831127531,4.8785998233234324e-08,0.13075704066541077,2.0000052769767716,1,1,-0.0003710276120669157
25,0.6706471545026743,0.13231376748678966,5.624541237050293e-08,0.1310161063350012,1.9456018943858502,1,1,-0.00038401584108088346
26,0.6548858780299357,0.13272994679308106,6.463270397864022e-08,0.1310794251008034,1.889128920924574,1,1,-0.00039016566977346026
27,0.6391766236583301,0.13279023568046178,5.991874064693767e-08,0.1309990367771383,1.83173431110486,1,1,-0.00036921226522126753
28,0.6235729293040493,0.1321441478568946,1.0199527003299051e-07,0.13094363673723927,1.773947209863457,1,1,-0.0003760900988820041
29,0.6080855866932182,0.131224258093326,9.236979959594187e-08,0.13080680487511845,1.7143918027646352,1,1,-0.0003570114000033351
30,0.5927615699913937,0.13030886980338208,7.920537306577332e-08,0.13056197144193485,1.6544268531463913,1,1,-0.00033900845279588934
31,0.5776064077482823,0.12888191758982298,1.0581720350592327e-07,0.13015354326306222,1.595417281546183,1,1,-0.00032512574238536575
32,0.5626505443214908,0.1267094185732565,1.2679124108830278e-07,0.12958204796453954,1.5359636812829631,1,1,-0.00033641894885801625
33,0.5479189099092839,0.12452219637308634,1.3239122333419587e-07,0.12890297707166432,1.4777158345062218,1,1,-0.00031687820828557936
34,0.5334472173667879,0.12212869759205813,8.986595059785347e-08,0.12794966856020518,1.4178094318377894,1,1,-0.0002933392017241271
35,0.5192650782570181,0.11972661184648231,4.9659965027100735e-08,0.12697538609437223,1.3600450898481142,1,1,-0.0003009079004721721
36,0.5053419046029901,0.11728337106236586,6.523255593340449e-08,0.1258130090513773,1.3012673777981694,1,1,-0.0002915476183228613
37,0.49170901714528126,0.1148475535371209,7.341087110478031e-08,0.12450433706961253,1.2439433709614853,1,1,-0.0002390300435231047
38,0.47841371219303896,0.11236507525779192,1.0438684596798899e-07,0.12288943783208006,1.1858911841087398,1,1,-0.00023053832407500703
39,0.4654305541025918,0.10942911395928409,1.5104226287562704e-07,0.1208633145683429,1.126725846479169,1,1,-0.0001966884658472553
40,0.4528287223451799,0.09581243103365533,1.420684707987148e-07,0.11783161614821223,1.0666827449981897,1,1,-0.0001628239470521202
41,0.44132772094222084,0.08378237606427714,1.349717730844147e-07,0.11454830559376329,1.0104368032379825,1,1,-0.00016327325467011336
42,0.431003304223889,0.07520806047399345,1.8465781371212603e-07,0.11075835133062216,0.958767178231631,1,1,-0.00015673711365169624
43,0.42168585490022703,0.07032981316409503,1.8838320895705193e-07,0.10680722803864982,0.911339023854685,1,1,-0.00012419494493501153
44,0.4131565771171093,0.06776760753182431,2.8644108166558866e-07,0.10303003845019308,0.867247074053208,1,1,-7.494819785884566e-05
45,0.4052068692748648,0.06575803604918881,1.4598751020670518e-07,0.09897259369274973,0.8239690337197239,1,1,-8.726503997557363e-05
46,0.39767429363152973,0.06320307295006435,2.6888092588182824e-07,0.09498515150569962,0.7832377117143043,1,1,-0.0001119754777773067
47,0.39050887978025783,0.060919022074670995,2.1513839177557568e-07,0.09131074952713902,0.7457924101355944,1,1,-9.245060745354319e-05
48,0.3836832638862696,0.05880566869667672,2.4838883480770523e-07,0.08761222598187152,0.709929894081484,1,1,-9.502122332312544e-05
49,0.3771372572531131,0.05664923131591677,2.8153690048119973e-07,0.08407236530387896,0.6754439117925962,1,1,-0.0001271340935457485
