t,pid,cpu_percent,rss,children
1789476413.2868876,38444,None,None,None
1789476415.2992094,38444,None,None,None
1789476417.3036978,38444,None,None,None
1789476419.311045,38444,None,None,None
1789476421.3204494,38444,None,None,None
1789476423.328185,38444,None,None,None
1789476425.3404317,38444,None,None,None
1789476427.3463368,38444,None,None,None
1789476429.3556242,38444,None,None,None
1789476431.3636808,38444,None,None,None
1789476433.3699296,38444,None,None,None
1789476435.378023,38444,None,None,None
1789476437.38764,38444,None,None,None
1789476439.3984928,38444,None,None,None
1789476441.4102712,38444,None,None,None
1789476443.420649,38444,None,None,None
1789476445.4311569,38444,None,None,None
1789476447.4447527,38444,None,None,None
1789476449.45545,38444,None,None,None
1789476451.4662554,38444,None,None,None
1789476453.4733615,38444,None,None,None
1789476455.4771988,38444,None,None,None
1789476457.4866025,38444,None,None,None
1789476459.493588,38444,None,None,None
1789476461.5006168,38444,None,None,None
1789476463.5102692,38444,None,None,None
1789476465.5143034,38444,None,None,None
1789476467.517589,38444,None,None,None
1789476469.5178611,38444,None,None,None
1789476471.532357,38444,None,None,None
1789476473.537667,38444,None,None,None
1789476475.547809,38444,None,None,None
1789476477.56105,38444,None,None,None
1789476479.5732985,38444,None,None,None
1789476481.585596,38444,None,None,None
1789476483.5934792,38444,None,None,None
1789476485.598476,38444,None,None,None
1789476487.6122928,38444,None,None,None
1789476489.6266332,38444,None,None,None
1789476491.6346867,38444,None,None,None
1789476493.6416187,38444,None,None,None
1789476495.6522968,38444,None,None,None
1789476497.6649282,38444,None,None,None
1789476499.6793575,38444,None,None,None
1789476501.684596,38444,None,None,None
1789476503.6962848,38444,None,None,None
1789476505.705636,38444,None,None,None
1789476507.7138274,38444,None,None,None
1789476509.726689,38444,None,None,None
1789476511.7292082,38444,None,None,None
1789476513.740453,38444,None,None,None
1789476515.7520046,38444,None,None,None
1789476517.758264,38444,None,None,None
1789476519.7615197,38444,None,None,None
1789476521.77472,38444,None,None,None
1789476523.783122,38444,None,None,None
1789476525.7978287,38444,None,None,None
1789476527.800424,38444,None,None,None
1789476529.8106742,38444,None,None,None
1789476531.8234196,38444,None,None,None
1789476533.8277853,38444,None,None,None
1789476535.8373215,38444,None,None,None
1789476537.8522022,38444,None,None,None
1789476539.8571203,38444,None,None,None
1789476541.8674862,38444,None,None,None
1789476543.8731594,38444,None,None,None
1789476545.8838136,38444,None,None,None
1789476547.89258,38444,None,None,None
1789476549.900843,38444,None,None,None
1789476551.9070024,38444,None,None,None
1789476553.9183795,38444,None,None,None
1789476555.919464,38444,None,None,None
1789476557.930445,38444,None,None,None
1789476559.9432893,38444,None,None,None
1789476561.9541976,38444,None,None,None
1789476563.9579673,38444,None,None,None
1789476565.9592476,38444,None,None,None
1789476567.9602842,38444,None,None,None
