frame,time,H_star,H_star_delta,gradient2,centroid2,g_dot_U,Delta_g_dot_U,sampling_remainder,safety_modification_norm,hold_min_pair,hold_min_object_clearance
65,3.25,0.2701557115512986,-0.0035318426416997006,0.037714673399414075,0.22594806626187305,-0.0713942520562362,-0.00356971260281181,3.786996111210944e-05,0.029418721896701503,0.468646912914866,0.06750000000079215
70,3.5,0.2541435474462852,-0.0027582473224898596,0.02961884049370942,0.17747542280937667,-0.05588893772413628,-0.002794446886206814,3.6199563716954406e-05,0.02979548502240741,0.4816496262208255,0.06750000000006162
75,3.75,0.24173090921913565,-0.0020824959492500295,0.022650908570031908,0.1406792983582546,-0.04224837461771015,-0.0021124187308855075,2.9922781635478065e-05,0.0348349566254027,0.49377007970426945,0.06750000000000478
80,4.0,0.23221333643984732,-0.0015648776480644555,0.017184771205075056,0.11361846126151817,-0.03178168932320294,-0.001589084466160147,2.420681809569159e-05,0.025850720961407163,0.49206924009111164,0.0674999999999999
85,4.25,0.2251241473486567,-0.0011936661668809911,0.013205072014075793,0.0955275482655577,-0.024219272790545362,-0.0012109636395272682,1.7297472646277037e-05,0.02298191614297947,0.48254955052151544,0.06750034574822283
90,4.5,0.21957448863362872,-0.0009957928546737715,0.01034865360838888,0.08453518344369312,-0.020214628217662477,-0.001010731410883124,1.4938556209352378e-05,0.013359682970964376,0.4743382412491669,0.06750002688538181
95,4.75,0.21492452576301546,-0.0008365627585409374,0.008175522208245398,0.07822213736869402,-0.01690289554691205,-0.0008451447773456026,8.582018804665216e-06,0.011857233959737439,0.4681627659699571,0.06750000209060669
100,5.0,0.2110731861142161,-0.0006802956450739917,0.006622344830593801,0.07953788261990685,-0.013698663427811385,-0.0006849331713905693,4.637526316577604e-06,0.012123650753362886,0.46326342486148553,0.06750000016256497
105,5.25,0.20787780872889172,-0.0006116750655658088,0.005589022349288033,0.08789882190647244,-0.012263152106504752,-0.0006131576053252377,1.4825397594289084e-06,0.010334803222612692,0.45941963673771374,0.06750000001264134
110,5.5,0.2049771496500734,-0.0005469337907200167,0.004749643517532315,0.10787290121707038,-0.010932728564879498,-0.000546636428243975,-2.973624760417093e-07,0.009617254458499308,0.4564658375072622,0.06750000000098222
115,5.75,0.20234551260062972,-0.0005008569758784276,0.004087307294541426,0.13810347122614622,-0.0100283041616384,-0.00050141520808192,5.582322034924404e-07,0.009253647112909907,0.4533567746821251,0.06750000000007716
120,6.0,0.19987872810804586,-0.0004785200566489456,0.0036292472807624068,0.16563130002296833,-0.009616337114319308,-0.00048081685571596544,2.2967990670198475e-06,0.006818772511349529,0.44941716940087556,0.06750000000000611
125,6.25,0.19751169500828536,-0.0004709863118790292,0.00327822743028918,0.1765499494711786,-0.009362194839612425,-0.0004681097419806213,-2.8765698984078883e-06,0.018619634178683935,0.4455839237442045,0.06750000000000078
130,6.5,0.19516089765396671,-0.00046969816842201695,0.00301189111623645,0.16962905306407017,-0.00926570558237008,-0.00046328527911850405,-6.412889303512902e-06,0.025018367463319532,0.44242746438645514,0.0674999999999999
135,6.75,0.19280002967004117,-0.0004928953790839241,0.0028525380094133537,0.1520760831120237,-0.00966897389800869,-0.00048344869490043454,-9.446684183489571e-06,0.02847974549240536,0.4400619672548438,0.0674999999999999
140,7.0,0.19032211564387302,-0.0004931892693453843,0.0027612781374705964,0.13034868233914837,-0.009807982066693309,-0.0004903991033346655,-2.7901660107188626e-06,0.037068566248507795,0.43992102670935335,0.0674999999999999
145,7.25,0.18794717883897794,-0.0004832562703798171,0.0027034335046360585,0.11011272711537276,-0.009514166182115966,-0.0004757083091057983,-7.547961274018827e-06,0.04544647071178449,0.4420432646813074,0.067499999999999
150,7.5,0.18557466462391226,-0.0004778380288841255,0.002648384430640929,0.09158424711207608,-0.009355133227290022,-0.0004677566613645011,-1.0081367519624435e-05,0.053669020925737325,0.44473125886104287,0.0674999999999999
155,7.75,0.18330022037874105,-0.00040725153151899285,0.0025765371100856097,0.07592173491360399,-0.008072083053661184,-0.00040360415268305924,-3.647378835933612e-06,0.05503504716587325,0.4496530821467838,0.0674999999999999
160,8.0,0.1813297180176363,-0.0003753134527948454,0.0024737587184136514,0.06375856415228075,-0.00758709207545904,-0.00037935460377295203,4.041150978106628e-06,0.05660857115759419,0.4536362543858207,0.0674999999999999
165,8.25,0.17951630485273196,-0.0003536148561607,0.002365108536926352,0.05323722323222688,-0.006901431393888867,-0.0003450715696944434,-8.543286466256603e-06,0.06242921988063739,0.45719142285485675,0.0674999999999999
170,8.5,0.1778884557224516,-0.00029762071803141055,0.0022456775418756903,0.04457558872604783,-0.006004467044280053,-0.00030022335221400266,2.602634182592115e-06,0.06571847338335741,0.460847106461448,0.0674999999999999
175,8.75,0.17643619742461558,-0.0002675471319157907,0.0021078260515293777,0.03750261678895185,-0.005415246575953956,-0.0002707623287976978,3.2151968819070877e-06,0.06644729771931385,0.4646368562139377,0.0674999999999999
180,9.0,0.1751906504889753,-0.0002221933071471227,0.0019651782154990905,0.03200492982620036,-0.004566266487042258,-0.00022831332435211294,6.120017204990229e-06,0.06833444573623054,0.46853072135971635,0.0674999999999999
185,9.25,0.1741408719374633,-0.00018753215000022472,0.0018244940327891061,0.02769936661813946,-0.003779147888002856,-0.00018895739440014282,1.4252443999181034e-06,0.07407743676679021,0.47206345213557876,0.0674999999999999
190,9.5,0.17325535120116875,-0.00015492110651527113,0.0016933098938196472,0.024331724450234567,-0.0031370407397209262,-0.00015685203698604633,1.9309304707751938e-06,0.07725216593981182,0.47540766524175665,0.0674999999999999
195,9.75,0.17253898820418678,-0.00012785786402469412,0.0015875304907436785,0.021722312439121875,-0.002620401430414725,-0.00013102007152073628,3.1622074960421527e-06,0.07772431268437945,0.477427261973771,0.0674999999999999
200,10.0,0.17191316103340415,-0.00011198519525912332,0.0014960996685666698,0.0195922706168058,-0.0022738341299982515,-0.00011369170649991257,1.7065112407892592e-06,0.08152337884270426,0.479272912868582,0.0674999999999999
205,10.25,0.17138389399065046,-9.412695197608123e-05,0.0014180209879756538,0.01795963202027268,-0.0019390455483338529,-9.695227741669265e-05,2.825325440611418e-06,0.08274505411984336,0.4813539193550406,0.0674999999999999
210,10.5,0.1709471445904336,-7.624536671513304e-05,0.0013559426192173425,0.01667797318563861,-0.0015536160289089408,-7.768080144544705e-05,1.4354347303140055e-06,0.08108710349436472,0.48366879172211286,0.0674999999999999
215,10.75,0.170581869098132,-6.695867570982728e-05,0.0013086160611542063,0.015733802067036666,-0.0013141003208618854,-6.570501604309427e-05,-1.253659666733005e-06,0.08428500506993858,0.4860599107591139,0.0674999999999999
220,11.0,0.17028270424132463,-5.464600409754716e-05,0.0012716792407611653,0.015028690626706582,-0.001109344470748738,-5.5467223537436895e-05,8.212194398897325e-07,0.08488747197766658,0.48867873563927616,0.0674999999999999
225,11.25,0.17002462302671062,-4.8206131810335506e-05,0.0012425227698941593,0.014468948815955729,-0.0009477722149507659,-4.73886107475383e-05,-8.175210627972077e-07,0.08572522723512706,0.488940715881093,0.0674999999999999
230,11.5,0.16981710175151,-3.5541499046054525e-05,0.0012131071921397964,0.013972644350614264,-0.0007502536212391476,-3.751268106195738e-05,1.971182015902857e-06,0.08738485564598689,0.4892862998796886,0.0674999999999999
235,11.75,0.1696415354105998,-3.28064661498928e-05,0.001184471191353755,0.013552762186228577,-0.0006414051264899186,-3.207025632449593e-05,-7.362098253968656e-07,0.086742379910642,0.48974756425835236,0.0674999999999999
240,12.0,0.1694850337690863,-2.725999988628658e-05,0.0011614583198194144,0.013232098803248899,-0.0005602137465769558,-2.8010687328847793e-05,7.506874425612138e-07,0.08732462828985921,0.4903648147387876,0.0674999999999999
245,12.25,0.1693470351738735,-2.580556203546358e-05,0.0011418834911733307,0.012957555599732305,-0.0005281534931283927,-2.6407674656419635e-05,6.021126209560539e-07,0.0865189392782062,0.4921102581392013,0.0674999999999999
250,12.5,0.1692232775347069,-2.4431550727399554e-05,0.0011258113465649289,0.012731574271881289,-0.0004774028465808672,-2.387014232904336e-05,-5.61408398356193e-07,0.08747011002091491,0.49421400589346554,0.0674999999999999
255,12.75,0.1691032441771365,-2.2680885086057145e-05,0.0011129333615606976,0.01255792028504266,-0.00043506085875577035,-2.1753042937788518e-05,-9.278421482686279e-07,0.08799063515607594,0.4964359141283409,0.0674999999999999
260,13.0,0.16900291302417614,-1.790003909363236e-05,0.0010983183046176337,0.012375525569789866,-0.0003900380836078869,-1.9501904180394346e-05,1.601865086761988e-06,0.08846010233266238,0.49876937353909817,0.0674999999999999
265,13.25,0.16891823426705632,-1.6153689689435424e-05,0.001087432764042308,0.012237641722511843,-0.0003263338685577892,-1.631669342788946e-05,1.6300373845403652e-07,0.08903555047538123,0.5010991884446453,0.0674999999999999
270,13.5,0.16883851466723798,-1.4809328084286477e-05,0.0010786490277700828,0.012118566692577454,-0.00029844880962263097,-1.4922440481131549e-05,1.1311239684507153e-07,0.08940496789431654,0.5040214628534038,0.0674999999999999
275,13.75,0.1687688679322621,-1.2911498670664656e-05,0.0010706085669773394,0.012013994514733072,-0.0002552806339207888,-1.276403169603944e-05,-1.4746697462521674e-07,0.08941796867989842,0.5070491594388883,0.0674999999999999
280,14.0,0.16870646204808182,-1.201200915512679e-05,0.0010611669222141927,0.011911701606717541,-0.00023690967933518353,-1.1845483966759178e-05,-1.6652518836761263e-07,0.08916760635214659,0.5098136056295829,0.0674999999999999
285,14.25,0.16864745761154332,-1.1145201675555327e-05,0.0010537583979359883,0.011842357582901824,-0.00022407953153973271,-1.1203976576986637e-05,5.8774901431309686e-08,0.08987821667992367,0.5105928871845935,0.0674999999999999
290,14.5,0.16859802522622447,-8.378861682700744e-06,0.0010464997707003102,0.011766341021233424,-0.00017238876841751613,-8.619438420875808e-06,2.4057673817506305e-07,0.08821886299244942,0.5122301748758156,0.0674999999999999
295,14.75,0.16855661661718657,-7.954894040151927e-06,0.0010408310316040088,0.011708586768692143,-0.00016351540877576626,-8.175770438788314e-06,2.2087639863638603e-07,0.08836066950577981,0.5139052874392419,0.0674999999999999
300,15.0,0.16851653328571592,-7.536163941335161e-06,0.0010354759758227443,0.01165635846065601,-0.00015224897752367416,-7.612448876183708e-06,7.62849348485468e-08,0.08812748295383123,0.5154120824554398,0.0674999999999999
305,15.25,0.1684763934584801,-8.247906160496754e-06,0.0010309982919630045,0.011622933431490106,-0.00015557407652515325,-7.778703826257662e-06,-4.6920233423909187e-07,0.08824182657228628,0.5160110595743365,0.0674999999999999
310,15.5,0.16843556432528262,-7.799950414888457e-06,0.0010259913227298602,0.011592887723477514,-0.00015660087140756577,-7.830043570378289e-06,3.009315548983215e-08,0.08834383848321872,0.5172393885085197,0.0674999999999999
315,15.75,0.168399608556276,-6.748588468497019e-06,0.0010207949799054168,0.011556785947062331,-0.0001451826832452169,-7.259134162260846e-06,5.105456937638273e-07,0.088408691757393,0.5190324335212877,0.0674999999999999
320,16.0,0.16836540082641904,-6.582940901056489e-06,0.0010161617529903322,0.011529967187123734,-0.00013543688275549718,-6.771844137774859e-06,1.8890323671837064e-07,0.08848252358042001,0.5205493487469621,0.0674999999999999
325,16.25,0.16833143659227234,-6.998619961562369e-06,0.0010117539929505631,0.011506033653619203,-0.0001360996051559633,-6.804980257798166e-06,-1.9363970376420314e-07,0.08855392445208057,0.5220749840488397,0.0674999999999999
330,16.5,0.16830030648229766,-5.814307385332285e-06,0.0010069122275934972,0.011476472165363502,-0.00012119315035382525,-6.0596575176912625e-06,2.453501323589778e-07,0.08889250459028425,0.5240068811030453,0.0674999999999999
335,16.75,0.16827149757140036,-5.537819006029565e-06,0.001003044952999219,0.011456459620891531,-0.00011149449043570908,-5.574724521785454e-06,3.690551575588904e-08,0.08903679128134552,0.5257283946902559,0.0674999999999999
340,17.0,0.16824370258311383,-5.355438706722282e-06,0.0009995152194985668,0.011437361525206427,-0.00010645687440895686,-5.3228437204478436e-06,-3.2594986274438394e-08,0.0915124912796749,0.5273534565346766,0.0674999999999999
345,17.25,0.16821677726052853,-5.0259149118048185e-06,0.0009959418862912754,0.011416747208378706,-0.00010075332869505726,-5.037666434752863e-06,1.1751522948044748e-08,0.09167354269975209,0.528959013163022,0.0674999999999999
350,17.5,0.16819593017911671,-4.299356196613147e-06,0.0009919622865890846,0.01139404481541384,-8.791130451968356e-05,-4.395565225984178e-06,9.620902937103141e-08,0.09178098779423495,0.530826150938011,0.0674999999999999
355,17.75,0.16817549955842948,-3.832404510184517e-06,0.0009877765194909037,0.011361680661799739,-8.64410070248435e-05,-4.322050351242175e-06,4.896458410576576e-07,0.09188849978227992,0.5329412818975442,0.0674999999999999
360,18.0,0.16815604821443575,-3.4782225171170467e-06,0.0009835655229467376,0.011324200645808725,-7.806364040332366e-05,-3.903182020166183e-06,4.249595030491367e-07,0.09201673770145066,0.5354968916586411,0.0674999999999999
365,18.25,0.1681377172367322,-3.825903805765307e-06,0.0009797420864507012,0.011291727795552032,-7.955959204192541e-05,-3.9779796020962706e-06,1.5207579633096337e-07,0.09214791809255683,0.5345243830520838,0.0674999999999999
370,18.5,0.1681184810366847,-4.03549867722397e-06,0.0009760162984655512,0.011260058744643345,-7.603366153954578e-05,-3.8016830769772892e-06,-2.338156002466806e-07,0.09224063450535154,0.5332564627172415,0.0674999999999999
375,18.75,0.16809976888802436,-3.500883871465632e-06,0.0009727011527448724,0.011236541209451221,-7.056690581447267e-05,-3.5283452907236333e-06,2.7461419258001228e-08,0.09234753125902831,0.5319415098219429,0.06750000000000078
380,19.0,0.1680824252000339,-3.529199118057491e-06,0.0009698487268482672,0.011214037697220717,-7.123617161183753e-05,-3.5618085805918767e-06,3.26094625343856e-08,0.09294128496832882,0.5305791108365449,0.06750000000000078
385,19.25,0.16806494540265215,-2.9949711091159514e-06,0.0009672102183600285,0.011192930120589178,-6.2490625307792e-05,-3.1245312653896e-06,1.295601562736487e-07,0.0930212384210776,0.5291676549346997,0.0674999999999999
390,19.5,0.1680490839050064,-3.6790390398611095e-06,0.000965013101661036,0.011177588055452554,-6.963987554080961e-05,-3.481993777040481e-06,-1.9704526282062844e-07,0.09036874713787939,0.5277070583483486,0.0674999999999999
395,19.75,0.1680316729401521,-2.6794863943191416e-06,0.0009624043896618227,0.011150706311642878,-6.159394071228387e-05,-3.0796970356141936e-06,4.00210641295052e-07,0.09314869985564121,0.5261939871070149,0.0674999999999999
400,20.0,0.16801697503296653,-3.048707788666505e-06,0.0009600590265713798,0.011124090771236647,-6.628012588682577e-05,-3.3140062943412883e-06,2.652985056747835e-07,0.09050443597863787,0.5245376559614804,0.0674999999999999
405,20.25,0.1680015418083971,-2.3510519171487942e-06,0.0009576310358879463,0.011098857426689437,-5.4604190977032786e-05,-2.7302095488516396e-06,3.7915763170284533e-07,0.09324796741808865,0.522849329533545,0.0674999999999999
410,20.5,0.1679875318963009,-2.4894414325515868e-06,0.0009559789817335569,0.011076857053201739,-5.3133978076206785e-05,-2.6566989038103393e-06,1.6725747125875254e-07,0.09331801479990078,0.5211689050597973,0.0674999999999999
415,20.75,0.16797171009397394,-2.6869344194047073e-06,0.0009541750311646485,0.011053656101253223,-5.0574307192450765e-05,-2.5287153596225382e-06,-1.582190597821691e-07,0.0930172980806911,0.5194414210022743,0.0674999999999999
420,21.0,0.16795842815395035,-2.8710624431216303e-06,0.0009532593208998399,0.011041649958990138,-6.013675173077196e-05,-3.006837586538598e-06,1.3577514341696782e-07,0.09329661233142741,0.5177093800665118,0.0674999999999999
425,21.25,0.16794449543757928,-3.975749750972923e-06,0.0009526237894626821,0.011030182288326262,-6.375527698724191e-05,-3.187763849362096e-06,-7.879859016108276e-07,0.09339879120332202,0.5160755648797452,0.0674999999999999
430,21.5,0.1679250070753151,-3.7372329064755405e-06,0.0009448902407418725,0.010966095753298629,-6.450266631924769e-05,-3.2251333159623845e-06,-5.12099590513156e-07,0.09339583389522084,0.515168084597347,0.0674999999999999
435,21.75,0.16790557589346022,-3.3713352065589675e-06,0.0009373879857587031,0.010894282363681692,-7.565907820964402e-05,-3.782953910482201e-06,4.116187039232335e-07,0.09339763128329304,0.5142547538541785,0.0674999999999999
440,22.0,0.16788865505312933,-3.649223845325622e-06,0.0009302801511025411,0.010824799638497458,-7.407948823257544e-05,-3.703974411628772e-06,5.475056630315005e-08,0.09342645197313104,0.513318776577762,0.0674999999999999
445,22.25,0.16787112695179496,-3.258300226738342e-06,0.0009237737031296068,0.010762242909945919,-6.521731313222936e-05,-3.260865656611468e-06,2.5654298731258414e-09,0.09310958778537227,0.5122286919709511,0.0674999999999999
450,22.5,0.16785560222617302,-4.056256907025713e-06,0.0009178587424981748,0.010708165622459076,-7.239827766448518e-05,-3.619913883224259e-06,-4.3634302380145353e-07,0.09343063348068428,0.5113463192279418,0.067499999999999
455,22.75,0.16783690133661056,-3.764644749493229e-06,0.0009054388867189233,0.010604520062696398,-7.604877381859408e-05,-3.8024386909297044e-06,3.779394143647547e-08,0.09334113367612798,0.5114861508541798,0.067499999999999
460,23.0,0.16781899833895708,-2.103557149579771e-06,0.000893880848997831,0.010513613013546716,-4.8960553874562045e-05,-2.4480276937281024e-06,3.4447054414833127e-07,0.09365944700988944,0.5115741570018656,0.067499999999999
465,23.25,0.16780387797518603,-2.686372807980675e-06,0.0008833279828832089,0.01042401450785448,-5.962218970227292e-05,-2.981109485113646e-06,2.9473667713297133e-07,0.09334731737907388,0.5118814407408749,0.0674999999999999
470,23.5,0.16778943936733537,-2.247497133955889e-06,0.0008724984305427254,0.010330964729162711,-4.538129608353343e-05,-2.2690648041766714e-06,2.156767022078228e-08,0.09371024960483049,0.5124078308251871,0.0674999999999999
475,23.75,0.16777529653441903,-3.5835771290404494e-06,0.0008624811121479317,0.010240053107987696,-7.507108489457265e-05,-3.753554244728633e-06,1.6997711568818352e-07,0.09367719380490949,0.5130362283121767,0.0674999999999999
480,24.0,0.16776257983720244,-2.5107218779574225e-06,0.0008530521388943093,0.010151521683265044,-5.882407602407749e-05,-2.9412038012038745e-06,4.30481923246452e-07,0.09314654735441512,0.5133646159368082,0.06750000000000078
485,24.25,0.16774642854286537,-4.1061634299399685e-06,0.0008435162335530855,0.01005399859835333,-8.088487908315785e-05,-4.044243954157893e-06,-6.191947578207549e-08,0.0930981524704808,0.5135496643533406,0.06750000000000078
490,24.5,0.16772496527569758,-4.454353087934848e-06,0.000833972162261442,0.00996293242301221,-7.479869269333403e-05,-3.7399346346667018e-06,-7.144184532681463e-07,0.09307697225785715,0.5132803040972745,0.0674999999999999
495,24.75,0.16770753610641553,-3.3426327881169726e-06,0.0008241057984848317,0.009868058190917389,-9.650080454444098e-05,-4.8250402272220496e-06,1.482407439105077e-06,0.09368793330240374,0.513196184861733,0.06750000000000034
500,25.0,0.16769824216515694,-4.834528944286376e-06,0.0008162044852061868,0.009796251459378189,-0.00010497143506105891,-5.248571753052946e-06,4.1404280876656994e-07,0.09392386303752492,0.5130277162480663,0.0674999999999999
505,25.25,0.16768637630617356,-5.003033363815135e-06,0.0008085828402070467,0.009727085165552249,-0.00010177168382458918,-5.088584191229459e-06,8.555082741432458e-08,0.09397050411892442,0.5127986227897906,0.06750000000000034
510,25.5,0.16766949837482326,-1.7590384924215385e-06,0.0008011391376042771,0.009629524832163616,-3.250699767632166e-05,-1.6253498838160831e-06,-1.336886086054554e-07,0.09262886058653436,0.5124061806353333,0.0674999999999999
515,25.75,0.16765736505847983,-1.0457804557884032e-06,0.0007946993894638391,0.009571573927629333,-2.619140869117611e-05,-1.3095704345588057e-06,2.637899787704025e-07,0.09266000279003293,0.5118929707022126,0.0674999999999999
520,26.0,0.16764541532312816,-3.44698545262645e-07,0.0007887962583571155,0.00952053257756898,-1.2582382969764465e-05,-6.291191484882233e-07,2.844206032255783e-07,0.09268812066491643,0.5112152228981708,0.06749999999999945
525,26.25,0.16763496162238933,-7.860163071526927e-07,0.0007833748080788724,0.009475131710452398,-1.0217303499068376e-05,-5.108651749534188e-07,-2.751511321992738e-07,0.09256106564695517,0.5104635762129844,0.0674999999999999
530,26.5,0.1676225399218665,-6.523600497576609e-07,0.000778480647521329,0.0094348712303493,-7.897999472760696e-06,-3.948999736380348e-07,-2.5746007611962613e-07,0.09261340093565894,0.5096638876378964,0.06749999999999945
535,26.75,0.16761288411064967,-3.32175947370672e-06,0.0007739760473403996,0.009398692053229607,-8.785527406234608e-05,-4.392763703117304e-06,1.0710042294105835e-06,0.09410343904732925,0.5088295361864289,0.06749999999999945
540,27.0,0.16760398517736919,-3.449074549077835e-06,0.0007702582774890681,0.00937151035872098,-9.410457914141402e-05,-4.705228957070701e-06,1.256154407992866e-06,0.09411473073852414,0.5078853261512157,0.0674999999999999
545,27.25,0.1675941643017005,-4.028419533286254e-06,0.0007670628739706385,0.00934595262903225,-8.83980851774274e-05,-4.41990425887137e-06,3.914847255851159e-07,0.09416389795864427,0.5072669569251538,0.06749999999999945
550,27.5,0.1675771869741547,-4.957566007712799e-06,0.0007579955794046048,0.00926737009285828,-0.0001028045129167504,-5.14022564583752e-06,1.8265963812472082e-07,0.09414913468307506,0.5072303412306091,0.06749999999999945
555,27.75,0.16756500663666718,-4.498807604003119e-06,0.0007494544316142611,0.009188777093036,-9.225179804599824e-05,-4.612589902299913e-06,1.1378229829679402e-07,0.09715200618465591,0.5068848898165303,0.06749999999999945
560,28.0,0.16754971285164943,-3.2486540622045368e-06,0.0007417215182230426,0.009112987400060451,-4.8480511093075885e-05,-2.4240255546537944e-06,-8.246285075507424e-07,0.09724019591584894,0.5073448287448474,0.06749999999999945
565,28.25,0.16753516033650007,-3.0829933979070745e-06,0.0007351195911236698,0.00905618898827362,-5.550281439296934e-05,-2.775140719648467e-06,-3.0785267825860733e-07,0.09791826751127515,0.5077116264199968,0.0674999999999999
570,28.5,0.16752090150447474,-1.3933741396243704e-06,0.0007293593970907042,0.009005111953085874,-3.594831788632687e-05,-1.7974158943163435e-06,4.040417546919731e-07,0.0974261917301901,0.5079904865805536,0.0674999999999999
575,28.75,0.16751150892232425,-2.481103620555203e-06,0.0007250068169307759,0.008972625358569375,-4.1188532963288024e-05,-2.0594266481644013e-06,-4.2167697239080155e-07,0.09811815694589988,0.5080677101368377,0.0674999999999999
580,29.0,0.16750113849249004,-3.5080715798940787e-07,0.0007214267711349833,0.008944435028778635,-1.8951604340159264e-05,-9.475802170079632e-07,5.967730590185554e-07,0.09752583642869848,0.5079575877897796,0.0674999999999999
585,29.25,0.167496052655014,-1.1104788355531525e-06,0.0007148054496464737,0.008886259112246497,-2.3689784029867674e-05,-1.1844892014933837e-06,7.40103659402312e-08,0.09759758432263996,0.5085684221027742,0.0674999999999999
590,29.5,0.16748980230683497,-1.8598796782676175e-06,0.000707832140719121,0.00882683945443209,-3.2957746239764294e-05,-1.6478873119882149e-06,-2.119923662794026e-07,0.0982660442590439,0.5092679606986076,0.0674999999999999
595,29.75,0.16748087268124712,-3.148241014550024e-06,0.0007011280468110719,0.008764954390014096,-5.5687623156118053e-05,-2.784381157805903e-06,-3.638598567441211e-07,0.09825493064897085,0.5096881791230331,0.067499999999999
599,29.950000000000003,0.1674726242898965,-2.089182713937987e-06,0.0006978780260841105,0.008740215122320079,-5.404459304673529e-05,-2.7022296523367648e-06,6.130469383987777e-07,0.09894589332987196,0.5089233678656231,0.067499999999999
