frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,0.8998472184145594,0.12082433179448016,1.1849272554145313e-07,0.16236485374720447,2.5391913003228095,1,1,-0.0004247202113242185
1,0.8832918323170718,0.12481683746867872,1.1092233338268425e-07,0.1638956001035808,2.5007030097788743,1,1,-0.0004221914543887373
2,0.8665002706117639,0.1287003154135077,1.1453820684189774e-07,0.16463311644507572,2.4614539600217444,1,1,-0.0004051962122612711
3,0.8495280051466759,0.13222226893240543,7.27498719816799e-08,0.1645705723357415,2.421907859217709,1,1,-0.0003916728488312961
4,0.8324286840574948,0.133741481316954,6.23406123180825e-08,0.16380771072289446,2.3817556845218477,1,1,-0.0003846223770638951
5,0.8153313704716745,0.13521488706464604,4.9439986288704834e-08,0.16247247661266143,2.3403228027041907,1,1,-0.0003751736795850266
6,0.7982637626791887,0.13595922485969075,5.667709531411166e-08,0.1605173495966342,2.296689450972773,1,1,-0.0003495918853125106
7,0.7813076633520267,0.13377062853757746,5.559737527830992e-08,0.1580407119216993,2.2514850664161434,1,1,-0.0003317668433797834
8,0.7646327845579275,0.13145841552911092,6.268612334708139e-08,0.1551308429715474,2.2045401100300737,1,1,-0.00032501396092509544
9,0.748247890627991,0.12917512524104396,5.173104354502892e-08,0.15191782437829346,2.1555486843416256,1,1,-0.00031661554105728157
10,0.732163247095241,0.12692454879272502,4.850499215172343e-08,0.14830347818590614,2.1054814027877704,1,1,-0.0002785449765452825
11,0.7164205279705966,0.12475804418918483,4.090505598761469e-08,0.14447913582995642,2.0549678835641023,1,1,-0.0002723377816255326
12,0.7009897600618191,0.12267681700049102,3.876193682397341e-08,0.14035606701475217,2.0029893219907384,1,1,-0.00026748258379702926
13,0.6858760204509671,0.12070403373153905,3.7957058745609744e-08,0.1360907999445237,1.9487324771869907,1,1,-0.0002496583099305359
14,0.6710956910815017,0.11883990144263973,3.5916347124420964e-08,0.13178077948079897,1.8947702953739085,1,1,-0.000247160385453039
15,0.6566298174199512,0.11583911462485404,3.4232289042790246e-08,0.12730986638513214,1.8410014494725433,1,1,-0.00024458197145202365
16,0.6425456985557276,0.11302569233760079,3.2130701505840174e-08,0.12282663180854501,1.7875600721358031,1,1,-0.0002204074117852957
17,0.6288557131554846,0.1103573136924405,2.7326096800844856e-08,0.11832229241883219,1.7325965848917382,1,1,-0.00020890455879424112
18,0.6155419713513768,0.10789935357796224,2.5008453907756743e-08,0.11391253245370156,1.6780077764900012,1,1,-0.00021920693138244643
19,0.6025697154982915,0.10564999177401016,2.8868677624070236e-08,0.1095725288600501,1.6244211306232608,1,1,-0.0002219079066949521
20,0.5899347047813951,0.10360276653276651,2.611662631359777e-08,0.1052977505982582,1.5717302651080778,1,1,-0.0001949507482014029
21,0.5776564898193446,0.10044639322655505,1.796743011286435e-08,0.10111933243022464,1.5181429336070198,1,1,-0.00018244834098976766
22,0.5657832825560669,0.09441568314164833,1.7304792704481374e-08,0.097088831365484,1.4646769917526012,1,1,-0.0001826040741407589
23,0.55452914400118,0.09185735069150755,2.223530075951188e-08,0.09351453185144437,1.4148063251952177,1,1,-0.00019531962125737476
24,0.543690377033943,0.09034622086659143,1.5627148300961598e-08,0.0901827746167328,1.367153388582175,1,1,-0.00018939420522000663
25,0.5331890057998414,0.08920235468287566,3.029338448628109e-08,0.08694474732650558,1.3211033744554115,1,1,-0.00017322816414185385
26,0.5229910137689394,0.08775125794208871,2.0770543091891337e-08,0.08386613790516347,1.2744397371708855,1,1,-0.00017108685554461343
27,0.5130892323795376,0.08465644232910324,2.3911915514846337e-08,0.0808953987430463,1.2287535985817384,1,1,-0.0001811117875802383
28,0.503540039191547,0.08103178078878727,3.173811027937306e-08,0.07802760396137648,1.1851593670985794,1,1,-0.0001722380944713768
29,0.4943758235662279,0.07715930433213132,2.6541760924012628e-08,0.07526710704854682,1.14304984997881,1,1,-0.00016136780390619762
