time,H,gradient2,centroid2,disturbance2,min_reference_mass,max_reference_mass,local_cvt_centroid2_partial,local_cvt_agents,gradient2_time_average,centroid2_time_average
0.0,0.9240623258876942,0.10512785500696728,3.2294773286840814,1.7343718533100012,0.0005163414005043775,0.22175035167434395,2.8430746880628734,15,0.10512785500696728,3.2294773286840814
0.25,0.8535695359878475,0.1105935960085258,2.971745300126823,1.5674241847488186,0.0005368387234430986,0.23604385814848744,2.6350345379994873,15,0.10786072550774653,3.100611314405452
0.49999999999999994,0.7814710693753646,0.11258474761687004,2.636836108603329,1.2976231502606148,0.0006026401163989449,0.24583774722416338,2.302388973355427,16,0.10972494866022223,2.9524510093852645
0.7500000000000001,0.7109926147793011,0.11099243124264623,2.3079626947774923,1.007222031637084,0.0007790091451415641,0.2481664259170253,1.8593490640273005,16,0.1104128289167342,2.7924338068203136
1.0000000000000002,0.6441538155614825,0.10580287960953111,2.0027413169572394,0.8036940926541755,0.00130160129299178,0.24275614127079317,1.5676912026004461,16,0.1099090355440728,2.633163356582077
1.2500000000000004,0.5805826605082126,0.09489901440180958,1.6874959214707048,0.4258671013350199,0.0013239802491862582,0.23317037391579404,1.5167419795758619,16,0.10799741783639233,2.475554409108456
1.5000000000000007,0.5213938216605111,0.07598249845550803,1.3569405337189862,0.45948430395904966,0.0013308974171506007,0.23380429011778003,1.370751360826486,16,0.10423797426843674,2.316665045522854
1.7500000000000009,0.4771354806721114,0.0676115943466271,1.1116838652488665,0.40513759765027146,0.0013366319880787336,0.2440240002047246,1.1154633286452789,16,0.09960355600166972,2.162043210374436
2.000000000000001,0.4329580407490704,0.06204527090628956,0.8992505645515172,0.2922297918336162,0.0013695421797042758,0.24429807695778036,0.8825287778310973,16,0.0952566655797683,2.017471210940155
2.25,0.3973999041201174,0.06285972311611321,0.7377039842003835,0.550504668360066,0.001505594927052289,0.249406596662055,0.7272465322775298,16,0.09161175796103865,1.8842496624330218
2.499999999999999,0.36812366177972833,0.06718601251725395,0.6368794852813315,0.4328254380921448,0.002044249802312158,0.26066560516833054,0.6436091830849215,16,0.08895286894660315,1.764553869663806
2.7499999999999982,0.3393230435961736,0.06816477211420618,0.6026423555732121,0.049807872889992395,0.0036082503562058278,0.27222108891918395,0.616976059468312,16,0.08701855288925106,1.6604817833695757
2.9999999999999973,0.31018162385653536,0.06328346681242272,0.5714834595459324,0.14679789529579657,0.006715702639368688,0.2771212131576296,0.5904057395632616,16,0.085244016770423,1.571030210385409
3.2499999999999964,0.2842870737511225,0.05541270878464884,0.5155299590478212,0.31048087425034443,0.011414413435856943,0.2765361628645363,0.544770837398417,16,0.08325202223412398,1.4919899410709065
3.4999999999999956,0.26515917461763516,0.046659713204961636,0.480753512083825,0.44228850493124794,0.017200695400725295,0.2804642627826529,0.5264832719443893,16,0.08095089285988694,1.4210007835348293
