frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,1.0296566246262293,0.07851098890472771,1.6752864180408442e-07,0.07851914680282433,4.140242908664295,1,1,-0.0004756718413448085
1,1.0171615731882915,0.08284001604387149,1.5446991345082819e-07,0.0833734258281772,4.139559365454448,1,1,-0.00048354459546194606
2,1.0041115958306512,0.08723176543601979,1.1844628038881927e-07,0.088175145643965,4.129048842285657,1,1,-0.0004884590408470602
3,0.9905178219803037,0.0916495133157698,8.555379207173257e-08,0.0928356936521752,4.109864039657944,1,1,-0.0004960856839850234
4,0.9763934055782786,0.09612510381513,8.329831598127559e-08,0.0973935881296017,4.083345968275539,1,1,-0.0005015445792846702
5,0.9617500185499349,0.1006432743216375,7.352928518850153e-08,0.10180608768972227,4.049421151363896,1,1,-0.0005043956908526159
6,0.9466032984214173,0.10393532840644525,6.900885761920923e-08,0.10601250416010916,4.008360198778467,1,1,-0.0005010811158737173
7,0.9310407954761719,0.10699874978511761,8.535648799596195e-08,0.10997544626709133,3.959885560189517,1,1,-0.0005023186721296955
8,0.9150883716480922,0.11009919986849173,1.0392058233148975e-07,0.11365051329871809,3.9041993257507865,1,1,-0.000501776027426161
9,0.8987636223498139,0.1132313283371017,1.284113155932209e-07,0.11705153126156298,3.8414410903712137,1,1,-0.0005032103075016184
10,0.8820828837762074,0.11642255952608314,1.361537003777377e-07,0.12017396222317847,3.774501992059742,1,1,-0.0005048774132818817
11,0.8650589764290564,0.11966987657164425,1.4481008406769516e-07,0.1230267788455228,3.7034186373948863,1,1,-0.0005014410655955481
12,0.8477123376616056,0.12293873327118225,1.6952712669844506e-07,0.12554846738548692,3.627255110310791,1,1,-0.0004920347002558834
13,0.8300715006599653,0.12622103554786263,1.4760991731642702e-07,0.1276885084345527,3.5465123790733997,1,1,-0.00048267708435657114
14,0.8121599596445152,0.1294708295103973,1.5862630595567046e-07,0.1293182820309472,3.4610560889731916,1,1,-0.00046323764198794026
15,0.794022374618568,0.13267738713426172,1.647059148124954e-07,0.13049692223030873,3.370104322079596,1,1,-0.0004476331650832589
16,0.7756914244925244,0.13582165625582043,1.34084520833785e-07,0.1311752590200412,3.274598810652805,1,1,-0.0004390703629766207
17,0.7572003078038467,0.1389042300492071,1.2660300481343316e-07,0.13137378783230186,3.1751732630344636,1,1,-0.0004291977119990076
18,0.7385905812792031,0.14191759304349105,1.3936393178883664e-07,0.13102259780828907,3.073048714800162,1,1,-0.00041452498252208744
19,0.7199075213972924,0.14379661551013234,1.1572667012602274e-07,0.1301728484955429,2.9678824507742876,1,1,-0.0003931181638890807
20,0.7012548094262889,0.14366407619245933,9.859320885934322e-08,0.12890309310832518,2.8605367399682837,1,1,-0.00036503134481255875
21,0.682776156904883,0.1431450802727281,1.7684589240099816e-07,0.12707593380977267,2.7514013112070854,1,1,-0.00034162424221854254
22,0.6645209218274616,0.14240802722353282,2.4705334061523425e-07,0.12479090498614699,2.6408440281402865,1,1,-0.0003096383100026287
23,0.646538970427275,0.1407840693046551,2.669223510603478e-07,0.12195838312849597,2.5289352682121757,1,1,-0.0002832931719298909
24,0.6289038064418424,0.1390540480439586,2.7792493480566163e-07,0.11863279022853465,2.4174399074868225,1,1,-0.0002596335126146612
25,0.611645070842866,0.13661025185075684,1.9452126799907363e-07,0.11497589026382632,2.3066819347111793,1,1,-0.00023505605474860927
26,0.5948230758487132,0.13276521256071872,9.029069095843607e-08,0.11101174398012217,2.197269544215564,1,1,-0.00022871130535241993
27,0.5785110301695462,0.1290540953027205,9.311415057200697e-08,0.10697837806139679,2.0913009479179125,1,1,-0.0002243915501177196
28,0.5627001564961177,0.12550092550361153,8.486344801453812e-08,0.10292125199728372,1.9882400386024497,1,1,-0.00021721542601936712
29,0.5473863774887457,0.12174759281145484,5.951421730312986e-08,0.09879245569764361,1.887949242634944,1,1,-0.00021254014110200746
30,0.5325823163335458,0.11781093975040853,5.5707870692300294e-08,0.0948486309254481,1.791680671296152,1,1,-0.0002048887843139266
31,0.5183086734584244,0.11477214947519676,4.838411436256459e-08,0.09115659290820242,1.6991219693072384,1,1,-0.00019168443989269965
32,0.5045160696053741,0.11218085744743721,5.0427147804880415e-08,0.08758724191407186,1.6082178004695322,1,1,-0.0001916523201748871
33,0.49116350486750493,0.10954674601890453,6.476308101907465e-08,0.08421377536031263,1.5208917138621278,1,1,-0.00017800308294883306
34,0.478254108246021,0.1063882419851039,2.6370224547324122e-08,0.08107637844882934,1.4377726971784508,1,1,-0.00015920991699791207
35,0.465806183907592,0.10306757682004714,3.0218366976675096e-08,0.0781699290549436,1.3580454448152723,1,1,-0.00017614957418436022
36,0.4537814244738585,0.10002629603760745,4.339855123500581e-08,0.07553453335513169,1.2825346638822026,1,1,-0.00017103218029137883
37,0.442172712280579,0.09727366134951486,5.5855707988679504e-08,0.0732004475015321,1.2116315846617782,1,1,-0.0001788736282394513
38,0.4309357315919131,0.09428443905530609,8.74550352189038e-08,0.0710903589894816,1.1438710809403045,1,1,-0.0001970425223635098
39,0.42006362108920225,0.09122415043852278,2.0043747272614926e-08,0.06907475595674838,1.0792686135838707,1,1,-0.00016303953077785767
40,0.40960720314901844,0.08847542390306215,3.080081967100733e-08,0.06732968406663793,1.0192604432497163,1,1,-0.00016090098208950028
41,0.3995015182085273,0.08602902754819917,4.150708515116111e-08,0.06583704832615578,0.9633642966921594,1,1,-0.0001814709786141528
42,0.38969290615685837,0.08355221035594548,4.078660743813994e-08,0.06446221975418198,0.9105880593921927,1,1,-0.00019969073405954121
43,0.3801783917324739,0.08063763333077545,4.1984320086339296e-08,0.06325694774325416,0.861386740910816,1,1,-0.00016097125546295742
44,0.37102619212869636,0.07794763227508605,3.2622534281480884e-08,0.06228449970684472,0.8157975089485463,1,1,-0.0001351170135126395
45,0.36219651509900197,0.07542346628756277,4.775101187771484e-08,0.06137783440096199,0.7726161298255343,1,1,-0.0001455585985090345
46,0.35363918467510547,0.07304593506224834,4.5209691563845133e-08,0.060461505044996665,0.7311316535229443,1,1,-0.00012927378782737892
47,0.34537231459978335,0.07086120434736964,5.340291167026829e-08,0.059728026787204624,0.692615045649396,1,1,-0.00016502872225884757
48,0.3373210270152377,0.06885467313561738,3.718110721769387e-08,0.059090398500764495,0.6565986153808911,1,1,-0.000145404547943798
49,0.3295232978316993,0.06698020070842761,3.721937996539255e-08,0.05845343752147325,0.6226422894361102,1,1,-0.0001523661128428333
50,0.3219417261789649,0.06523872127739136,5.990199988766035e-08,0.05780643692274679,0.5904324565077983,1,1,-0.0001410741719940732
51,0.31458469187306604,0.06365247552197789,6.241885959263093e-08,0.05724733882355511,0.560179109399922,1,1,-0.00014021592351271765
52,0.30742693761748296,0.062162121708525434,3.779453594202682e-08,0.056613286716685404,0.5313242607020354,1,1,-0.0001372696102280909
53,0.3004657622073582,0.06075566863107357,3.361040799515268e-08,0.05593431585508523,0.5039328185221025,1,1,-0.00011960366988778958
54,0.2937100032594332,0.05924580267338559,3.0984031752104954e-08,0.055007424209475415,0.4772900472330534,1,1,-0.00010472409570428526
55,0.28716969117998137,0.05694324617744415,6.53050121124398e-08,0.053802540638473735,0.45138960438581477,1,1,-8.301111854446507e-05
56,0.2809009006215919,0.054560604994211954,5.835312373765093e-08,0.05234095212856774,0.4261737455496872,1,1,-0.00010227290071757652
57,0.2748731271553909,0.052140773089377535,7.323128268971224e-08,0.05073068602014412,0.40220566474205044,1,1,-8.868742338444605e-05
58,0.2691218305478541,0.049715325944902355,6.738652472386263e-08,0.04902949068092575,0.3793316579393008,1,1,-4.0076118842951106e-05
59,0.26368138452472256,0.04727599909425099,3.8366044154379366e-08,0.04715783056089232,0.357352617588818,1,1,-6.711544514567333e-05
60,0.25847854908083334,0.0448645353327491,5.3954691646007915e-08,0.045177876868016005,0.33645483253705316,1,1,-5.858015778218307e-05
61,0.25354664128927396,0.04248798212130509,5.738308486801547e-08,0.04310735313167209,0.3166435742965072,1,1,-5.235901238435491e-05
62,0.24888011350748285,0.04018028388443942,7.803262619068238e-08,0.041076425679298235,0.2980988312303815,1,1,-4.145229681013201e-05
63,0.2444740513576431,0.03793991341925301,8.606882570539598e-08,0.03903765715295805,0.28037595560661255,1,1,-4.449515359569809e-05
64,0.2403078093180977,0.03578116590491409,4.011662484075119e-08,0.03703289824364108,0.2635675135396385,1,1,-1.320667268066636e-05
65,0.23640683902270498,0.03370660816500841,3.354394171389186e-08,0.03504265768428159,0.24761494467503553,1,1,-5.272310807935554e-05
66,0.23269205127931936,0.031721946899572966,4.578926918715087e-08,0.033072302816192084,0.23259784043010415,1,1,-3.716993003441329e-05
67,0.22920968621199833,0.02983693101536515,7.265113088702835e-08,0.03119959330345238,0.21852152879053657,1,1,1.7723587754890635e-07
68,0.2259695999897431,0.028053151058261894,5.1860127438533124e-08,0.029403843470045876,0.20531238372441915,1,1,-2.975829706194531e-05
69,0.2228935787862475,0.026374103994524035,3.2782043915599364e-08,0.027723211900839703,0.19311420347783906,1,1,-5.886034299228257e-05
70,0.21996988420436747,0.024795164551733632,5.1777344975559336e-08,0.026135938874891258,0.18176930253148424,1,1,1.4428057938461678e-05
