frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,0.8262137250989208,0.06335841262251933,1.398036062404074e-07,0.05617326854199922,3.8065339995080474,1,1,-0.0004996493447388048
1,0.8152130380300608,0.06791545428893414,8.21319661991892e-08,0.06241879966033126,3.799053240245596,1,1,-0.0005061641797136831
2,0.8035338016238417,0.07254434549852073,7.369454449288187e-08,0.06891625525156933,3.786121705159208,1,1,-0.0005180718056346702
3,0.7911779051423431,0.07727050621485942,1.0391582729385913e-07,0.07564676681092845,3.771777378152649,1,1,-0.0005253059790529865
4,0.7781528773268098,0.08207538412304205,2.1264005374750354e-07,0.08256384424492282,3.754341299853749,1,1,-0.0005252028949235717
5,0.7644732827939003,0.08689393179053766,8.750604883892851e-08,0.08954644876883147,3.7252563080190613,1,1,-0.0005248826320165666
6,0.750161465412908,0.09171041068042421,5.717671572761534e-08,0.09649431904287263,3.6909070492942773,1,1,-0.0005272915172174417
7,0.7352400901061638,0.09652620763245569,5.5017472554230916e-08,0.10331224801477995,3.6564221368383385,1,1,-0.0005274876420631545
8,0.7197363882116319,0.10129466334622172,6.501765582534716e-08,0.10992283825484736,3.6189016035000057,1,1,-0.0005201879741183017
9,0.7036874585094741,0.10596880647328531,6.983412041869982e-08,0.11620414176391608,3.5729678306732575,1,1,-0.0005172146357398828
10,0.6871321199854235,0.1105873620340351,8.815567267020992e-08,0.1221297799222398,3.520389220922362,1,1,-0.0005099858180254851
11,0.6701096617606969,0.1151300178723084,1.1994872953142223e-07,0.12759769278249228,3.459871826663214,1,1,-0.0005008024888692973
12,0.6526605473462019,0.11958066823215524,1.0980099553954792e-07,0.13255054845136696,3.3932454389799704,1,1,-0.000484559004626451
13,0.6348336267967294,0.12388702149299693,1.418919384326476e-07,0.13684610427633023,3.3166658795466555,1,1,-0.00047270633689646194
14,0.6166769965241786,0.12808910972427293,1.5508707413820118e-07,0.14049491150044968,3.2349182601393585,1,1,-0.00045633388713966355
15,0.5982377728526831,0.13214434277774517,7.504540347111501e-08,0.14340849341100276,3.148272881964697,1,1,-0.0004381298392386636
