shape,seed,alpha,yaw_deg,diameter_m,perimeter_m,area_m2,mass_kg,object_reach_m,concavity_ratio,vertex_count,target_distance_m,shape_scale_factor,annulus_min_m,annulus_max_m,case_id,sampler_attempts,goal_angle_deg,J,J_over_diameter,target_over_diameter,J_over_target,efficiency,direction_error_deg,max_cross_track,max_cross_track_over_diameter,rotation_deg,max_strict_coverage,final_strict_coverage,min_inter_agent_distance,d_min,min_signed_clearance,max_penetration,penetration_budget,solver_fallbacks,solver_infeasible,barrier_scalings,min_barrier_scale,margin_relaxations,solves,first_detection_frame,contact_ready_frame,transport_frame,brake_frame,hold_frame,final_phase,frames_run,terminated_by,settled,completion_time_s,wall_seconds,fps,success,domain_eligible,finite_time_eligible,formal_caging,map_complete,runtime_map_gap_m,runtime_map_gap_required_m,runtime_domain_eligible,certified_inscribed_radius,required_boundary_agents,failure_class
rectangle,0,0.4,2.6492090329109885,2.1423121586364458,5.905263157894735,2.0642659279778375,2.0642659279778375,1.0711560793182486,4.107825191113079e-15,4,0.8569248634545783,1.5789473684210527,1.4212,2.2212,rectangle__a0.40__seed000,1,213.89921974319353,1.2033723958298788,0.5617166438507308,0.4,1.404291609626827,0.9621080624696511,15.823116252454739,0.3504020638340792,0.16356256132958027,0.15260935486738667,1.0,1.0,0.2932401607109832,0.28,0.08542854485081164,0.044571455149188366,0.10096418319574746,0,0,0,1.0,0,4048,0,111,112,186,211,HOLD,253,settled,True,12.65,12.762035400000059,19.824423931624484,False,True,False,False,True,0.030873238760319208,0.1,True,0.5684210526315613,10,CONTRACT_FAILURE
rectangle,1,0.4,51.30584724389186,2.142312158636446,5.905263157894735,2.0642659279778384,2.0642659279778384,1.0711560793182495,5.218048215738236e-15,4,0.8569248634545785,1.5789473684210527,1.4212,2.2212,rectangle__a0.40__seed001,1,67.05487627201978,1.2259866979902028,0.5722726695303486,0.4,1.4306816738258714,0.9986397735076932,2.9887699311323384,0.06401028730590835,0.029879066431966698,0.8430248034352882,1.0,1.0,0.28009726377332556,0.28,0.0787094896371522,0.051290510362847805,0.09932581406669999,0,0,16,0.25390625,0,4928,0,77,91,177,212,HOLD,308,settled,True,15.4,16.00146599999971,19.248236380342,False,True,False,False,True,0.032196685424772824,0.1,True,0.5684210526315767,10,CONTRACT_FAILURE
rectangle,2,0.4,144.0427887846588,2.142312158636447,5.905263157894737,2.06426592797784,2.06426592797784,1.0711560793182298,2.7755575615628914e-15,4,0.8569248634545789,1.5789473684210527,1.4212,2.2212,rectangle__a0.40__seed002,1,78.6348106982665,1.0616621152091794,0.49556835633370677,0.4,1.238920890834267,0.9997584718120336,1.2593031317178423,0.02333801482296549,0.010893844171532791,0.5560393768793195,1.0,1.0,0.28405229393992804,0.28,0.0893770954542665,0.0406229045457335,0.09583920817375931,0,0,3,0.890625,0,4784,0,90,91,210,258,HOLD,299,settled,True,14.950000000000001,15.505007800000385,19.284092201488125,False,True,False,False,True,0.029967012851292142,0.1,True,0.5684210526315692,10,CONTRACT_FAILURE
rectangle,3,0.4,311.9250095777334,2.142312158636447,5.905263157894738,2.06426592797784,2.06426592797784,1.0711560793182329,0.0,4,0.8569248634545789,1.5789473684210527,1.4212,2.2212,rectangle__a0.40__seed003,1,30.576349067927193,1.0881130917136212,0.507915285513849,0.4,1.2697882137846226,0.9996642351486955,1.4847980834795718,0.04724641656560696,0.022053936619432096,-1.3114874524314006,1.0,1.0,0.2886776925774069,0.28,0.07939827844756482,0.05060172155243518,0.09821502154982661,0,0,1,0.984375,0,3376,0,93,97,144,171,HOLD,211,settled,True,10.55,10.49347409999973,20.10773534000579,False,False,False,False,True,0.029899123710065707,0.1,False,0.5684210526315634,10,WRENCH_INFEASIBLE
rectangle,4,0.4,324.76644232888276,2.142312158636447,5.905263157894738,2.06426592797784,2.06426592797784,1.0711560793182344,2.1094237467877974e-15,4,0.8569248634545789,1.5789473684210527,1.4212,2.2212,rectangle__a0.40__seed004,1,157.4812119101344,1.2313049386511377,0.5747551465304882,0.4,1.4368878663262206,0.9988678084753918,2.7267075701822283,0.058642110388699875,0.027373279917350977,0.0,1.0,0.99375,0.28000473495606487,0.28,0.08008216951562991,0.049917830484370096,0.09971871491262412,0,0,0,1.0,0,5488,0,82,236,245,271,HOLD,343,settled,True,17.150000000000002,16.78121209999972,20.439524746845056,False,True,False,False,True,0.04224584281559054,0.1,True,0.5684210526315653,10,CONTRACT_FAILURE
rectangle,0,0.8,2.6492090329109885,2.1423121586364458,5.905263157894735,2.0642659279778375,2.0642659279778375,1.0711560793182486,4.107825191113079e-15,4,1.7138497269091566,1.5789473684210527,1.4212,2.2212,rectangle__a0.80__seed000,1,213.89921974319353,2.5054309839236892,1.1694985596862615,0.8,1.461873199607827,0.9743047309242217,13.016630297271396,0.5941652996513603,0.27734767655407366,0.14952438834668175,1.0,0.975,0.2862844680227745,0.28,0.0779847192123955,0.052015280787604506,0.10500814460900426,0,0,0,1.0,0,5248,0,111,112,230,276,HOLD,328,settled,True,16.400000000000002,19.277355199999874,17.014782193773247,False,True,False,False,True,0.0408787837899379,0.1,True,0.5684210526315613,10,CONTRACT_FAILURE
rectangle,1,0.8,51.30584724389186,2.142312158636446,5.905263157894735,2.0642659279778384,2.0642659279778384,1.0711560793182495,5.218048215738236e-15,4,1.713849726909157,1.5789473684210527,1.4212,2.2212,rectangle__a0.80__seed001,1,67.05487627201978,2.357792316389277,1.1005829878172289,0.8,1.375728734771536,0.9976036246651478,3.9673618835868574,0.1686260281199049,0.07871216500364409,0.8430248034352882,1.0,0.99375,0.28069388779858545,0.28,0.08628136023903285,0.043718639760967154,0.09908305152783939,0,0,4,0.83203125,0,6960,0,77,91,234,320,HOLD,435,settled,True,21.75,25.996400200000608,16.7330859908823,False,True,False,False,True,0.03841361146967397,0.1,True,0.5684210526315767,10,CONTRACT_FAILURE
rectangle,2,0.8,144.0427887846588,2.142312158636447,5.905263157894737,2.06426592797784,2.06426592797784,1.0711560793182298,2.7755575615628914e-15,4,1.7138497269091577,1.5789473684210527,1.4212,2.2212,rectangle__a0.80__seed002,1,78.6348106982665,2.1688062826430334,1.0123670698034266,0.8,1.2654588372542832,0.998498003274845,3.140700308421143,0.13180284242364515,0.06152364019048274,0.6252302523660925,1.0,1.0,0.28563183609235654,0.28,0.0766971573787055,0.053302842621294505,0.09583920817375931,0,0,11,0.49609375,0,9008,0,90,91,374,522,HOLD,563,settled,True,28.150000000000002,31.147146799999973,18.075491909904265,False,True,False,False,True,0.028210218249056878,0.1,True,0.5684210526315692,10,CONTRACT_FAILURE
rectangle,3,0.8,311.9250095777334,2.142312158636447,5.905263157894738,2.06426592797784,2.06426592797784,1.0711560793182329,0.0,4,1.7138497269091577,1.5789473684210527,1.4212,2.2212,rectangle__a0.80__seed003,1,30.576349067927193,2.148944301191006,1.0030957871978752,0.8,1.253869733997344,0.9987847379554484,2.8249878798498513,0.10813433036538544,0.0504755247406202,-1.3110040072635325,1.0,1.0,0.28926323422907246,0.28,0.07939827844756482,0.05060172155243518,0.09821502154982661,0,0,7,0.8515625,0,4752,0,93,97,196,256,HOLD,297,settled,True,14.850000000000001,12.725573799999438,23.33882971941219,False,False,False,False,True,0.029865419875570356,0.1,False,0.5684210526315634,10,WRENCH_INFEASIBLE
rectangle,4,0.8,324.76644232888276,2.142312158636447,5.905263157894738,2.06426592797784,2.06426592797784,1.0711560793182344,2.1094237467877974e-15,4,1.7138497269091577,1.5789473684210527,1.4212,2.2212,rectangle__a0.80__seed004,1,157.4812119101344,2.3587938477428403,1.1010504880129985,0.8,1.376313110016248,0.996727105965974,4.636840142139494,0.19131060554289858,0.08930099414861428,0.0,1.0,0.99375,0.28325434409407396,0.28,0.08008866274126077,0.04991133725873924,0.10053485760405813,0,0,0,1.0,0,6848,0,82,236,294,348,HOLD,428,settled,True,21.400000000000002,20.039379400000144,21.35794684340359,True,True,False,False,True,0.03515760805472059,0.1,True,0.5684210526315653,10,SUCCESS
