frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,1.0426198867940144,0.07826759315603772,6.375394737461568e-08,0.08688612690800168,3.1396089862470493,1,1,-0.0004988080037481961
1,1.0296848580248723,0.0828523465028965,7.449865329141356e-08,0.0942699989464626,3.1242724104774293,1,1,-0.0005028038272778361
2,1.0161612720394397,0.08747367669943978,6.856683612897977e-08,0.10166326648431048,3.1008335790607235,1,1,-0.0005069918860573282
3,1.002064830630461,0.09213482822233571,6.42685858016327e-08,0.1090257916671097,3.0713653999445913,1,1,-0.0005115099493144173
4,0.9874107862701106,0.09684819137445853,5.7061550916713266e-08,0.11635352349211664,3.036185280585064,1,1,-0.0005105059205728329
5,0.972217823422109,0.10156418050995078,3.2033265783505636e-08,0.123512095949871,2.993916046387472,1,1,-0.0004985238577498944
6,0.9565204637067999,0.10611022141080961,2.9460629238711962e-08,0.129851865208162,2.9444749749270027,1,1,-0.00048381620545774606
7,0.9403741973131586,0.1105071987700913,2.7038750211015347e-08,0.13536351129907576,2.889503389105744,1,1,-0.00047578200139258495
8,0.9238218385542172,0.11482200974422882,4.509710708379399e-08,0.14022172146559828,2.8305198205811974,1,1,-0.00046432620970763075
9,0.906903867835407,0.11903820475405599,4.597117009082294e-08,0.14441418034185743,2.766735085488233,1,1,-0.0004548031101851077
10,0.8896590180601625,0.1228972799742346,3.513668648128353e-08,0.14795892004718267,2.698911167632269,1,1,-0.0004484437564494341
11,0.8721379597392721,0.12647563583703442,4.476297462261567e-08,0.15096888151997523,2.62867418749304,1,1,-0.00044275146331149845
12,0.8543843867968155,0.1299886112070843,5.645458409770535e-08,0.153544992016016,2.556573350149419,1,1,-0.00043167397436461377
13,0.8364333569807978,0.1334262619554677,5.375848382443149e-08,0.15566509271403872,2.481824595619444,1,1,-0.00043167946099129453
14,0.8183062550579985,0.13683749849179913,4.724094303380103e-08,0.1574540223395555,2.406523313993616,1,1,-0.0004223220731968298
15,0.800034867115476,0.14022095946930785,5.0986116659397615e-08,0.15888990701484723,2.3306462820527916,1,1,-0.00042499178245253635
16,0.7816307990748382,0.14336104349521983,6.258696760360452e-08,0.16001031054381523,2.254385219048259,1,1,-0.00040887396300144305
17,0.7631471669148929,0.14512576761827323,4.702552841137353e-08,0.1606903825834272,2.1761763970974775,1,1,-0.0004111714305982603
18,0.7446668678765891,0.14695325210798957,3.4348819338523564e-08,0.16113639724217566,2.099097237212329,1,1,-0.0004066259671993491
