frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,1.0768889667386405,0.06666612846692246,4.7386454548711005e-08,0.08263003267990936,2.7451760999931873,1,1,-0.0004812880383287827
1,1.0656301601263478,0.07126939906034598,7.164689747319626e-08,0.09087397871002638,2.7681714822558012,1,1,-0.0004873924480470696
2,1.0537408073084684,0.07587949723574933,7.167976576179074e-08,0.09910193578031491,2.787145820259344,1,1,-0.0004941748240181627
3,1.0412355282858918,0.08054113686344676,6.736362792597392e-08,0.10730434527689642,2.8003507112190444,1,1,-0.000497070401096535
4,1.0281313802485885,0.08523369367736963,5.977104298281908e-08,0.11532541888728987,2.8111745606961964,1,1,-0.0005022708713033012
5,1.014443334606737,0.08997175715391822,6.145566412437323e-08,0.12319361285994422,2.8181347201011127,1,1,-0.0005018257689055373
6,1.0001920408123088,0.09470942761243417,3.9035478208161e-08,0.1307228466244566,2.8187737757941695,1,1,-0.0005019552692784868
7,0.9854014979204848,0.09939173162487253,2.5854740826321803e-08,0.13794489629417642,2.812354360033917,1,1,-0.0004990997245353703
8,0.970100891390343,0.1040442574006137,2.111129612816648e-08,0.1447093365923212,2.799833305570906,1,1,-0.0004969080334049879
9,0.9543181271655402,0.10868168896678827,2.1301494979158095e-08,0.15106556542854574,2.77949267925632,1,1,-0.000491423709927722
10,0.9380822697114592,0.11326927189013797,3.0652236144796263e-08,0.15691956760223139,2.7507741378735533,1,1,-0.00048657564815473425
11,0.9214256305139508,0.11781417122615817,5.4028399344383946e-08,0.16227960900253385,2.7142086629420246,1,1,-0.00048074112815483724
12,0.9043803701757847,0.12231215510120105,1.2227655193068258e-07,0.1671120550158704,2.6718130636007675,1,1,-0.0004747975003587569
13,0.8869782468840248,0.126753948580191,1.1758693315272372e-07,0.1714208399808302,2.6245147083003157,1,1,-0.00046010131751314173
14,0.8692597828360166,0.13102052474018022,8.154468536548311e-08,0.17485561603507216,2.570841076422334,1,1,-0.00044657829076389516
15,0.8512763865227845,0.13513424497170481,9.082518305020645e-08,0.1774966364302048,2.5100509930429236,1,1,-0.0004358591066457272
16,0.8330749465577323,0.13874763266526727,5.7761888650876146e-08,0.1793513599527387,2.4441768220135995,1,1,-0.00042297144222493144
17,0.8147223758717899,0.14079311974793593,3.9140005283808775e-08,0.1803513245831378,2.3759346770102896,1,1,-0.00041111734640477196
18,0.7963372788761924,0.14275290918317038,3.5441179003239716e-08,0.1806465631316264,2.3058294392837615,1,1,-0.00039067731757665494
19,0.777961315408381,0.14459608815346003,3.7634991406610516e-08,0.18014860853903014,2.232760808759473,1,1,-0.00037778309184811204
20,0.7596277107641984,0.1463534366623646,2.8612642937399168e-08,0.17892542277992746,2.1586904561676405,1,1,-0.0003710937298412875
21,0.7413643980936238,0.1480689092257423,3.9666077549570826e-08,0.1771803700843997,2.083995075696318,1,1,-0.0003554226447054984
22,0.7232063605929164,0.14888659870008414,4.2420722866792383e-08,0.17489482052738806,2.0092814584334535,1,1,-0.0003479738125154695
23,0.7052149817582656,0.14888457619870615,3.595021237785044e-08,0.17224731378286873,1.9337658493962304,1,1,-0.0003409832243347552
24,0.6874494951510263,0.146923579673116,4.2763979034411105e-08,0.16922956241941453,1.8587524071288504,1,1,-0.00032920540889245717
25,0.6700330296116039,0.14416052485156672,4.639794947785741e-08,0.1660950890443133,1.7858429328858296,1,1,-0.0003173240347115816
26,0.653007848088825,0.1415270333528585,7.492065968910406e-08,0.1628003852467759,1.7150342413954145,1,1,-0.0003066470822108702
27,0.6363664179713375,0.1390065455995734,8.157184698514107e-08,0.1592902548499502,1.6450760514260692,1,1,-0.00029680737106787397
28,0.6201068480908329,0.13661992587069907,6.777485776038081e-08,0.15569649887420933,1.5757478536082932,1,1,-0.00029177800076462916
29,0.6042197984793712,0.13441405029895018,7.181428585072242e-08,0.15211562055829128,1.5090439378157054,1,1,-0.0002796500526368387
30,0.588697833708273,0.1317565247898495,9.15070595874546e-08,0.14851475098680122,1.4440804229528912,1,1,-0.00027522598445499195
31,0.573558181507337,0.12860820974459528,7.488932122408617e-08,0.14490905673696228,1.3816948108140679,1,1,-0.0002665673528529349
32,0.5588257316570018,0.12558964535559827,1.1253115176607897e-07,0.14133295661772738,1.3216585799590468,1,1,-0.0002565492610355092
33,0.5444902250658723,0.12269652348086335,1.0530185635498611e-07,0.1377844903477192,1.2624846014284623,1,1,-0.0002479124298900553
34,0.5305435826601324,0.11981506268951717,1.0993705148238133e-07,0.1342436868035097,1.2052504981308516,1,1,-0.00023656925636353007
35,0.5169859687929124,0.11604426259741771,1.4626563086162238e-07,0.13059210166305593,1.1494396914708962,1,1,-0.00022802550484071413
