frame,time,delta_H,rhs_u_command,slack_u_command,rhs_u_saturated,slack_u_saturated,rhs_u_cvt,slack_u_cvt
41,2.0500000000000003,-0.011933694658087801,-0.011767226609963563,-0.00016646804812423845,-0.012621674773233114,0.0006879801151453129,-0.012621674773233114,0.0006879801151453129
42,2.1,-0.011438002381560897,-0.011284838734845959,-0.0001531636467149381,-0.012153327351134618,0.0007153249695737215,-0.012153327351134618,0.0007153249695737215
43,2.15,-0.01088428334369973,-0.010744435790963685,-0.00013984755273604467,-0.01159746108514153,0.0007131777414418009,-0.01159746108514153,0.0007131777414418009
44,2.2,-0.010469573169359259,-0.010311205511639115,-0.0001583676577201435,-0.011166461759014437,0.0006968885896551785,-0.011166461759014437,0.0006968885896551785
45,2.25,-0.009889426367284404,-0.009752657552806323,-0.00013676881447808112,-0.010614831402129644,0.0007254050348452397,-0.010614831402129644,0.0007254050348452397
46,2.3000000000000003,-0.009437317989786309,-0.009284908529043286,-0.00015240946074302278,-0.010142714440102856,0.0007053964503165467,-0.010142714440102856,0.0007053964503165467
47,2.35,-0.00898701720947348,-0.008881437858553174,-0.00010557935092030644,-0.009747637728104126,0.0007606205186306454,-0.009747637728104126,0.0007606205186306454
48,2.4000000000000004,-0.008563932407622876,-0.008483689016988613,-8.024339063426346e-05,-0.009348961961916424,0.0007850295542935481,-0.009348961961916424,0.0007850295542935481
49,2.45,-0.00815191203283927,-0.008087743510710309,-6.416852212896146e-05,-0.008958415499180002,0.0008065034663407317,-0.008958415499180002,0.0008065034663407317
50,2.5,-0.0078170014366985,-0.007722893488262294,-9.41079484362067e-05,-0.008581039543432234,0.0007640381067337328,-0.008581039543432234,0.0007640381067337328
51,2.5500000000000003,-0.007451543363134472,-0.007328470662149793,-0.00012307270098467927,-0.008163564570959694,0.0007120212078252225,-0.008163564570959694,0.0007120212078252225
52,2.6,-0.007082899505801321,-0.00702422334846998,-5.8676157331341225e-05,-0.007832587867161091,0.0007496883613597703,-0.007832587867161091,0.0007496883613597703
53,2.6500000000000004,-0.006411096757888757,-0.006384549594483909,-2.654716340484784e-05,-0.0072773354588479035,0.0008662387009591467,-0.0072773354588479035,0.0008662387009591467
54,2.7,-0.005389721824233806,-0.0053108269478645016,-7.889487636930474e-05,-0.006935013778644831,0.0015452919544110249,-0.006935013778644831,0.0015452919544110249
55,2.75,-0.00453961490182575,-0.00450637256217479,-3.32423396509603e-05,-0.00658956151018449,0.0020499466083587397,-0.00658956151018449,0.0020499466083587397
56,2.8000000000000003,-0.004028765462732009,-0.004000383207999901,-2.838225473210821e-05,-0.006382784459965912,0.0023540189972339025,-0.006382784459965912,0.0023540189972339025
57,2.85,-0.0037649182124182,-0.0037017804683586214,-6.313774405957871e-05,-0.006250722064459282,0.0024858038520410818,-0.006250722064459282,0.0024858038520410818
58,2.9000000000000004,-0.003240911363739163,-0.0031637009203413355,-7.721044339782743e-05,-0.006073926090157299,0.0028330147264181357,-0.006073926090157299,0.0028330147264181357
59,2.95,-0.002866074573809163,-0.002793552243478628,-7.252233033053527e-05,-0.005886863483740304,0.003020788909931141,-0.005886863483740304,0.003020788909931141
60,3.0,-0.002612336368205903,-0.0025419295867383485,-7.040678146755458e-05,-0.005748464706436331,0.0031361283382304282,-0.005748464706436331,0.0031361283382304282
61,3.0500000000000003,-0.0024004312608774114,-0.0023751595003685707,-2.5271760508840686e-05,-0.005594525407923608,0.003194094147046196,-0.005594525407923608,0.003194094147046196
62,3.1,-0.0023527920290496995,-0.002295663695277652,-5.712833377204737e-05,-0.005504020599496831,0.003151228570447131,-0.005504020599496831,0.003151228570447131
63,3.1500000000000004,-0.0022411154716016624,-0.0022173071668701873,-2.3808304731475025e-05,-0.0053296664938737035,0.003088551022272041,-0.0053296664938737035,0.003088551022272041
64,3.2,-0.0022334803924217717,-0.0021591268880895823,-7.435350433218938e-05,-0.005251357488011663,0.0030178770955898914,-0.005251357488011663,0.0030178770955898914
65,3.25,-0.0021923084557269323,-0.0021039674563365285,-8.834099939040389e-05,-0.005148742987042635,0.0029564345313157023,-0.005148742987042635,0.0029564345313157023
66,3.3000000000000003,-0.002062040880388527,-0.002073660162920252,1.1619282531725051e-05,-0.005062499066141296,0.003000458185752769,-0.005062499066141296,0.003000458185752769
67,3.35,-0.0020788581891406643,-0.002061448969900097,-1.7409219240567455e-05,-0.005011314483961614,0.0029324562948209497,-0.005011314483961614,0.0029324562948209497
68,3.4000000000000004,-0.0020099260644951267,-0.0020138881229446355,3.962058449508837e-06,-0.004949621999572463,0.0029396959350773367,-0.004949621999572463,0.0029396959350773367
69,3.45,-0.0020206843998373802,-0.001961791905353622,-5.889249448375825e-05,-0.004771079871281164,0.0027503954714437834,-0.004771079871281164,0.0027503954714437834
70,3.5,-0.0020085117478143566,-0.0019244045606409317,-8.410718717342491e-05,-0.004709156850162347,0.00270064510234799,-0.004709156850162347,0.00270064510234799
71,3.5500000000000003,-0.00176711154721243,-0.0017307445209794573,-3.636702623297265e-05,-0.004381353754773689,0.002614242207561259,-0.004381353754773689,0.002614242207561259
72,3.6,-0.0017434259532913554,-0.0016743779147149747,-6.904803857638074e-05,-0.004184467631783527,0.002441041678492172,-0.004184467631783527,0.002441041678492172
73,3.6500000000000004,-0.0016465704316144247,-0.0016642614395156363,1.7691007901211604e-05,-0.004132411995635299,0.002485841564020874,-0.004132411995635299,0.002485841564020874
74,3.7,-0.0017561952887431564,-0.0016713784952696207,-8.481679347353572e-05,-0.0041045216331181055,0.002348326344374949,-0.0041045216331181055,0.002348326344374949
75,3.75,-0.0017217552449084739,-0.001670773085938762,-5.098215896971194e-05,-0.0041033563277798665,0.0023816010828713926,-0.0041033563277798665,0.0023816010828713926
76,3.8000000000000003,-0.0017235118002599803,-0.0016475550259761047,-7.595677428387558e-05,-0.0040474015131579276,0.0023238897128979473,-0.0040474015131579276,0.0023238897128979473
77,3.85,-0.0016614644333371453,-0.0016448321967631467,-1.6632236573998604e-05,-0.0040009907506853015,0.002339526317348156,-0.0040009907506853015,0.002339526317348156
78,3.9000000000000004,-0.0015795113272426553,-0.0015786955741819348,-8.157530607204831e-07,-0.003886407411729479,0.002306896084486824,-0.003886407411729479,0.002306896084486824
79,3.95,-0.0015847896067542333,-0.0015663107880450045,-1.8478818709228824e-05,-0.003788065007314029,0.0022032754005597956,-0.003788065007314029,0.0022032754005597956
80,4.0,-0.0015436450580402772,-0.0014815459008070964,-6.209915723318082e-05,-0.00365958310591838,0.002115938047878103,-0.00365958310591838,0.002115938047878103
81,4.05,-0.0015796104818911472,-0.0015016059798894567,-7.800450200169044e-05,-0.003676577873121369,0.0020969673912302218,-0.003676577873121369,0.0020969673912302218
82,4.1000000000000005,-0.0010487771383360656,-0.0010578261157306742,9.048977394608606e-06,-0.003603605582601222,0.0025548284442651567,-0.003603605582601222,0.0025548284442651567
83,4.15,-0.0018593522694057008,-0.0018647450311211362,5.392761715435415e-06,-0.0035941414561861712,0.0017347891867804705,-0.0035941414561861712,0.0017347891867804705
84,4.2,-0.0016671023792658168,-0.0016589172023300433,-8.185176935773504e-06,-0.0034409958531729885,0.0017738934739071717,-0.0034409958531729885,0.0017738934739071717
85,4.25,-0.001545486160210774,-0.0014848701142977437,-6.0616045913030204e-05,-0.0033309866478619175,0.0017855004876511436,-0.0033309866478619175,0.0017855004876511436
86,4.3,-0.0013844862033171035,-0.0014091414696040872,2.465526628698373e-05,-0.0032731352517033547,0.0018886490483862512,-0.0032731352517033547,0.0018886490483862512
87,4.3500000000000005,-0.0013792657355182758,-0.001348889426240136,-3.03763092781397e-05,-0.0031684746873592035,0.0017892089518409277,-0.0031684746873592035,0.0017892089518409277
88,4.4,-0.0014249250147506665,-0.0013311864383633294,-9.373857638733706e-05,-0.0031510828634498905,0.001726157848699224,-0.0031510828634498905,0.001726157848699224
89,4.45,-0.0013614002831832117,-0.001297887480365352,-6.351280281785966e-05,-0.0030603414731028714,0.0016989411899196597,-0.0030603414731028714,0.0016989411899196597
90,4.5,-0.0012783632367805442,-0.0012984223205064955,2.0059083725951308e-05,-0.003019447234323367,0.0017410839975428227,-0.003019447234323367,0.0017410839975428227
91,4.55,-0.0013085657819740248,-0.0012550403121681219,-5.352546980590296e-05,-0.0029011316071976905,0.0015925658252236657,-0.0029011316071976905,0.0015925658252236657
92,4.6000000000000005,-0.0013132866278338096,-0.0012542024043214561,-5.908422351235342e-05,-0.002859656982827132,0.0015463703549933225,-0.002859656982827132,0.0015463703549933225
93,4.65,-0.0012866572592676873,-0.0012451249319693218,-4.1532327298365434e-05,-0.0028004253785713297,0.0015137681193036425,-0.0028004253785713297,0.0015137681193036425
94,4.7,-0.001247529448714979,-0.0012388653668577523,-8.66408185722675e-06,-0.002754240100979921,0.0015067106522649418,-0.002754240100979921,0.0015067106522649418
95,4.75,-0.001231032122264164,-0.0011974675049799062,-3.356461728425781e-05,-0.0026392116786289823,0.0014081795563648182,-0.0026392116786289823,0.0014081795563648182
96,4.800000000000001,-0.001206777495548983,-0.0011983342666160876,-8.443228932895333e-06,-0.002600290786133375,0.001393513290584392,-0.002600290786133375,0.001393513290584392
97,4.8500000000000005,-0.0011058687794825994,-0.0011482499378860029,4.238115840340343e-05,-0.002485501790198416,0.0013796330107158166,-0.002485501790198416,0.0013796330107158166
98,4.9,-0.0011649750318392105,-0.001139644103389815,-2.5330928449395548e-05,-0.002444153619708719,0.0012791785878695085,-0.002444153619708719,0.0012791785878695085
99,4.95,-0.0011942690692905433,-0.0011313523403854338,-6.291672890510955e-05,-0.0023474374986059278,0.0011531684293153844,-0.0023474374986059278,0.0011531684293153844
100,5.0,-0.001101871465794324,-0.0011021048601727822,2.3339437845814985e-07,-0.0022908845235065436,0.0011890130577122196,-0.0022908845235065436,0.0011890130577122196
101,5.050000000000001,-0.0011447495970365873,-0.001089193077353206,-5.555651968338119e-05,-0.0022433736972062644,0.0010986241001696771,-0.0022433736972062644,0.0010986241001696771
102,5.1000000000000005,-0.0011338350324747726,-0.001069739242042621,-6.40957904321515e-05,-0.0021821899989609276,0.001048354966486155,-0.0021821899989609276,0.001048354966486155
103,5.15,-0.0011411841272725987,-0.0010643840161841153,-7.680011108848338e-05,-0.0021173551529769003,0.0009761710257043016,-0.0021173551529769003,0.0009761710257043016
104,5.2,-0.0010670852335967762,-0.0010614014629423084,-5.683770654467792e-06,-0.002073197204964435,0.0010061119713676587,-0.002073197204964435,0.0010061119713676587
105,5.25,-0.001029260535875598,-0.001078882588925594,4.962205304999607e-05,-0.002054159571597921,0.0010248990357223232,-0.002054159571597921,0.0010248990357223232
106,5.300000000000001,-0.0010257854747036665,-0.0010512987782790946,2.5513303575428045e-05,-0.0019599208480211654,0.0009341353733174989,-0.0019599208480211654,0.0009341353733174989
107,5.3500000000000005,-0.0010559951335749052,-0.0010425867319022687,-1.3408401672636468e-05,-0.0019090882474153176,0.0008530931138404124,-0.0019090882474153176,0.0008530931138404124
108,5.4,-0.0010306467137360942,-0.0010345335482447972,3.886834508703063e-06,-0.0018925944283781442,0.00086194771464205,-0.0018925944283781442,0.00086194771464205
109,5.45,-0.0010921042521846447,-0.0010247467107163991,-6.735754146824555e-05,-0.0018606847063995196,0.000768580454214875,-0.0018606847063995196,0.000768580454214875
110,5.5,-0.0011079352067774328,-0.0010113874885181564,-9.654771825927649e-05,-0.0018026359174252186,0.0006947007106477858,-0.0018026359174252186,0.0006947007106477858
111,5.550000000000001,-0.0009689077883674457,-0.0010083692590250276,3.9461470657581885e-05,-0.0017658625598077238,0.0007969547714402781,-0.0017658625598077238,0.0007969547714402781
112,5.6000000000000005,-0.001008198272969385,-0.0009925631994149283,-1.563507355445675e-05,-0.0017121660793842188,0.0007039678064148338,-0.0017121660793842188,0.0007039678064148338
113,5.65,-0.0010389177008174322,-0.0009666925542771436,-7.222514654028856e-05,-0.0016907442812558033,0.0006518265804383711,-0.0016907442812558033,0.0006518265804383711
114,5.7,-0.0009612789333746097,-0.0009528156985911795,-8.463234783430223e-06,-0.0016653363500250195,0.0007040574166504098,-0.0016653363500250195,0.0007040574166504098
115,5.75,-0.0009521455126348943,-0.0009176760917500896,-3.4469420884804735e-05,-0.001572237497465931,0.0006200919848310367,-0.001572237497465931,0.0006200919848310367
116,5.800000000000001,-0.0010012506786098996,-0.0009298498258964895,-7.140085271341008e-05,-0.0015897616341287548,0.0005885109555188552,-0.0015897616341287548,0.0005885109555188552
117,5.8500000000000005,-0.0008577787812177329,-0.0008904587629596308,3.267998174189793e-05,-0.0015143016622031337,0.0006565228809854008,-0.0015143016622031337,0.0006565228809854008
118,5.9,-0.0008785387385797927,-0.0008904597925461104,1.1921053966317658e-05,-0.0014961437878195855,0.0006176050492397928,-0.0014961437878195855,0.0006176050492397928
119,5.95,-0.000895080857156505,-0.0008631081817803238,-3.197267537618121e-05,-0.001451155206329097,0.000556074349172592,-0.001451155206329097,0.000556074349172592
120,6.0,-0.0008384881002670985,-0.000847020082508686,8.531982241587427e-06,-0.001424027977535605,0.0005855398772685065,-0.001424027977535605,0.0005855398772685065
121,6.050000000000001,-0.0008176085761726348,-0.0008163950719009341,-1.2135042717006939e-06,-0.0013675187656732846,0.0005499101895006498,-0.0013675187656732846,0.0005499101895006498
122,6.1000000000000005,-0.0008395729178674038,-0.0007999013220218573,-3.9671595845546534e-05,-0.0013426404440746657,0.0005030675262072618,-0.0013426404440746657,0.0005030675262072618
123,6.15,-0.0008161762892964219,-0.000769561256311165,-4.6615032985256955e-05,-0.0013051362888784784,0.0004889599995820564,-0.0013051362888784784,0.0004889599995820564
124,6.2,-0.0007571226937008735,-0.0007572574566283154,1.3476292744186644e-07,-0.0012889859816046026,0.0005318632879037291,-0.0012889859816046026,0.0005318632879037291
125,6.25,-0.0007406546116066615,-0.0007486971250313207,8.042513424659221e-06,-0.001280680716050537,0.0005400261044438755,-0.001280680716050537,0.0005400261044438755
126,6.300000000000001,-0.0007686076676451936,-0.0007482315625034066,-2.0376105141786996e-05,-0.001265814938481234,0.0004972072708360404,-0.001265814938481234,0.0004972072708360404
127,6.3500000000000005,-0.0007537210616739287,-0.00073746580513059,-1.6255256543338723e-05,-0.0012314542166964755,0.0004777331550225468,-0.0012314542166964755,0.0004777331550225468
128,6.4,-0.0007202002639576932,-0.0007144542306507802,-5.74603330691305e-06,-0.0012040202166879197,0.00048381995273022644,-0.0012040202166879197,0.00048381995273022644
