frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,0.9337002522559562,0.10293721668543299,6.39453071029982e-07,0.12289307549683591,2.9371445262396145,1,1,-0.0003443801383938242
1,0.919773239618519,0.1042173011582154,7.805278543649631e-07,0.12191742897955589,2.8975654457865945,1,1,-0.00034778980074111863
2,0.9057724605886965,0.10549064778045893,6.718729840254017e-07,0.12058935542011778,2.8562894896214432,1,1,-0.00034303118701668744
3,0.8917170865917884,0.10678479228998879,5.455901193929672e-07,0.11900507394885701,2.8131436537999464,1,1,-0.0003445553527625534
4,0.877608623144678,0.108130547442468,6.674497375877354e-07,0.11724512201447629,2.7676135325267643,1,1,-0.0003288042016999504
5,0.8634694361840866,0.10778393422510314,5.010636108985262e-07,0.11539435168813536,2.716337244185332,1,1,-0.0003355984921597655
6,0.8493781101776591,0.10728436721654902,3.700348674028574e-07,0.11368011604076944,2.6626506033452197,1,1,-0.00035030507176668675
7,0.8353302922605708,0.10701243684867931,4.7333560970234313e-07,0.11217922668762864,2.6077098835606467,1,1,-0.0003363654055957427
8,0.8213375016512833,0.10698654013516261,3.5167848608918214e-07,0.11094608775179524,2.550430470093593,1,1,-0.00033339136779609105
9,0.8073707811498446,0.10721677767906261,3.8924198657419343e-07,0.11002743255240095,2.4917859600741936,1,1,-0.00034155346557203023
10,0.7934010597982176,0.10735510318588587,2.379824124579171e-07,0.10936881975723348,2.432834400838159,1,1,-0.0003487009229055822
11,0.7794354423679233,0.10649551988149239,1.7822866513036253e-07,0.10908102637350653,2.3747095321813445,1,1,-0.0003574154556607121
12,0.7655175795501381,0.10594673514210953,2.0917664928424466e-07,0.10917152017339432,2.3192442611562862,1,1,-0.0003537857011107915
13,0.7516348971945558,0.10539060494515609,1.3034263638130757e-07,0.10945775785527675,2.263433445101846,1,1,-0.00034231542342765507
14,0.7377984397340716,0.1045998915550731,1.2674853714273308e-07,0.10990642499222239,2.208927542871807,1,1,-0.00035010951678595206
15,0.7240045776449759,0.10399461442165565,5.755441934505344e-08,0.11041827502059032,2.158380244777316,1,1,-0.0003284072289952457
16,0.7102778994989147,0.1035463793832478,8.921148440351531e-08,0.11093792424362656,2.1095735337512314,1,1,-0.0003177879756702511
17,0.6966063838870851,0.10175518965220806,6.729610604377433e-08,0.1113540223538016,2.06251564948848,1,1,-0.0003231572832884319
18,0.6830646122685137,0.10048735428901082,4.092595767851325e-08,0.11168285612670073,2.0137040130940678,1,1,-0.00031700533861284477
19,0.6696702666300323,0.10010634595185704,3.411019826337987e-08,0.11184935326280004,1.9651279033139528,1,1,-0.0002926121363223781
20,0.6564102152400757,0.10022843631119882,2.056189078135599e-08,0.11177467986792516,1.9160031355200204,1,1,-0.000290865222638801
21,0.6432354070624966,0.10054613844107724,1.9538479899927465e-08,0.11135878596306856,1.8679620368652528,1,1,-0.0002834211412300492
22,0.6301453152911738,0.10094417840288153,2.8796391319565908e-08,0.11061049918175278,1.8199059526030907,1,1,-0.0002742936391048473
23,0.6171445946250335,0.10136478328950098,2.7845587316321034e-08,0.10945974145638224,1.773442631894423,1,1,-0.000256176077419408
24,0.60425411322544,0.10177699278801094,2.5101691261215127e-08,0.10787555288719791,1.726263486981166,1,1,-0.0002435523828402536
25,0.5914862553353197,0.1021970522081035,1.9935717017376007e-08,0.10595119409794237,1.6826975652590248,1,1,-0.00022964935908141755
26,0.5788559620361609,0.10241552111016139,2.3139385176283465e-08,0.10359514285927127,1.638685823473505,1,1,-0.00022676853409671523
27,0.5663826676514505,0.10142135990971105,2.2696461230731217e-08,0.10100844839132826,1.5952664939885224,1,1,-0.00021055941111356412
28,0.5541541446231989,0.0994168676705269,2.4091597921506058e-08,0.09802689525456874,1.5496253670670912,1,1,-0.00020495418939378042
29,0.5422302081029003,0.09678370940374632,1.9177017868673252e-08,0.09495888942360603,1.5032607681700882,1,1,-0.00018845368146525564
30,0.5306558504159642,0.09422034801251863,2.742960444156494e-08,0.09177561161642162,1.45921468342124,1,1,-0.00018137374112726055
31,0.5194193390326165,0.09175717741002096,2.215482615887198e-08,0.08858291225268486,1.4119323913901685,1,1,-0.00017127175542807835
32,0.5085179523044072,0.08943517359730485,2.328621247294349e-08,0.08546438169470719,1.36617434352195,1,1,-0.0001655919868154502
33,0.49793515879322836,0.0872529551061602,2.7826194077605413e-08,0.08238215161926285,1.3220617893167153,1,1,-0.0001689332978102743
34,0.4876528812381511,0.08524422424099787,5.582179854536193e-08,0.07950344420666688,1.2742450969367058,1,1,-0.00016713887441434198
35,0.47766079880232404,0.08253424045780094,2.799284681127538e-08,0.0768108215825292,1.2290018241646594,1,1,-0.00015950312126392086
36,0.4679956204351162,0.07952992631541674,2.8233610724452312e-08,0.07434850063257195,1.1848671731016323,1,1,-0.0001604831037146648
37,0.4586542485219266,0.07679333686378244,6.499087040801223e-08,0.07219790695910469,1.1378575785094034,1,1,-0.0001639047430906388
38,0.44960790413165896,0.0743498193567308,4.5249753613219345e-08,0.07044394488470024,1.0945552974842803,1,1,-0.00016998732332612274
39,0.44082136298864816,0.07218652245629262,2.215772232881677e-08,0.06905208082088055,1.0530852958187098,1,1,-0.0001698156854463579
40,0.43227223304329876,0.07019457865194634,5.6384994790433104e-08,0.06794615960820607,1.0068522979599317,1,1,-0.00015426507150430833
41,0.4239603174878779,0.06827719734589527,6.259419789052232e-08,0.06718678131981862,0.9639163047624777,1,1,-0.0001611447758061938
42,0.4158469227741144,0.06657904250635,2.5332220677024076e-08,0.06673321333017077,0.9242958987542041,1,1,-0.00016744769304738883
43,0.4079102979393454,0.06507571577570577,9.509554714888197e-08,0.06654405255094663,0.8868285835452036,1,1,-0.00016668946665090306
44,0.40013968707619396,0.06376817840556381,1.546289479241936e-07,0.0667055281774657,0.8492950939665806,1,1,-0.0001599714354085964
45,0.39252042418311117,0.06260614608744657,4.7253190256296117e-08,0.06708519416052246,0.8101944348776908,1,1,-0.0001544589109276082
46,0.3850418954600433,0.06157633220748229,3.684346972062207e-08,0.06752331947448056,0.7734922077523586,1,1,-0.00015841276103438148
47,0.3776865541154324,0.060702818276550115,6.927820565510058e-08,0.06811752481697297,0.739345365021515,1,1,-0.00016102939694359955
