frame,time,delta_H,rhs_u_command,slack_u_command,rhs_u_saturated,slack_u_saturated,rhs_u_cvt,slack_u_cvt
75,3.75,-0.0021831000749337193,-0.0021713508360428355,-1.1749238890883772e-05,-0.002647403532663875,0.00046430345773015554,-0.002647403532663875,0.00046430345773015554
76,3.8000000000000003,-0.002073236100300635,-0.0020490739193472418,-2.416218095339321e-05,-0.0025238255072319404,0.00045058940693130543,-0.0025238255072319404,0.00045058940693130543
77,3.85,-0.0019621028936476215,-0.001941019438537127,-2.1083455110494512e-05,-0.0024151178827592733,0.0004530149891116518,-0.0024151178827592733,0.0004530149891116518
78,3.9000000000000004,-0.0018632559655217262,-0.0018359561764585976,-2.7299789063128582e-05,-0.0023099503618731502,0.000446694396351424,-0.0023099503618731502,0.000446694396351424
79,3.95,-0.0017476526047928154,-0.0017350559704111253,-1.2596634381690109e-05,-0.0022010011317114336,0.00045334852691861823,-0.0022010011317114336,0.00045334852691861823
80,4.0,-0.0016730322270073206,-0.0016535651653799203,-1.946706162740024e-05,-0.002117136535508313,0.0004441043085009924,-0.002117136535508313,0.0004441043085009924
81,4.05,-0.0015528699910113408,-0.0015548716003295103,2.0016093181694436e-06,-0.0020092064326346104,0.00045633644162326953,-0.0020092064326346104,0.00045633644162326953
82,4.1000000000000005,-0.0014631268433220601,-0.0014490003742062202,-1.4126469115839863e-05,-0.001901960278593628,0.00043883343527156794,-0.001901960278593628,0.00043883343527156794
83,4.15,-0.0013981169588023201,-0.001385758421171447,-1.2358537630873054e-05,-0.001837261489599034,0.0004391445307967139,-0.001837261489599034,0.0004391445307967139
84,4.2,-0.0013080916443805046,-0.0012980059381802417,-1.0085706200262936e-05,-0.001748370074782954,0.00044027843040244947,-0.001748370074782954,0.00044027843040244947
85,4.25,-0.0012640341568478375,-0.0012416329784596452,-2.2401178388192257e-05,-0.0016883822245304964,0.0004243480676826589,-0.0016883822245304964,0.0004243480676826589
86,4.3,-0.001219139808408598,-0.0012018775117699435,-1.726229663865449e-05,-0.0016444534178797793,0.0004253136094711813,-0.0016444534178797793,0.0004253136094711813
87,4.3500000000000005,-0.0011756119947108346,-0.0011506638851352094,-2.4948109575625163e-05,-0.0015871447519927627,0.0004115327572819282,-0.0015871447519927627,0.0004115327572819282
