frame,H_star,J_k,E_k,grad_residual_k,J_cumavg,E_cumavg,grad_residual_cumavg
31,0.4955201036541078,0.08848359673442227,5.031439841230858e-05,0.07958134962326072,0.11545217955558192,0.00010427695462257819,0.12277640504973075
32,0.48531848474149375,0.0865905094129624,4.800568244348664e-05,0.07592051085507176,0.11457758349065404,0.00010257176455654511,0.12135652946807443
33,0.47541081956040365,0.0829879061546317,4.6620760471666675e-05,0.0723950620126707,0.11364847533371221,0.00010092614678934281,0.11991648630762138
34,0.46587473349549136,0.08008376177065704,5.872496463630121e-05,0.06938677002366003,0.11268948351762491,9.972039872782734e-05,0.11847278012807962
35,0.4567362551118861,0.07408042993427835,0.00011803912914278133,0.06661975631023703,0.11161700980697639,0.00010022925235046495,0.11703241835536177
36,0.44809724367561643,0.07031993864943345,0.00011929709533465992,0.06433808781649664,0.11050087274866442,0.00010074459945814589,0.11560824725971676
37,0.4398544460719659,0.06758049186301376,0.00010850129177131881,0.06249577385322197,0.1093713890411473,0.00010094872294007149,0.11421055059112478
38,0.4319352099880218,0.06450186332470931,0.0002383490283967967,0.06106107197277898,0.10822088838175145,0.00010447180769537213,0.11284774344706464
39,0.42433188433938973,0.06332487649605643,0.00020047389905950184,0.05975389060947317,0.10709848808460909,0.00010687185997947538,0.11152039712612485
40,0.41692915970526334,0.062000463647930604,0.00018059264515531048,0.05863213133853958,0.10599853626908036,0.0001086699279105933,0.11023043942398862
41,0.4097413514387782,0.06102363556822744,0.00020403373751346876,0.057693599271072926,0.10492770530001244,0.00011094049480589987,0.10897956227749063
42,0.40270034721086756,0.05973213137046302,0.0002080034545860014,0.056776801304456066,0.10387664544118572,0.00011319777294032085,0.10776554458044331
43,0.3958130780487763,0.058399200501389206,0.0002884993945279368,0.05606040207933528,0.10284306714709944,0.00011718190070367575,0.10659042770541814
44,0.3890723863364385,0.05777046996048407,0.00024557750113842234,0.05549091952200791,0.10184145387628576,0.00012003513626889234,0.10545488307912013
45,0.3824473087707039,0.05630269521722475,0.0001618414828763531,0.054899535976732486,0.10085148086195836,0.00012094396989079365,0.10435585379428561
46,0.37592416499978465,0.05498999977193189,0.0001603063463159241,0.054580912362729814,0.09987570466855353,0.00012178146726154111,0.10329681248723123
47,0.36956195124274305,0.054277226563190166,0.00012804294456839635,0.054383717027649645,0.0989257363746918,0.00012191191470543393,0.1022777896651566
48,0.36330726177849537,0.05379321670414397,8.628847253503326e-05,0.05418858674627922,0.09800466454468063,0.0001211849056815482,0.10129637736068972
49,0.3570938736637861,0.05355337284734709,0.00010143968954342373,0.05418338420474286,0.09711563871073395,0.00012079000135878571,0.10035411749757078
50,0.3509796365207736,0.05226406353175551,0.00012161713006300793,0.05427270527025351,0.09623619606016576,0.00012080621956867243,0.09945056039507437
51,0.3449633112957111,0.051426373473964324,0.00012496995816378933,0.05433123817736342,0.09537446870273879,0.00012088629146473238,0.09858288112165685
52,0.339066229475277,0.04958971891670415,0.00018036019267934718,0.05455679255641306,0.0945106054992287,0.00012200844054425341,0.0977522002053315
53,0.33331502007171254,0.04911774863221037,0.00014658381094657876,0.054787942079055726,0.09366999703872836,0.00012246353999614834,0.09695656579558565
54,0.3276437539377566,0.04911991461188555,0.00011223370635228495,0.05511515253984524,0.0928599955400585,0.00012227754302080536,0.09619581282729947
55,0.32201468356724217,0.048126085852543174,0.00013293304636608603,0.05512390430957798,0.09206117572421,0.0001224678198662568,0.09546238588948301
56,0.3164854565831896,0.0478416045388031,8.067591512787892e-05,0.054956819959940166,0.09128539377358882,0.00012173462855505718,0.09475176192580682
57,0.3110607499255982,0.047353247203536036,5.546057641847957e-05,0.05449656883059517,0.09052794297065689,0.00012059197248373686,0.09405770687244111
58,0.3057023213408261,0.046360247490733954,5.978016142946638e-05,0.05378500378400848,0.08977933796252259,0.00011956126382180009,0.09337511868450156
59,0.3005135688479943,0.046033273308357325,7.986430653071636e-05,0.052713185497262005,0.08905023688495319,0.00011889964786694869,0.09269741979804756
60,0.2954254299116035,0.04402165141806588,0.00010699687126901772,0.05145231188187872,0.08831206335270912,0.0001187045203817367,0.09202127048794644
61,0.2905418976144103,0.04208834261955739,0.00011921988608907638,0.050095521759060554,0.08756651946991635,0.0001187128327318551,0.09134504873425474
62,0.2858515127428335,0.040457638821396226,7.45073586684158e-05,0.04863512395190948,0.08681875945962239,0.00011801115854037193,0.09066711342024925
63,0.28135671934205975,0.03754973327424836,0.00012058019211615189,0.0470184875970935,0.08604893092547593,0.00011805129968999348,0.08998510364176245
64,0.2771358372965578,0.03571234874941188,9.205314024648727e-05,0.04532248711513017,0.08527452196892109,0.00011765132800624723,0.08929798646442964
65,0.2731093804368806,0.03468430576783777,7.875906974389636e-05,0.043605026729447494,0.08450800354163196,0.00011706205136590858,0.08860566889268749
66,0.2692387558521513,0.03270980731859869,8.212581786235701e-05,0.04189127396572714,0.08373489613531802,0.00011654061504496006,0.08790843911765822
67,0.2655767013972872,0.031909374960803746,8.081452069389245e-05,0.040122148455767115,0.08297275611804575,0.00011601523130450317,0.087205699549101
68,0.26204554527175994,0.030303120819136272,0.0001255435626177521,0.0383560732570304,0.08220942807023546,0.0001161533230626662,0.08649773395066519
69,0.258724215933107,0.028285101713861338,0.00011039223569811666,0.0366503995476693,0.08143908055085869,0.0001160710218146012,0.08578562917347954
70,0.2555813501476949,0.026727962930033242,0.00011241599497150543,0.035020964644388856,0.08066850142943863,0.00011601954256328999,0.08507063389842193
71,0.252610472657684,0.0250661846158893,9.342757972477178e-05,0.03336139136186961,0.07989624702925044,0.0001157057653016439,0.08435244997430313
72,0.24982182741713455,0.022859207457983012,9.626026893895542e-05,0.03169978239116575,0.079114917720055,0.00011543938863914133,0.08363118055535605
73,0.24723518957410462,0.021469838688034,0.00010007610254738306,0.030113283688897007,0.07833593016556822,0.00011523177666492837,0.08290796573283633
74,0.24482127085207517,0.020659692680222733,6.400965305821658e-05,0.028617204263787475,0.07756691366576363,0.00011454881501683889,0.08218408891324902
75,0.242509988732325,0.019954351215709553,7.523916574360938e-05,0.02722344314406952,0.07680885363352606,0.00011403158278955955,0.08146092252154928
76,0.24032688865739127,0.018854729023287213,6.943680684780437e-05,0.025908547158887574,0.07605620266456192,0.00011345242985525105,0.08073946310125497
77,0.23825365255709063,0.017914988329513434,7.570372875294384e-05,0.02469863821586803,0.07531080248077925,0.00011296847214881121,0.08002099098733975
78,0.236291549663443,0.0169618212180405,0.00010174486699963474,0.02357136600801708,0.07457220778125091,0.0001128264011975558,0.07930643877241161
79,0.2344282936979213,0.016013931404547307,0.00012088201301684246,0.02250013505979687,0.07384022932654212,0.00011292709634529688,0.07859635997600393
80,0.23268064109312847,0.01536649911902521,0.00012663290903442025,0.02148245712790217,0.07311833142274561,0.00011309630390936014,0.07789125006429898
81,0.23100760886612115,0.014349504580089146,0.00010995456041707995,0.020517541718845254,0.07240163841246931,0.00011305798996433232,0.07719157069423248
82,0.2294547388751098,0.013158051509911063,0.00013245742537684597,0.0196095482210794,0.0716878602570168,0.00011329171810183248,0.07649781138732702
83,0.22799161203178775,0.012683232903494709,0.0001349600565551881,0.018774101008309788,0.07098542421709392,0.00011354967451199147,0.07581062435900539
84,0.22659349507298543,0.011704622863201269,0.0001417145352087285,0.017987533919751955,0.07028800302469518,0.00011388102581430603,0.07513035270677887
85,0.22528540342860492,0.011261144984067006,0.0001445607024848174,0.017264663633768433,0.06960164421026926,0.00011423776624070733,0.0744574958570927
86,0.2240213692717571,0.011112896828233763,0.00013645992224966906,0.016579302828227463,0.06892935975760218,0.0001144931933212701,0.07379222927055402
87,0.2228022294633485,0.010705310369557826,0.000128023741443512,0.0159246582409749,0.06826772283273806,0.00011464694954993194,0.07313464323612698
88,0.22162661746863765,0.010266079556612061,0.00013980351343863368,0.01530490283503845,0.06761601897570292,0.00011492960757115332,0.0724848708720698
89,0.22050641323749776,0.00970095003733816,0.00016103319102793548,0.01470526217649778,0.0669725182097211,0.00011544186960956202,0.07184287521989678
90,0.21947156802822798,0.009489560596474178,0.00014845978448303887,0.014143227101596368,0.06634083735682827,0.0001158047038389409,0.07120881315266271
91,0.21846045518010615,0.00912907514907805,0.00014300164061550408,0.013603278975976931,0.06571897037630925,0.00011610032271694701,0.07058266604204656
92,0.21749261575772638,0.008641371828314186,0.00016216041149823233,0.013088923911340436,0.06510523275751359,0.00011659559248878879,0.06996445376107122
93,0.21658036924466606,0.007601426433854678,0.00013334844116221696,0.012613752168131499,0.06449349013704914,0.00011677381428318695,0.06935433991433781
94,0.21573622604662457,0.007435202703128363,0.000106359333972009,0.0121855285456983,0.06389287658511313,0.00011666418817464823,0.06875256295256267
95,0.21490508225080207,0.0071514230639975005,0.00010085514656941203,0.011769269521795134,0.0633018197776015,0.00011649951065792702,0.0681589869793255
96,0.2140995388646607,0.006955560329397302,0.00010879574959150721,0.011374181131857276,0.06272093050493961,0.00011642009044074743,0.06757357660976397
97,0.21332702947839977,0.006737702875568632,0.0001490190044029876,0.010993499538232835,0.06214967308015012,0.00011675273241995396,0.06699622888454428
98,0.2126156649450156,0.006377907344685398,0.00010734828239699225,0.01061846559370265,0.06158632191110502,0.00011665773797527759,0.06642675652807112
99,0.21193491045229962,0.006100192409647957,0.00011336258365695544,0.010271472619870655,0.061031460616090445,0.00011662478643209436,0.06586520368898911
100,0.21127660558195793,0.0058789061156053575,0.00014414055157906087,0.009942160237873398,0.06048539572004604,0.00011689721975038116,0.06531151018947312
101,0.21064309997729747,0.005498024529739919,0.00015693598596987684,0.009631958687066462,0.05994630384563128,0.00011728975667410171,0.06476563223356717
102,0.21003888958234607,0.0052924379517934675,0.0001387549924054206,0.009339955592919964,0.05941568378840956,0.00011749815702100772,0.06422751886812399
103,0.20945488422103076,0.005123685270124101,0.0001455056838541691,0.009064972961872223,0.05889364534111836,0.00011776746016363427,0.06369710977287157
104,0.208903201673162,0.004835791961386799,0.00017772262965299424,0.008805328759279453,0.058378808642263774,0.00011833846177781865,0.06317433090607545
105,0.20837235895214745,0.004538862074256701,0.00018514905229791964,0.008568856336110013,0.057870884618037285,0.00011896875036763094,0.06265918491956635
106,0.20786279291115128,0.004458789215793132,0.0001880577457980843,0.008348290017723588,0.057371706156334065,0.00011961444191370994,0.062151606462539775
107,0.20737284699340564,0.004274985634362013,0.00017734933905001342,0.008138624046682079,0.0568800698552047,0.00012014902429460164,0.06165148625498554
108,0.20690672174298086,0.004101225993692623,0.0001883845049188537,0.007939987085029361,0.05639586027849358,0.00012077503787831037,0.061158720207554744
109,0.20646793418296483,0.0038707077156316227,0.0002045866781610866,0.007754675221048033,0.055918358891558474,0.00012153696188088107,0.06067322888949559
110,0.20604600438830378,0.0037819241124330935,0.00020327996600806093,0.007583416010332173,0.05544866128093572,0.00012227338534148629,0.06019494228698061
111,0.20563534188242294,0.003638045280192685,0.00020785580337845714,0.007418330785639264,0.0549860664952148,0.00012303751407395923,0.05972372254143292
112,0.2052362642823844,0.0035364130407396985,0.00019153461775474776,0.007263067804084549,0.05453075982747608,0.00012364368313308127,0.059259468959686465
113,0.2048414085937501,0.003416313850322525,0.0001955583940448166,0.007117271307975648,0.05408238749434315,0.00012427451393055264,0.058802081260987245
114,0.2044688143604415,0.003218615713101467,0.0002029492725658363,0.0069846829245384465,0.05364009382668018,0.0001249586422665116,0.05835149518849639
115,0.2041152930661776,0.0032526879155121476,0.00022349321643499426,0.006862117323515697,0.0532057196377908,0.00012580807825072267,0.05790762124138448
116,0.2037705109193304,0.003048215080512357,0.00021761507653254237,0.006743982099223131,0.05277702301764312,0.00012659275344971258,0.05747032518034037
117,0.20343435829332135,0.0029772438725302244,0.00022340264896510454,0.006630093919194905,0.05235499099098962,0.00012741317629306337,0.057039475762873035
118,0.20310410797715472,0.0029080966288364003,0.0002292241454008895,0.006520284257880189,0.05193947087029926,0.00012826873065531402,0.05661494474182267
119,0.2028040543343247,0.002740352327696003,0.00023597037015675516,0.006416239482248773,0.051529478215777566,0.000129166244317826,0.056196622197992895
120,0.2025126076322069,0.0023656518412328775,0.00021215500201883188,0.006321523657447542,0.05112316560111191,0.0001298521018194872,0.0557844313009636
121,0.2022376479343444,0.0023483782346891257,0.00020449604409435103,0.006241988834113609,0.05072337226204287,0.00013046393741190414,0.05537834570697302
122,0.20195777861810904,0.002126222254193134,0.00019855241173170557,0.006165822137870587,0.05032827348149124,0.00013101750224377243,0.054978243889338044
123,0.20169348869609371,0.0020951994162984097,0.00019826484148894783,0.006091092709766265,0.04993929707773969,0.00013155981949574967,0.05458399267014795
124,0.2014550768398451,0.0020200802901963167,0.00017665254960333326,0.006020373348892364,0.049555943343439345,0.00013192056133661033,0.054195483715577905
125,0.20122664212547248,0.002046243935415905,0.00017571691812632176,0.005954525415158744,0.04917888223702646,0.00013226815146986202,0.05381261896716188
126,0.20099321188455055,0.0020103285325012545,0.00017844993160582028,0.00589121940088091,0.04880747630234516,0.00013263178753392468,0.05343528511230927
127,0.20076372466677628,0.0018911679931670935,0.00017852058571385724,0.005831148593839465,0.04844094264367971,0.0001329902937697054,0.053063377795758725
128,0.20054052754494178,0.0018815864900054728,0.00019111793858757404,0.005774124358583409,0.04808001740217836,0.00013344089566751834,0.052696794435780625
129,0.20034482696748923,0.001769320917792398,0.00019760445269839395,0.005719344248872348,0.04772378127537539,0.00013393446149083277,0.05233542943434286
130,0.2001499639074974,0.0017148839026620909,0.00018167016145539334,0.005666587164905357,0.047372568318331774,0.00013429885614705078,0.051979178729996016
131,0.19995268363201413,0.0016738464045969893,0.00018781420175099865,0.005618134609205199,0.047026365879591366,0.00013470427543192917,0.0516279586987779
132,0.1997593649563012,0.0016379215900788583,0.00018946488297435013,0.005570222647888623,0.046685099381173975,0.00013511600932322558,0.05128165993147798
133,0.19956557195175662,0.0016127602744331329,0.00019462273965236535,0.005524431269234794,0.046348738641571435,0.0001355600894003087,0.050940188075789594
134,0.1993964482558197,0.0015812286130831364,0.00016130793489171154,0.005481482157262834,0.04601712745617522,0.0001357508141817265,0.05060345692083755
135,0.1992271032783809,0.001514371149052673,0.0001597286397125781,0.005441444707283857,0.04568990130685815,0.00013592712172239455,0.05027138330162024
136,0.1990578137053809,0.001497200890281335,0.00016135655196230207,0.005403738886677498,0.04536732685126269,0.00013611273800151797,0.049943882247496574
137,0.19888473562836406,0.0014650788404415244,0.0001628388279358966,0.005367751318396619,0.045049194619300216,0.000136306405319883,0.04962086680598135
138,0.19871512638088307,0.0014336344275026702,0.0001650853816039748,0.005333726624405106,0.04473541361072614,0.0001365134483147326,0.04930225428668944
139,0.19856953976421043,0.0014024529019423862,0.00016470078830985326,0.005301880169262361,0.04442589246280625,0.0001367147864575549,0.04898796590013639
140,0.19843339360142265,0.001391249705575433,0.00016725028253749346,0.005272611483118882,0.044120682230485465,0.00013693135025954028,0.048677927925547614
141,0.19829310662983501,0.0012679638022316706,0.00017195186293299814,0.005244094993906989,0.04381890252324424,0.0001371779735882266,0.048372055862648734
142,0.19815449387656403,0.0012566443698439052,0.00018334449418984155,0.005215808427503004,0.04352126435433935,0.00013750081638963648,0.04807026392254282
143,0.19801243451841088,0.0011554683550183875,0.00017595026607303017,0.0051885256657455015,0.043227057437677394,0.00013776782645688227,0.04777247407353728
144,0.19788023804844856,0.0011249254698317947,0.0001714996378438825,0.005164369072071861,0.04293669790686467,0.0001380004596388616,0.04747862507352718
145,0.19776803558750622,0.0011594531465114323,0.00017934085281067863,0.005143030927000054,0.04265055239480746,0.00013828361301675075,0.04718865525060576
146,0.19765121119176343,0.0010971893590401294,0.00018302720424118329,0.005121188566299569,0.042367876455788635,0.00013858799118834553,0.04690248200785538
147,0.1975333813056792,0.0010605809635103496,0.0001824227344147615,0.005100806596626123,0.04208877310786783,0.00013888417188582134,0.0466200382550768
148,0.1974122407951282,0.0010271722014487147,0.00018742144265359944,0.005082130821100601,0.04181319189373079,0.00013920992538090708,0.04634126035283535
149,0.1972912938428848,0.0009990324879104978,0.00016869296913366854,0.005063866630169455,0.041541097497691984,0.0001394064790059255,0.04606607772801758
150,0.19719133510478049,0.0009834928690899908,0.00017507491763569437,0.005048188111812823,0.04127250408955555,0.00013964269383128817,0.045794436074930125
151,0.1970946168307508,0.0009576174849454788,0.00017261169902396028,0.005033504518226463,0.041007274572419955,0.00013985959518123998,0.04552627205153076
152,0.19699566055206774,0.0009338236616712234,0.00017411932653683235,0.005019671841262965,0.040745356592611144,0.00014008351499402162,0.045261523030548624
153,0.19689483774503636,0.0009109481863024089,0.00017337148532673533,0.005006565356364309,0.040486691602959785,0.00014029967064553274,0.045000127201495474
154,0.19679025732667665,0.000884192121628353,0.00016787342918990066,0.004993663689433202,0.04023119160630603,0.00014047756586194803,0.04474202098528862
155,0.19670691723420397,0.0008436049594529992,0.0001707516239705581,0.004981835477589229,0.03997870707651851,0.00014067163033700322,0.04448714800126491
156,0.1966314797746147,0.0008230523380229631,0.000173378425219234,0.004970233727479985,0.03972930800175103,0.00014087995387128494,0.04423544791034908
157,0.19655163550841115,0.000796079930264364,0.00016742958265018849,0.004959191526361198,0.03948289516585554,0.00014104798949646788,0.043986864009184605
158,0.19646769245375761,0.0007746416542458107,0.0001705908792100898,0.004948862095376523,0.0392394470305624,0.0001412337938342894,0.04374134198456946
159,0.1963798606459719,0.0007534971485010714,0.00017376560056831924,0.0049391041060563145,0.038998909843799515,0.0001414371176263771,0.04349882799782875
160,0.19629764056116006,0.0007476136357578453,0.0001782553809085191,0.004929942720938441,0.03876132415306634,0.00014166580249148355,0.043259269704183465
161,0.19623618517700647,0.0007237450876377418,0.00017514615303614858,0.004921930149670381,0.038526524282292085,0.0001418724713220062,0.043022619460019805
162,0.19616922842765527,0.0006712770771604682,0.00018186751595130718,0.00491391435767605,0.03829428350189251,0.00014211783969396508,0.04278882372319561
163,0.19610006625184395,0.0006252268918546608,0.00017405479808153918,0.004906255281028359,0.03806459413231911,0.00014231257724510882,0.04255783245220679
164,0.19602899421439202,0.000607992132948617,0.0001751163756895533,0.004900046243009884,0.03783758442323202,0.0001425113881447721,0.04232960344487832
165,0.1959534872819897,0.0006125030262727708,0.0001691116601034334,0.004894149557004253,0.03761333694493708,0.00014267163074693271,0.04210408866242125
166,0.19589860808404813,0.0005971584812204376,0.00016992896648168013,0.004889269083007247,0.03739168318168129,0.0001428348483261827,0.04188124543140679
167,0.19584668827940876,0.0005302630527662321,0.0001684131112776561,0.004884710614311909,0.03717226996662822,0.00014298709989137004,0.041661027962257416
168,0.19579241504335076,0.0005019417303424704,0.00014325165788320324,0.004880193869803321,0.036955285775880975,0.00014298866532327437,0.04144338989070444
169,0.1957339981251367,0.00048597754071514834,0.00014157595839660802,0.004876277213788732,0.036740760433321175,0.00014298035528252927,0.04122828922789905
170,0.19567201282006863,0.00047037162497468363,0.00014013792587796764,0.004872600936558397,0.03652865289643026,0.00014296373288835056,0.041015682863622206
171,0.19561459745683818,0.00045550400620047906,0.0001389049105907227,0.004869259197917047,0.03631892528660334,0.0001429401350842946,0.040805529237658796
172,0.1955751116779063,0.000428116791333501,0.00012139216107567596,0.004866355394245425,0.03611146396582143,0.00014281558032123897,0.040597788348390514
173,0.19553670232652243,0.0004358569098424793,0.00013677471714056182,0.004863504422576998,0.03590643174136179,0.00014278086271675232,0.04039241890054101
174,0.19549508395847903,0.0004236358467593399,0.00014105727955446735,0.00486078429504002,0.03570367290767834,0.00014277101367011068,0.040189380988509577
175,0.19544970730690925,0.0004147264710573799,0.00013279069392044634,0.0048582907877503054,0.03550316753019755,0.0001427143073078967,0.03998863615782344
176,0.19539965653745717,0.00037263206954228027,0.00013122601329852588,0.004855824782056844,0.03530468992872492,0.00014264940169202454,0.03979014569807335
177,0.1953545462374402,0.00038176510584087995,0.00012061329148427143,0.004853651393810447,0.03510849372185478,0.00014252560332007089,0.039593873258161764
178,0.19532061716497684,0.0003652944799957753,0.00012014958807819544,0.004851205969874279,0.03491439763670473,0.00014240059764832855,0.039399780144819374
179,0.19528845208465473,0.00036366638819307747,0.0001088351145285499,0.004849007581978094,0.03472244912976855,0.00014221412274210757,0.039207831408359144
180,0.19525026262240797,0.00035038829752123067,0.00010665761290703463,0.004847970355192018,0.0345325482411926,0.00014201767793638892,0.03901799792187755
181,0.1952062672931747,0.0003385459861438864,0.00010500898528577072,0.004847111073110582,0.034344669107923095,0.00014181433347127564,0.03883024579633488
182,0.1951582896606605,0.0003235771491934272,9.708259253033979e-05,0.004846421064561013,0.034158761501591244,0.00014156989772842897,0.03864454183605196
183,0.19512160472114903,0.0003127565998010372,9.492028169571289e-05,0.0048459033304533924,0.033974815822777164,0.00014131636720651205,0.038460853583304144
184,0.19509601543196564,0.00030494353472902593,9.067757840279877e-05,0.00484549331399974,0.033792816513112035,0.0001410426440237893,0.038279148933199794
185,0.19506908517407706,0.0002920799903622872,9.09581401820673e-05,0.0048452809507563135,0.03361270502643059,0.0001407733724977585,0.03809939695479956
186,0.19503698847915674,0.00028231915660498967,8.922652878710704e-05,0.004845162983039618,0.03343446766883793,0.00014049772092711332,0.037921566826608334
187,0.1950037607283046,0.0002763212611083582,8.620750268757262e-05,0.004845128545098958,0.033258094549647885,0.00014020894317052002,0.03774562832511094
188,0.1949688241487717,0.0002695035110655517,9.715715744652388e-05,0.004845169773301212,0.033083551739919934,0.00013998115594446712,0.03757155182483682
189,0.1949471223899546,0.00027705997836494447,8.800950822478859e-05,0.004844852916634389,0.03291088599380649,0.00013970762095646882,0.037399306041109436
190,0.19492969848416508,0.00027154107154503783,9.398469805957298e-05,0.004845773976142809,0.032739999371176845,0.00013946823392559503,0.037228868700455164
191,0.19491032510527062,0.0002516450083772978,7.615819091690625e-05,0.004846344039874108,0.03257078919220393,0.0001391384941182581,0.03706020971784797
192,0.19488505577401494,0.0002505383670045396,0.00010512979856778994,0.004847385725253831,0.032403326752695125,0.00013896228326048366,0.03689330389405215
193,0.194855109532466,0.00024000599203206755,8.772294633925057e-05,0.004847581478410064,0.03223753643949583,0.00013869816296707525,0.03672811975788905
194,0.19481920457161417,0.00023455147142137264,0.00010495563034485312,0.004848296321513331,0.032073418567864685,0.00013852512433824333,0.03656463348385635
195,0.19479972441769267,0.000224116195681674,8.640301925571587e-05,0.0048486523735715315,0.03191092212719028,0.00013825919523067945,0.036402817253701834
196,0.19478025430911305,0.00022744529277887658,9.017292085745812e-05,0.004849523898585494,0.03175009229554352,0.0001380151024673636,0.03624264825189921
197,0.19475962700165805,0.00021856076129714376,9.015975726882637e-05,0.004850903092087825,0.031590842136279655,0.00013777340880474472,0.03608410408442542
198,0.1947346607785072,0.0002130035586617583,8.903217422648785e-05,0.004851760133965271,0.0314331645554876,0.0001375284779777183,0.03592715763241305
199,0.19470426405686903,0.00020812826401358413,8.374851280191814e-05,0.004853194910605646,0.03127703937403023,0.0001372595781518393,0.03577178781880401
200,0.1946681143570852,0.00020058111402691372,0.00010231189213423411,0.004854562706766411,0.031122430128955585,0.0001370857090671746,0.03561797077844562
201,0.1946508719443496,0.00019729217700723117,8.809707629712821e-05,0.004855775988235063,0.030969335386619206,0.00013684319108316447,0.03546568268542478
202,0.19463360122885742,0.0001883111677929181,0.00010255347237913987,0.004857469592097348,0.03081770472544272,0.0001366742762127013,0.0353149033105808
203,0.1946171358419071,0.0001793164751113772,8.69273866786494e-05,0.0048588109505478365,0.03066751654774502,0.0001364304189110638,0.03516560874018848
204,0.19459565601511564,0.00017754103904910594,0.00010432279191183741,0.004860744658625616,0.03051878495989772,0.00013627379634033584,0.03501778013491256
