frame,H_star,J_k,E_k,grad_residual_k,J_cumavg,E_cumavg,grad_residual_cumavg
14,0.7750533468545445,0.11391451288535487,0.00013851495450088736,0.12916732055027164,0.10546440915199982,9.638215714682061e-05,0.11248195889875308
15,0.759631823593407,0.11424322765159964,0.00021917879541314295,0.1306907393574997,0.10601308530822481,0.00010405694703846575,0.11362000767742474
16,0.7441939775122741,0.1156559417843865,0.0002104723171846013,0.13197136557237676,0.10658031215976374,0.00011031667469412078,0.11469949931830425
17,0.7286863175630668,0.11717436462377001,0.00021646008011211895,0.1330512672325782,0.10716887062998631,0.00011621353055067623,0.11571904198020838
18,0.7131067860635891,0.11799031427053043,0.00021368953812653057,0.13395374047480327,0.1077384202952781,0.00012134384673887909,0.1166787629536081
19,0.6975115748635069,0.11940582557265024,0.00020439282156009073,0.13453970895669487,0.1083217905591467,0.00012549629547993968,0.11757181025376244
20,0.6819027826667938,0.12040039678143544,0.0002415318467442358,0.13437481219172975,0.10889696228401759,0.00013102179792109662,0.11837195320318945
21,0.6663140619730537,0.12165597811242373,0.0001984532272863239,0.13350686776038978,0.10947691754894513,0.0001340868628922433,0.11905990386488038
22,0.6507613743025891,0.12238087501447059,0.00020022854459228015,0.13198237056021744,0.11003795917788102,0.00013696258818354928,0.11962175024293852
23,0.6353444315427621,0.12219190414614503,0.00021712240696676263,0.12991847724806976,0.11054437355155868,0.00014030258063284982,0.12005078053481899
24,0.6201123851882253,0.12394392116004985,0.00016151035057561164,0.12763748905292613,0.11108035545589832,0.0001411508914305603,0.12035424887554327
25,0.6049649881399883,0.12445690572805332,0.00011694580449084386,0.12492645804254462,0.11159483815867352,0.0001402199265482635,0.1205301030742741
26,0.5899956916431219,0.1247034484029163,0.00012757044429748457,0.1220165736800965,0.11208034224179363,0.0001397514272056421,0.12058515754115641
27,0.5751978062478453,0.1232267956193761,0.00015356197543668138,0.11908924730438204,0.11247842986242156,0.00014024466107103633,0.12053173217555734
28,0.5607278981308517,0.12147909106257618,9.81765783317656e-05,0.11616838566790408,0.1127887974900131,0.00013879403752830284,0.12038127195115549
29,0.546563603834167,0.11855483551742864,8.97943578986231e-05,0.11318198944183303,0.11298099875759361,0.00013716071487398018,0.1201412958675114
30,0.5327611655120009,0.11721807881132157,9.361046338021878e-05,0.11009739555495707,0.11311767875932678,0.00013575586805160078,0.11981729908323545
31,0.5192759506671769,0.1145454058351429,0.00012559039359015867,0.10710127255841206,0.11316229523044603,0.00013543819697468072,0.11941992325433472
32,0.5061806679280922,0.1113766733626762,0.00015182923797728157,0.10393274021917176,0.11310818547687725,0.00013593489518688075,0.1189506146775116
33,0.49349304199807786,0.10854069057675692,0.00015173552977465536,0.100910552724268,0.11297384739157959,0.00013639961973358,0.11842002462006326
34,0.4812055364919062,0.09908790194719644,0.0001950819867981974,0.09771195438595284,0.11257710609316864,0.0001380762587925691,0.11782836547051725
35,0.46970728946019813,0.0942556252369395,0.00017825180324132646,0.09482012799283526,0.11206817606938449,0.0001391922461383679,0.11718924776280387
36,0.4588218206833745,0.09143053318382668,0.00016079102428699052,0.0918909791168897,0.11151040193734238,0.0001397759968991415,0.11650551077237377
37,0.4483867405436017,0.08847433272792435,0.0001000970946745803,0.08905523657143108,0.11090418958972612,0.00013873181526165304,0.11578313513550685
38,0.43837264188236835,0.08657053046102879,0.00016621983841310522,0.08635707878543215,0.11028024961206721,0.00013943663636810052,0.11502862087012031
39,0.42869654657416434,0.08187444017520458,0.00013821528560499464,0.08365864479890378,0.10957010437614564,0.00013940610259902288,0.1142443714683399
40,0.4194747877469185,0.07861935411482723,0.000170303213508586,0.08104246854965808,0.10881520802830862,0.00014015969066998783,0.11343456895812815
41,0.41063411269657224,0.07362583289953298,0.00019877182630707293,0.0784502841934368,0.10797736576333776,0.00014155521770896606,0.11260160979706406
42,0.40222123978247337,0.07184159741688315,0.0001907665910782078,0.07608951914630063,0.10713699905760626,0.00014269966825243677,0.11175249140983701
43,0.3940766310515338,0.07044306879430703,0.00016471128584143117,0.0738557825906386,0.10630304609707673,0.00014319993228855028,0.11089120257303704
44,0.3861510844429994,0.06912880696369646,0.0003235250362371377,0.07161103932187453,0.10547695189411274,0.00014720715682074113,0.11001831005634455
45,0.37842207511344406,0.06709663058724968,0.00027444764724409907,0.06950267135927267,0.10464259708309397,0.0001499732544386402,0.10913753530206038
46,0.37095682779278183,0.06434481586453072,0.0001969709320869492,0.06756477519286119,0.10378519748269902,0.0001509732050269021,0.10825300849122635
47,0.3637635922297868,0.06104466592219167,0.00016799439150775965,0.06570449312068885,0.10289476974185512,0.00015132781307858665,0.10736658108767348
48,0.3568523806434216,0.058166007553167434,0.0002324388590957395,0.06389411292584823,0.10198193786045333,0.00015298314054832445,0.10647938785988113
49,0.35021748981882594,0.054525796170848496,0.0003348467138042712,0.06226752843691147,0.10103281502666123,0.00015662041201344338,0.10559515067142174
50,0.34392706978798726,0.053324610755018466,0.0002710068357958487,0.06068353124900878,0.10009736004094273,0.00015886328306800035,0.10471453068274697
51,0.3377822877276482,0.05273472578055294,0.00016188760121305893,0.05918462839025907,0.09918654015131986,0.0001589214430323284,0.10383895563866066
52,0.33176341424713396,0.05133793557736986,0.0001472897888352804,0.05777630834230425,0.098283736291434,0.0001587019778587992,0.10296984908589922
53,0.32592045300485095,0.04990902291528847,0.00020595180481336407,0.056279630314402765,0.09738790826594983,0.00015957697465425412,0.10210521540494558
54,0.3202730925136522,0.048237701098013785,0.00019290827665288478,0.05489101146581363,0.09649426813562371,0.00016018299832695648,0.10124677533332499
55,0.31481502919354576,0.0465739874112069,0.0002034677364719382,0.05335393290545825,0.09560283455125913,0.00016095594007954544,0.10039154600425594
56,0.30952571320308997,0.04514884416462943,0.0001936344074364015,0.051846713470717024,0.0947176768251779,0.00016152924652440258,0.09953988227559737
57,0.3044278465296688,0.04408945689169788,0.0001860658925049692,0.05030086188271943,0.09384477648149722,0.00016195229214475715,0.09869093364813397
58,0.2994877005525135,0.04288339426978206,0.00019095405546789218,0.04878727165159254,0.09298102424062069,0.00016244384745531877,0.09784510886853158
59,0.29470807188331316,0.04030398595202458,0.0001550070665038257,0.04730811298676546,0.09210307360247742,0.00016231990110612723,0.09700282560383548
60,0.2901499884088865,0.038006368226765216,0.00018770078431888074,0.04574318449312281,0.09121624236681,0.00016273598115879533,0.09616250361841396
61,0.2858180284476284,0.03662021534000674,0.0001886672737931046,0.044150201369324446,0.09033566128573252,0.0001631542278141874,0.09532359551762219
62,0.2816612756543724,0.035126037242556446,0.00017012393677074807,0.04259423410181803,0.08945931804695195,0.0001632648581150852,0.09448662152689515
63,0.27768799830751434,0.033896260972117245,0.00014333170042062624,0.04101666195734151,0.08859114528015766,0.00016295340252610926,0.09365115340862086
64,0.2738527035165579,0.03297824485290811,9.048595358798021e-05,0.039362137175381715,0.08773556219666151,0.0001618385186962919,0.09281593777426334
65,0.27014247751986775,0.031572614749245054,9.368554443976468e-05,0.03767661304695736,0.08688460844745823,0.0001608058978742233,0.09198049346021325
66,0.26661492479265014,0.03038369340730322,8.042965809630434e-05,0.0360161968051874,0.08604131120805293,0.00015960625250440363,0.09114520545043674
67,0.26324765311668596,0.028848212509853886,8.188214419633909e-05,0.03434831000122298,0.08520023622719707,0.00015846325091163797,0.0903099569879483
68,0.26003312699927683,0.026505956165566162,9.972479272174507e-05,0.03277953784456089,0.08434959448717344,0.0001576119689088859,0.08947618279746443
69,0.25702997435210173,0.025867972807291875,6.526780072450664e-05,0.031186930818092623,0.08351414274888941,0.0001562927665062519,0.08864347919775913
70,0.25414289145949376,0.02498260442730992,6.40934663353899e-05,0.029629104079395577,0.08268975488520518,0.00015499418481370456,0.08781229081581034
71,0.2513822209840425,0.02356536669246678,8.485683786402472e-05,0.02812691015659258,0.08186858282697271,0.000154020054994959,0.08698332719554341
72,0.2487738343231629,0.02265023537350014,7.333097751540554e-05,0.026673507255896213,0.08105737258788404,0.00015291472516647196,0.08615716527856196
73,0.2462889952564037,0.021715370496875504,8.590124903210436e-05,0.02528812666920177,0.08025545364070825,0.00015200913765114267,0.0853346107027598
74,0.24391377788966506,0.019556725761287946,0.0001695960812535153,0.023914472920274155,0.07944613726898264,0.00015224363023250766,0.08451567553232665
75,0.241731730226596,0.01876529566925995,0.0001443825246917568,0.022643613601424317,0.0786477051426705,0.00015214019463328726,0.08370156945428846
76,0.2396536685200108,0.01818292799839643,0.00017778589427331539,0.021439654301731163,0.07786244829664098,0.00015247325566757332,0.0828929731536059
77,0.2376577627697567,0.017330183622019657,0.00014595585073285506,0.020304738046415735,0.07708639362132533,0.0001523896991940513,0.08209055988300089
78,0.2357486267185568,0.016622227610607578,0.00016400913774832277,0.01923354876620994,0.07632102443131623,0.00015253678069473828,0.08129490151443391
79,0.23393438330001748,0.015989161315793567,0.00016638079834470986,0.018191483190106973,0.0755668761423722,0.00015270983091536294,0.08050610878537984
80,0.2322226816620242,0.01392186774039234,0.00020092637421545095,0.01717679615564155,0.07480582665592801,0.00015330509688203067,0.07972426541958061
81,0.2306614316447091,0.01354528770529789,0.00019795113380191063,0.016267755427805487,0.07405874691262763,0.00015384956074690728,0.07895040554163213
82,0.22915093323084468,0.012536810543156848,0.0001712366153485923,0.01540661597284958,0.07331751876359788,0.00015405904333246973,0.07818481771550222
83,0.22772548136941917,0.01180037342552797,0.00019578190648638212,0.014616561324023458,0.07258517179528752,0.000154555744084302,0.0774280527584608
84,0.2263711884327353,0.010839349738441278,0.00023117505928519461,0.013883752581635227,0.07185875035932462,0.0001554571477925478,0.0766804727563805
85,0.22512729196068348,0.010343631261845659,0.00021328869776217644,0.013207996111788923,0.07114345827679579,0.00015612960767591558,0.07594242070237363
86,0.2239276672695586,0.00981718325361157,0.0002207797703553992,0.012564207192422452,0.07043855856388563,0.0001568727129940706,0.07521393548961557
87,0.22279435056662877,0.009897481024819018,0.00018275175577329886,0.01197164216128769,0.06975059177366895,0.00015716679302565272,0.07449527306543002
88,0.22166821636614698,0.009240028270845543,0.0001695238011712122,0.011392183698383185,0.06907069780172712,0.00015730563581380506,0.0737862495893958
89,0.220600293938779,0.009248668746856056,0.00010506910262509273,0.010858249812821422,0.06840600859000633,0.00015672522988948606,0.0730870495918783
90,0.219575804273211,0.008960067625092242,9.396967848006825e-05,0.010346162004944617,0.06775275649149079,0.0001560356084454265,0.07239758928872518
91,0.2185707374222815,0.008698814103069243,8.794276265486323e-05,0.009862988761940417,0.06711086581335578,0.00015529546881726822,0.0717178653699558
92,0.21760036409012407,0.008382669050513183,8.264385772200838e-05,0.00940514847467612,0.06647937982665854,0.00015451426869796434,0.07104783615602805
93,0.21667385635322822,0.008314683874686545,0.00011235238162283618,0.008978324452011013,0.06586060646546735,0.00015406573798439915,0.07038752220173
94,0.21577575517810033,0.007868721505260173,7.969628628164965e-05,0.008559982583409967,0.06525016557114938,0.000153282901650686,0.06973670599522137
95,0.21492282209247715,0.007744086042722446,8.966799572121084e-05,0.00816920962631627,0.06465114390939493,0.0001526202463805873,0.06909537790804528
96,0.21409505565013398,0.007292796654015426,7.419838591226164e-05,0.007801902355898839,0.0640598207418137,0.00015181177359225404,0.06846348640750768
97,0.213302804779669,0.007072008870848547,8.05474563606317e-05,0.007470218732255688,0.06347831245741609,0.0001510845866817273,0.06784110612510716
98,0.21252644994322445,0.006751580068356639,5.356577383706502e-05,0.007157401973855072,0.0629053151605569,0.00015009954816814486,0.06722813941650865
99,0.21176931385199982,0.006440802342937618,8.17437264284898e-05,0.006877888593406258,0.06234067003238071,0.0001494159899507483,0.06662463690827763
100,0.2110588038086234,0.0061461645258442405,0.00010226785674524086,0.006628749984973674,0.06178428878974173,0.00014894917675069375,0.06603061822586868
101,0.2103867264823268,0.0059989038271038705,9.099053889500015e-05,0.0063956694659996205,0.06123737325089234,0.00014838095481093205,0.0654459618654778
102,0.20972508115223665,0.005597128036573677,6.893006285797289e-05,0.006175646811828175,0.06069717669541352,0.00014760958692789362,0.06487052191350062
103,0.2090989631560526,0.0055019430377039255,6.49731966013028e-05,0.00597285316049526,0.06016645329485862,0.00014681500625167638,0.06430419817549095
104,0.20847939621870404,0.005478095474033135,5.847187737814708e-05,0.005779501818611078,0.05964561179180314,0.00014597364311954753,0.06374682011494924
105,0.20787366113238237,0.00566789247536921,5.817731455487074e-05,0.005589335660134827,0.05913638802466697,0.00014514537586893738,0.06319816460122457
106,0.20726618442918343,0.005608395021893203,6.583652685707758e-05,0.005399564332467047,0.05863612640781861,0.00014440417167256486,0.06265799076693712
107,0.20666767768545302,0.005495618177765879,7.174490354602333e-05,0.005219015219101778,0.05814408466494775,0.00014373140067139317,0.06212614840075346
108,0.2060814916308641,0.0052495321516572956,6.962592007744942e-05,0.005050840332682353,0.0576588135409726,0.00014305153387695333,0.06160252172122987
109,0.20551328797454815,0.005125941963107341,7.911415588377299e-05,0.004894485395116872,0.05718124198117383,0.00014247028498610626,0.06108699411826521
110,0.20495969692881566,0.005142201026100548,9.22970466941186e-05,0.004745533614276039,0.05671242179238939,0.00014201827383032256,0.060579413393004045
111,0.20442492285208314,0.005126029628953073,0.00012244960934587688,0.0046039172592007085,0.05625182900521585,0.00014184355361171144,0.060079632177523656
112,0.20389811519679812,0.005093579542037038,0.00014452664091739456,0.004465267795356387,0.05579910113386029,0.00014186729774715996,0.05958746966086731
113,0.20336798502022058,0.004956946140876583,0.00012988219564633426,0.004333063236611272,0.05535311731813236,0.00014176216527259132,0.05910278188521594
114,0.2028412521925962,0.0048774436383121535,0.00015481162399304444,0.004211391468369529,0.05491419841656871,0.00014187563882668222,0.05862546544680858
115,0.20233514692549182,0.00478939148416202,0.00014817351120741457,0.0040920898609629955,0.054482088011979,0.0001419299308299644,0.05815535014003405
116,0.20183914315962892,0.004761333517215464,0.00015493120996520294,0.003984727448074901,0.05405712429834854,0.0001420410528738553,0.0576923533648891
117,0.20135298135143032,0.004733017542980403,0.00017171338134030014,0.003885944093884004,0.05363912339364203,0.0001422925132845879,0.057236366845643295
118,0.20087094042028786,0.004621208911071845,0.00017508627320997555,0.0037930398241635375,0.05322720814588934,0.00014256809109908697,0.0567872632572275
119,0.20038974149402167,0.004675748317412045,0.00019273709251827414,0.0037075481082811572,0.0528226126473187,0.00014298616611091352,0.056344932297652944
120,0.1999002913225485,0.004645531294070294,0.0002546930780375728,0.003627042576671487,0.05242445495018441,0.00014390936373014212,0.05590924725863657
121,0.19940682963819445,0.004523479911710158,0.0002525521884069139,0.0035503575136189604,0.0520318240072461,0.00014479987868650909,0.0554800760312184
122,0.19892480362476062,0.004382147283298377,0.0002637207469463552,0.0034794807814801177,0.05164442826152294,0.00014576671501382492,0.05505730696414735
123,0.19845376305111007,0.004432217339099052,0.0002811497710772377,0.003412828274006924,0.051263684625051785,0.00014685851385304598,0.05464081923277525
124,0.19798338665268522,0.0044931909693353865,0.000278868276568205,0.00334812453312082,0.05088952067580605,0.00014791459195476726,0.05423047767517802
125,0.19751462279801646,0.004448401244398614,0.00030437533398591164,0.0032824163204626606,0.050520940362858376,0.00014915634387564934,0.05382612798188663
126,0.19704233206002497,0.004435433203454989,0.0002949008692984847,0.003219320617122237,0.050158062353729216,0.00015030393856401813,0.05342764918373887
127,0.19657457300225412,0.004450348876692619,0.00030367090385727865,0.0031582498162551313,0.049800970842189866,0.00015150211798037173,0.0530349195011804
128,0.19611390918810256,0.004385402611317869,0.00028247691869062307,0.003104459656999868,0.04944891217373349,0.00015251742651300934,0.052647861672930944
129,0.19564399242961894,0.004270007372890601,0.00029378620676652045,0.0030555811687181865,0.049101382136803935,0.00015360410943803635,0.052266382592129304
130,0.19517383272597932,0.004208656303760971,0.00024858948312308853,0.0030103621489781553,0.04875868957319292,0.00015432918862647187,0.05189038243607472
131,0.19470742479398506,0.004128012296395125,0.000260518218099069,0.0029753463674210365,0.04842057838170202,0.00015513365097096122,0.05151981398100916
132,0.19424544472687932,0.0042584044344363015,0.00026310266338319037,0.002942541898261275,0.048088531961045886,0.00015594544805676744,0.05115457133377045
133,0.1937598857836278,0.004334909230703459,0.00026311823710566324,0.00291218350075036,0.04776201238843139,0.0001567452449899682,0.05079455351412105
134,0.19325736124704473,0.00435898041741818,0.00023444816259302626,0.0028837817338951376,0.047440508447905365,0.00015732082215739825,0.050439658908341595
135,0.19277060580420846,0.00444132713872082,0.00024266112691562598,0.0028567521763278206,0.047124337997102535,0.00015794832439826757,0.050089784594135614
136,0.19230877361616683,0.004547904247128812,0.00019494724060124615,0.0028326866382698277,0.0468135611084166,0.0001582183894800411,0.049744842273289874
137,0.1918179933067523,0.004591808152537568,0.00022587856448977285,0.002810961352008849,0.04650760637685226,0.00015870868060330004,0.04940474168690378
138,0.19130838156500474,0.004603612385779792,0.00023727151053405673,0.002792335254251183,0.04620613879418267,0.00015927388081862922,0.04906940063343146
139,0.1908060916623564,0.004397212976675141,0.00016906249908956459,0.0027762517051423807,0.04590750360977191,0.0001593437995205645,0.04873873528394368
140,0.19033562573875007,0.004445837343699794,0.0001659740445762647,0.002759276076744268,0.045613449239090546,0.00015939082253514392,0.04841263982857347
141,0.18984160978298048,0.003994930049275161,0.0001868589493431645,0.0027451244812125115,0.04532036107578199,0.00015958426004787648,0.04809103760781741
142,0.18936284151020377,0.004022189133584438,0.00017850442360614328,0.0027362292288842967,0.045031562670591795,0.00015971656888394826,0.047773871115657035
143,0.18888550705016338,0.004114949997805921,0.0001793932639677942,0.0027265245387116223,0.044747419527030784,0.0001598532125998083,0.047461042319983805
144,0.18843148433101886,0.004258539369524583,0.0001630268711453079,0.0027173490820741643,0.044468185870772114,0.0001598750999001221,0.0471524651252396
145,0.18794178050912258,0.004237385850887275,0.00015173345801490452,0.00270588935102816,0.04419263244597838,0.0001598193352296754,0.04684803652404637
146,0.18744529528355636,0.0042471715993927794,0.0001491643489925309,0.0026961529872041347,0.04392089461709005,0.000159746852330103,0.04654768357481615
147,0.18697187496093703,0.00426416213242125,0.00014509497643167528,0.002684257717611583,0.04365294372192337,0.00015964785316862715,0.04625130907578099
148,0.18651091294795297,0.004195524857265121,0.00012748971868943015,0.002671862136241215,0.04338812883021425,0.0001594320267627265,0.045958829566119644
149,0.18603990564101558,0.004203033747302302,0.00012913271863233925,0.0026588378763520992,0.043126894862994834,0.00015923003137519056,0.04567016295485452
150,0.18555515427150882,0.00428438038518108,0.00014699288631453989,0.0026478337565575055,0.04286965966777753,0.00015914899067942469,0.04538524686744858
151,0.1851071515173337,0.004434535045546825,0.00014918921085764242,0.0026356142168873346,0.04261679700578917,0.0001590834658121761,0.04510399928422121
152,0.18463674250010187,0.004231487784861495,0.0001299397154492477,0.002622001402978474,0.042365912631796177,0.00015889298378366022,0.04482633916735034
153,0.18416609251760185,0.0038301603685739977,0.0001423690154254792,0.002608210633183228,0.042115680474242786,0.00015878568528782789,0.04455219547557004
154,0.18373110655258174,0.0038569975421558203,0.00011338845458574918,0.002592176170237521,0.04186885026177771,0.00015849279992845964,0.04428148567360015
155,0.1833079667547779,0.0034296745597237645,0.00014263145147157144,0.002575634853735803,0.041622445289328645,0.00015839112461783859,0.04401414047603692
156,0.18290481831140304,0.0034526067406060014,0.00011574466882477656,0.0025575080950937476,0.04137932529857245,0.00015811949114144966,0.04375008549271881
157,0.1824762795222057,0.0033890331529063855,0.0001295629083760464,0.0025384970084865108,0.04113888041157457,0.00015793875327584585,0.04348925265421101
158,0.18208411707348238,0.003327057313623951,0.000151079178339342,0.002517811532688835,0.040901070203411355,0.00015789561129511313,0.043231570634578796
159,0.18171013346480214,0.0033277145897883495,0.00013073298074654452,0.0024971176485627565,0.040666236730826213,0.00015772584485418455,0.04297698030341619
160,0.18132400346066602,0.0033235327353114495,0.00011931811505668592,0.0024749814866914075,0.04043429446998451,0.0001574872875262498,0.04272541509337443
161,0.18091995039781716,0.003309800984688147,0.00012518308666559745,0.0024541407197163543,0.040205130929951816,0.0001572878788789618,0.042476826979956785
162,0.18056070098114008,0.0032713569849567095,0.00012431459725119201,0.0024316193793334543,0.03997854335973713,0.0001570855888076258,0.04223115085970756
163,0.18020931900822657,0.003125820408027872,0.00010751308756784417,0.0024089619669220423,0.039753831634421824,0.00015678331745860275,0.041988332634751546
164,0.17984265650984366,0.003032088165832255,0.00011603203769509649,0.002386369518778968,0.039531275613400065,0.0001565363400054906,0.04174832073707899
165,0.17947140966751407,0.003083044590513357,0.00011069725797510414,0.0023650920478447066,0.03931170795663569,0.00015626020095711474,0.04151107237148119
166,0.17916160119888058,0.002938021277600795,0.0001162779843223143,0.0023407035265109043,0.0390939014495756,0.00015602078648624767,0.04127651926462508
167,0.17884165370891836,0.002876845076038163,0.00011209395015809799,0.00231740901426124,0.03887832373306645,0.00015575931722238966,0.04104461979884911
168,0.17850420757499208,0.002826389063296763,0.00011271846519577287,0.0022942001961202994,0.038664998675848876,0.000155504637624599,0.04081532737516432
169,0.1781737307266611,0.002723909833856804,0.00011424180898178859,0.0022709974079536655,0.0384535805061901,0.00015526191510317072,0.040588596022416025
170,0.1778903184513254,0.0026694255410050233,0.000113678394093387,0.0022451298044038432,0.03824431644206621,0.00015501873661773338,0.04036436522581946
171,0.17759717827052168,0.0027351257004288197,0.00011005087452196624,0.002219083234065547,0.0380378676586846,0.00015475729555903704,0.04014259033051856
172,0.17728364521605045,0.0026982417400194803,0.00010741167262325422,0.002191762145457828,0.03783359236435706,0.00015448362143802096,0.03992322138147197
173,0.17698716358231614,0.0026527235687387935,0.00010628869182787728,0.0021649234277367865,0.037631403463232814,0.00015420663908393968,0.03970621966909418
174,0.1767139260848185,0.0025908277403451966,0.00010717205796499208,0.0021367915170332407,0.03743117160195917,0.00015393787004897426,0.039491537222510975
175,0.1764374503503281,0.0025318522154104102,0.00011790574956128311,0.0021078423181614407,0.0372328800145356,0.00015373314209165783,0.0392791298650999
176,0.1761617144857115,0.002337550043282801,0.000126841033784942,0.0020791592547895555,0.037035731257635866,0.00015358120927636565,0.03906896053961792
177,0.17590862287558506,0.0022748725563243167,9.825573437139276e-05,0.0020512525488852627,0.036840445534594785,0.0001532703920016186,0.0388609958879846
178,0.17565791187988866,0.0022304646018256992,0.0001227230491336639,0.002023439178451264,0.03664709368580837,0.00015309973645487025,0.038655199481786084
179,0.17541406532043302,0.0021694669188219926,9.63940538944218e-05,0.001995088493959203,0.036455551314880666,0.00015278470488509,0.03845153219852038
180,0.1751850564791675,0.002118536420348754,0.00011145457408532288,0.0019658489233357825,0.03626584405026999,0.00015255636162100287,0.038249953837883995
181,0.1749624179967011,0.0020116861876644876,0.00010755663120849996,0.001936553048302681,0.036077634391684245,0.00015230911035500012,0.038050429657721464
182,0.17475032113294287,0.0018886428613845777,7.73382630242734e-05,0.001907205581073513,0.035890809301354736,0.00015189943359363,0.03785292570101847
183,0.1745339188225501,0.001834788628073888,9.180601220994659e-05,0.0018792501738392722,0.03570572223247821,0.00015157283891219697,0.037657416594892495
184,0.1743258207940066,0.0017937653511015633,9.265064131352337e-05,0.0018522271840167425,0.03552241435744374,0.00015125434054679874,0.03746387503050938
185,0.17413733683913746,0.0017135791995332396,9.473080147037928e-05,0.001824459233410004,0.03534064642648724,0.00015095045055176423,0.03727226526815938
186,0.1739579872193544,0.0017694896967791385,0.00010161697271692567,0.0017979762205010937,0.035161121524189334,0.00015068663516227312,0.03708256318769062
187,0.17377595808082824,0.0016100691687237635,8.684392726733046e-05,0.0017706329920430678,0.03498265847974537,0.00015034704629049152,0.036894733771756325
188,0.17360012754515974,0.001565701825003851,0.00010452469100210126,0.0017437319632406122,0.034805849185275836,0.00015010459996621432,0.03670874963520333
189,0.1734313077711851,0.0015092828880506116,0.00010501398194247509,0.0017181191166946862,0.034630604099500965,0.00014986728092398411,0.03652458842194802
190,0.17326428905786928,0.0014169709514563608,0.00010209835370822647,0.0016934520502205823,0.03445671073223371,0.00014961718182861366,0.03634222645141542
191,0.17311545388464689,0.0013379023761793986,0.00010479125862896742,0.0016692265767536043,0.03428421693871259,0.00014938371347861552,0.036161637910401556
192,0.1729755806966915,0.0013021482041661947,0.00010913629467444535,0.0016469757515446023,0.0341133253908652,0.00014917517762988924,0.03598280546398261
193,0.17283285809969762,0.0012607847760924909,0.0001125984892604623,0.0016262475945644371,0.03394398239800555,0.000148986637999119,0.0358057098048619
194,0.17269758050171502,0.001231123523653576,0.00011060314072522321,0.0016063376675835048,0.03377622414736785,0.00014878979955156057,0.03563032840928611
195,0.17255906661866383,0.0011950907823615198,0.00011192112973853425,0.0015868950120178182,0.0336099938750974,0.00014860169409333082,0.03545663742256535
196,0.1724190630149347,0.0012315273208097844,0.0001037943105357607,0.0015681541519664945,0.03344563617685229,0.0001483742454458305,0.03528461466484658
197,0.17228128356960282,0.001207807392206552,0.00010080407264776917,0.0015495258571706716,0.03328281885975812,0.00014813399204786047,0.03511423542844418
198,0.17215919558630488,0.0011728888256177417,0.00010204354137255497,0.001530811536015651,0.03312146242742576,0.00014790238174295942,0.03494547450436162
199,0.17203980047540846,0.0010896903399633953,8.153919172175893e-05,0.0015127909901102039,0.03296130356698845,0.00014757056579285343,0.03477831108679036
200,0.17192495800318763,0.0010664545526757364,9.212955136013657e-05,0.0014956974964363099,0.03280262272612122,0.0001472947398504021,0.03461272594454979
201,0.1718121445517211,0.001033829485115791,9.230673664723004e-05,0.0014791434280766228,0.03264535147245288,0.00014702252201276265,0.034448698308329626
202,0.17169932534094023,0.001020054512898473,9.26040076976234e-05,0.001463233624053547,0.032489561832258027,0.0001467544505136733,0.034286208334515456
203,0.1715876736215547,0.0009755224397999858,9.036800345338852e-05,0.0014477484452393528,0.03233508124700088,0.00014647804636141697,0.03412523549192097
204,0.17147976699867717,0.0009477743934000137,9.121582921878024e-05,0.001432821371523427,0.03218197243308088,0.00014620847457047728,0.03396576030108976
