frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,0.8353434085415539,0.05940275457179939,1.5188318426451988e-07,0.060701146380722604,3.3483514321953924,1,1,-0.00048462352849332896
1,0.8250321757869895,0.06385726384983734,1.40592209426853e-07,0.06777673084431662,3.323822303988754,1,1,-0.0004982832863774014
2,0.8140586433563424,0.06844882076615971,1.2766579450498007e-07,0.07521000192043423,3.2928574019791004,1,1,-0.0005085341858636055
3,0.8024209988502635,0.073153481756242,7.466926236495658e-08,0.08293474020408594,3.256533418510006,1,1,-0.0005135478672631619
4,0.7901243435277221,0.07792823123112033,7.607300982325349e-08,0.09081522978379145,3.2147095952329474,1,1,-0.0005144415839757992
5,0.7771805845739614,0.08274550105916798,8.774990660619655e-08,0.09874218452374249,3.1673271196654538,1,1,-0.0005114098622644569
6,0.7636076708129267,0.08757893401549277,1.2578594917166222e-07,0.10658699506273206,3.1157409322687024,1,1,-0.0005042521012689569
7,0.749429685620725,0.09239740005003752,1.7886959215781305e-07,0.11420654656356832,3.059927012817026,1,1,-0.0004958837150819718
8,0.7346742399829236,0.09714689925773963,1.0857616927301101e-07,0.12142976261128308,2.9989424131408144,1,1,-0.0004940870310318098
9,0.7193729784198588,0.10183228802832939,7.449123979288201e-08,0.12816164038669525,2.93443171722698,1,1,-0.0004915586942731594
10,0.7035633650851412,0.10644490680969808,6.093101654561749e-08,0.13434515599679436,2.866093464164985,1,1,-0.00048286167887374304
11,0.687290461271698,0.11094761834686409,2.9137486912944923e-08,0.1398476588109697,2.792801844163498,1,1,-0.0004774121558577919
12,0.6705975154068513,0.11533718836048919,2.4106772089362127e-08,0.14459949466174493,2.716807799817941,1,1,-0.00046750610314320526
13,0.6535355344576463,0.1196100408247433,3.643746129482273e-08,0.1486047215695556,2.6374399728417988,1,1,-0.00045837709481737904
14,0.6361509632301281,0.12376429382547816,4.692107229029374e-08,0.15181213212688976,2.5565942267990005,1,1,-0.0004449424759000939
15,0.618495182674494,0.12778750238539216,6.962923098747683e-08,0.1542252778531113,2.4728426854368157,1,1,-0.0004294968428227332
16,0.6006193575849295,0.13166572182075967,6.815577680142107e-08,0.15583955487655987,2.3870072421670514,1,1,-0.00041525123398589506
17,0.5825740336948475,0.13501263156469673,4.927732425181926e-08,0.15667397986304768,2.300536448532312,1,1,-0.0003982191627451073
18,0.5644304388736128,0.13662477062410572,4.6973337101742155e-08,0.1568105612551804,2.211168962801038,1,1,-0.00037972848989410377
19,0.5463222207232002,0.13815044123219494,6.803803612135314e-08,0.15639974907768717,2.121908224152982,1,1,-0.00035929143494002266
20,0.5282856661412456,0.13955850642258344,1.5014744776481504e-07,0.1553346210301203,2.03164315359905,1,1,-0.00033981470480944423
21,0.5103621208832922,0.14083375911981363,1.6988842572390834e-07,0.15376172193674312,1.9402804636003357,1,1,-0.0003168991350300694
22,0.49259497318113143,0.14065181810787458,9.118113609310379e-08,0.1515342385564966,1.848678382538173,1,1,-0.0002796685844986199
23,0.4751130765201629,0.14022309758593582,4.87589462687695e-08,0.14835837945780248,1.7576317311284555,1,1,-0.00025058429152175626
24,0.45796715811951577,0.1382585016857776,1.1977541952684183e-08,0.14445959953991497,1.6676672280707736,1,1,-0.0002247449056931687
25,0.44127117043977393,0.1346622433541262,1.2408071948859826e-08,0.14001106737774066,1.5793571068805643,1,1,-0.00019955814360236163
26,0.4251363107348405,0.12989041729476294,2.047705381057482e-08,0.1351323586940671,1.4934322339749593,1,1,-0.00018017354842807254
27,0.4096347449475298,0.12465869566582868,2.8199634032617595e-08,0.13001543638003632,1.4106711004017876,1,1,-0.0001638629532202708
28,0.39479313862665466,0.1196046492901103,2.3857339966272255e-08,0.12474068482878102,1.3312819725638472,1,1,-0.00015199250941703643
29,0.38059927523901027,0.11470334323025289,1.231410772122731e-08,0.11931276133694102,1.2554226701458515,1,1,-0.00014402782183102654
