frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,1.0963250749218498,0.057096666183565986,5.96454607870002e-08,0.05481543836964835,3.351313420149946,1,1,-0.0004718415776513822
1,1.0863693064170177,0.06140388027089549,4.188030120379111e-08,0.06140338052395459,3.32764835885102,1,1,-0.00048643171835563784
2,1.0757636358467826,0.06585488156362661,2.834246748394231e-08,0.06839207710275302,3.2976978405871917,1,1,-0.0004977552505938294
3,1.0645033638649277,0.07042391168514812,1.577988969564128e-08,0.07572452705209175,3.26240558308082,1,1,-0.0005036187264688859
4,1.0525911801345935,0.07506898647015597,1.6504666627629934e-08,0.08327812979154675,3.221772063521226,1,1,-0.0005059087969593503
5,1.0400358271379737,0.07976946025045616,3.751122321660231e-08,0.09097129720319036,3.175715342936133,1,1,-0.0005041206768637216
6,1.0268516953391331,0.08449750252175746,8.514553542222318e-08,0.09868160242184032,3.125474985302693,1,1,-0.0004987691604084604
7,1.0130587809456189,0.08922389347067146,1.5585908044893285e-07,0.10627659947990885,3.071135965324517,1,1,-0.0004932931960005896
8,0.9986798194365907,0.09390070489213775,8.87994757981509e-08,0.11361278456908885,3.0117958159394274,1,1,-0.0004945810558997666
9,0.9837414160064502,0.0985505024830426,5.893525454449152e-08,0.12066553035253208,2.9492038987728595,1,1,-0.0004925320961081305
10,0.9682754500835267,0.10313682116396725,4.9648475997436364e-08,0.12727035383929558,2.8827996539535468,1,1,-0.0004897955778440325
11,0.9523186432146965,0.10765114298932248,2.0935165189458723e-08,0.13340650112359703,2.811727584695161,1,1,-0.0004877970949767538
12,0.9359086217226386,0.1120986348720087,1.5963143491926714e-08,0.1390309024835712,2.7383410033895057,1,1,-0.00048215836034492393
13,0.9190856010908867,0.11645683945389149,3.00507576161849e-08,0.14406164423107454,2.6617439056589505,1,1,-0.00047902882090027077
14,0.9018885038163098,0.12076083180199326,3.8525134160462794e-08,0.14859178375697668,2.5842050536115,1,1,-0.0004707929098510255
15,0.884356129473966,0.12497190979721684,6.458639412050584e-08,0.15249415120031135,2.5039876367153937,1,1,-0.0004626705664393001
16,0.8665300200994073,0.1291097461296478,6.254574432240531e-08,0.1558917490867432,2.422288826701709,1,1,-0.000455788761264269
17,0.8484461140149057,0.1331799083356202,4.406793273327552e-08,0.15873499478667247,2.3403274205315983,1,1,-0.00044671457549360846
18,0.8301420863937755,0.13717902434397775,4.4163220376816385e-08,0.16113025280539506,2.2559905662037387,1,1,-0.00044080874466071937
19,0.8116510724926029,0.14115098036483087,6.286398162970855e-08,0.16319682674685693,2.17204931479184,1,1,-0.00043060575608608667
20,0.7930038065098204,0.14479782147253495,1.613466357870806e-07,0.1647515599225144,2.0875013444227672,1,1,-0.0004239273795643532
21,0.7742470595299442,0.1472130766019131,1.588960354284011e-07,0.16604557811091264,2.0020910785544483,1,1,-0.00040764580356802624
22,0.7554802676805069,0.1495010778239781,8.547438066295222e-08,0.1667185776111037,1.9168056831461124,1,1,-0.00038216002297545085
23,0.7367545755995707,0.15101102781049988,5.137828391746097e-08,0.16659569366127536,1.8321278349512353,1,1,-0.0003655277164729895
24,0.7181432930404406,0.15183021423301668,2.0812505340283873e-08,0.16593847793453886,1.7490238052831053,1,1,-0.0003431148981987986
25,0.699716445167545,0.1523437641861018,2.1763170580517494e-08,0.16467392901310784,1.6674133661365413,1,1,-0.00031908860612994
26,0.6815209726160258,0.15000368534143627,2.8884204103844533e-08,0.16292875937326903,1.5879219638513429,1,1,-0.0003075085527102957
27,0.6637164212963149,0.1466822101120145,5.2525443146074744e-08,0.16096772877537463,1.5118308708302624,1,1,-0.00029243104454982835
28,0.6463629230868868,0.14330171213887005,5.3265116666944066e-08,0.15872217736193525,1.4388683217744278,1,1,-0.0002860507505807429
29,0.629460763283993,0.1399697625572009,5.610715838024553e-08,0.15638077875213208,1.3697137694296648,1,1,-0.0002812239867353468
