frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,0.9801540226843861,0.0867572015906551,8.32388952952961e-08,0.10839567589553004,3.078240134063545,1,1,-0.0003729741722802264
1,0.9684301637338346,0.08824409402206024,1.013928163482561e-07,0.10937273029615074,3.072097140476573,1,1,-0.00037260164662067385
2,0.9565164040745828,0.08976239469645747,1.0135215817484279e-07,0.11011201165688095,3.0545223220102513,1,1,-0.00037075704827629376
3,0.9444205776299066,0.09132339028900442,9.902283074140941e-08,0.11067393506593529,3.0267157574869117,1,1,-0.00036928643628994333
4,0.9321484576651478,0.09292476531002453,9.755877631320903e-08,0.11106994829325129,2.9894442764906706,1,1,-0.00036650979228634514
5,0.9197092075913023,0.09253006085507605,1.0868795337061694e-07,0.11135017856527404,2.9462486295455332,1,1,-0.0003611747743897543
6,0.9072182500620543,0.09215769680784838,1.5994954073820306e-07,0.11163421184698102,2.8943201340756115,1,1,-0.0003555634876329563
7,0.8946781001539366,0.0918512560371515,1.0016989138507823e-07,0.11186724442907324,2.834812239510161,1,1,-0.00035084569198901884
8,0.8820904805381174,0.09157758104348807,1.1185679967082109e-07,0.11192147864825565,2.771799695332744,1,1,-0.0003384963345962038
9,0.869469788008161,0.0913647116597654,7.461637129852049e-08,0.11180322914982214,2.707725790533642,1,1,-0.00033601920091248273
10,0.8568114509290778,0.09124038807579243,6.992359160845363e-08,0.11159306502752535,2.6422606849023005,1,1,-0.00033394029961906525
11,0.8441172875122178,0.09123497963773819,9.71644813223853e-08,0.11138585825560904,2.57593907344966,1,1,-0.0003230973559995142
12,0.8313951183083081,0.09136803196640293,8.906906847493693e-08,0.11124754024522028,2.5087114503976995,1,1,-0.00032612794198070075
13,0.8186280819727687,0.09167024566669035,1.1913644553516311e-07,0.11122935001328074,2.4426034576744784,1,1,-0.00031858287057025085
14,0.8058186687959307,0.09211869922092172,7.563521345948926e-08,0.11124457705735005,2.375613370858891,1,1,-0.00032858909411956697
15,0.7929479403294258,0.09273196788245533,4.49989356731122e-08,0.11136438614122529,2.308923703245509,1,1,-0.0003282940822049371
16,0.7800211492320133,0.09351787047862235,5.149635493804775e-08,0.11155693466445751,2.243917550575561,1,1,-0.00032594700341501137
17,0.767034322974659,0.09448377537307376,7.548426075987025e-08,0.11183430947811385,2.181016633577321,1,1,-0.00033349556671707047
18,0.7539704247356638,0.09563756511289087,1.1994202707864356e-07,0.11224252788131561,2.1194404987278705,1,1,-0.00031068983947612865
19,0.7408512252792925,0.096935560947239,9.188754601132208e-08,0.11270551891866164,2.057758952241782,1,1,-0.00032888485841603594
20,0.7276362845845604,0.09839321590805136,6.229740917176192e-08,0.11323798585601011,1.997511800234856,1,1,-0.0003506779042217953
21,0.7143196310015257,0.09979800855821169,6.701049091124812e-08,0.11381834139569733,1.9390600896851433,1,1,-0.0003406879039218602
22,0.7009406562831427,0.10120110459880557,6.99386487889231e-08,0.11444068068077447,1.8825326419714115,1,1,-0.00031579725266749417
23,0.6875197322239904,0.10272602096759824,4.6693537367309395e-08,0.11510851013067303,1.8273464873246699,1,1,-0.0003252391625252326
24,0.6740222256050867,0.10438023821859235,6.198760015455261e-08,0.11579114025978804,1.7741507264145344,1,1,-0.00034199680112430124
25,0.6604398606547274,0.10494268466061492,7.987278455047076e-08,0.1165722933003531,1.7233518638847856,1,1,-0.0003401433799807528
26,0.6468515801843555,0.10564154740911966,6.729053897548763e-08,0.11734226502248074,1.6738438000292306,1,1,-0.00035320177607972743
27,0.633241051608903,0.10637398215821348,4.072801755812368e-08,0.11811831428519554,1.6267471482832834,1,1,-0.00033148323540344894
28,0.6196448692401082,0.10708492407924149,3.899368954808672e-08,0.11890424249405887,1.5812230473472153,1,1,-0.0003502199058356241
29,0.6060279287612653,0.10791090398959068,5.571722913518514e-08,0.1197204850667802,1.5379910546364794,1,1,-0.0003117173352572798
30,0.592444817324256,0.10882100968346331,4.421947870229591e-08,0.12056459764988961,1.4955384769877753,1,1,-0.0003282767181762222
31,0.578841143324429,0.10918345707199803,6.256680624382323e-08,0.12144545174281879,1.4546257318038627,1,1,-0.0003263374266050667
32,0.5652687959769904,0.10889493055919136,6.093043229209379e-08,0.12225552455712874,1.414010751611774,1,1,-0.00030385728430486897
33,0.5517911622011252,0.10818714463154512,4.0981093884776015e-08,0.12186406019488882,1.372283272038027,1,1,-0.00027023386507656413
34,0.5384841979563649,0.10723996213620722,3.750892761996097e-08,0.1206856256213163,1.3304352259600878,1,1,-0.0002545114230637774
35,0.5253699477884856,0.10619397459832858,5.3548931059599256e-08,0.11905315373893174,1.2875912789705586,1,1,-0.0002479739105764791
36,0.5124648811228673,0.10515106945750508,4.335629513583871e-08,0.11721264739039194,1.2455121644092397,1,1,-0.0002429125172706756
37,0.4997777599306591,0.10412201828944835,3.604047721644385e-08,0.11521800599132745,1.2024522866074399,1,1,-0.0002360824887513522
38,0.4873234356877685,0.10233466494576468,2.359710022927848e-08,0.11333403668856955,1.1602485165397112,1,1,-0.00023401368996178729
39,0.47513761740995997,0.09884335041860809,5.440326037471179e-08,0.11160071241304312,1.1184400258069764,1,1,-0.00021595338587050532
40,0.46333325600633024,0.09588835241317506,2.6021746379640006e-08,0.10997526949760494,1.0759061514966537,1,1,-0.0001980394636164045
41,0.45188967122801404,0.09281417815219625,4.606630999116365e-08,0.10848225069271697,1.0333321153740653,1,1,-0.00020079298446671126
42,0.44078707101109305,0.09002513231653175,5.3525991990606567e-08,0.10723823728674528,0.9918258619371481,1,1,-0.0002023038592773984
43,0.42999846836245115,0.08746878567662959,2.5041083474303513e-08,0.10623229246910118,0.9518772413665009,1,1,-0.00019982103064606488
44,0.4195025969850389,0.08509110233964184,6.177764342437427e-08,0.10529518930226234,0.9125993615570447,1,1,-0.0001606294853722899
45,0.40932299778177095,0.08287224782892874,3.8406449868737836e-08,0.10443106390921722,0.8735454847860984,1,1,-0.0001550693815442518
46,0.39941609131365896,0.08083730580339088,4.054303202483121e-08,0.10366481954579253,0.8357854685518911,1,1,-0.00017742783003821955
47,0.38973769866439256,0.07896334917313912,1.828164665388485e-08,0.1028679264394377,0.799292862992786,1,1,-0.0001905286397967717
