iteration,time,cargo_id,strict_coverage,legacy_coverage,min_signed_clearance,max_penetration,agents_inside,contacts,net_force_x,net_force_y,net_torque
265,13.2500,cargo_0,1.000000,1.000000,0.148614,0.011386,0,5,-2.246586,-3.342472,-5.110408
266,13.3000,cargo_0,1.000000,1.000000,0.148248,0.011752,0,5,0.522269,1.418821,-4.806674
267,13.3500,cargo_0,1.000000,1.000000,0.148009,0.011991,0,5,0.209969,1.443901,-4.831877
268,13.4000,cargo_0,1.000000,1.000000,0.148672,0.011328,0,5,-2.108852,-3.071442,-4.544081
269,13.4500,cargo_0,1.000000,1.000000,0.148748,0.011252,0,5,0.456544,1.267600,-3.999924
270,13.5000,cargo_0,1.000000,1.000000,0.148832,0.011168,0,5,0.021090,-0.187046,-4.902011
271,13.5500,cargo_0,1.000000,1.000000,0.148555,0.011445,0,5,-2.004221,-4.310513,-5.211572
272,13.6000,cargo_0,1.000000,1.000000,0.148617,0.011383,0,5,0.578170,-0.006111,-4.831988
273,13.6500,cargo_0,1.000000,1.000000,0.148744,0.011256,0,5,-0.042647,-0.554739,-4.867536
274,13.7000,cargo_0,1.000000,1.000000,0.148141,0.011859,0,5,-2.431685,-4.579988,-5.149122
275,13.7500,cargo_0,1.000000,1.000000,0.148588,0.011412,0,5,0.549790,0.136452,-4.754523
276,13.8000,cargo_0,1.000000,1.000000,0.149414,0.010586,0,5,-0.520119,-1.245839,-4.737617
277,13.8500,cargo_0,1.000000,1.000000,0.148327,0.011673,0,5,-2.401969,-5.321036,-5.216270
278,13.9000,cargo_0,1.000000,1.000000,0.148656,0.011344,0,5,0.294317,-0.910746,-4.689941
279,13.9500,cargo_0,1.000000,1.000000,0.148942,0.011058,0,5,-0.596759,-1.503755,-4.650380
280,14.0000,cargo_0,1.000000,1.000000,0.149545,0.010455,0,6,-2.218036,-4.930481,-5.382506
281,14.0500,cargo_0,1.000000,1.000000,0.149654,0.010346,0,6,-0.599514,-1.082948,-5.712697
282,14.1000,cargo_0,1.000000,1.000000,0.149779,0.010221,0,6,-1.263346,-1.302918,-5.819070
283,14.1500,cargo_0,1.000000,1.000000,0.158898,0.001102,0,0,0.000000,0.000000,0.000000
284,14.2000,cargo_0,1.000000,1.000000,0.164461,0.000000,0,0,0.000000,0.000000,0.000000
285,14.2500,cargo_0,1.000000,1.000000,0.159866,0.000134,0,1,0.790901,-1.312007,0.347130
286,14.3000,cargo_0,1.000000,1.000000,0.161443,0.000000,0,1,-2.868934,-4.924344,0.264869
287,14.3500,cargo_0,1.000000,1.000000,0.161862,0.000000,0,2,-0.525846,-11.457576,-0.372151
288,14.4000,cargo_0,1.000000,1.000000,0.160927,0.000000,0,1,-5.569267,1.548157,1.248091
289,14.4500,cargo_0,1.000000,1.000000,0.159149,0.000851,0,3,-0.785461,-11.587912,-2.117504
290,14.5000,cargo_0,1.000000,1.000000,0.154179,0.005821,0,0,0.000000,0.000000,0.000000
291,14.5500,cargo_0,1.000000,1.000000,0.156601,0.003399,0,1,0.127876,1.828318,0.419330
292,14.6000,cargo_0,1.000000,1.000000,0.160468,0.000000,0,0,0.000000,0.000000,0.000000
293,14.6500,cargo_0,1.000000,1.000000,0.157063,0.002937,0,2,-1.834240,-9.379658,-0.596431
294,14.7000,cargo_0,1.000000,1.000000,0.152035,0.007965,0,1,-2.284661,-6.986096,-0.618427
295,14.7500,cargo_0,1.000000,1.000000,0.154809,0.005191,0,2,0.285540,1.743456,0.203947
296,14.8000,cargo_0,1.000000,1.000000,0.154778,0.005222,0,2,1.062015,-4.970739,-0.856614
297,14.8500,cargo_0,1.000000,1.000000,0.153591,0.006409,0,4,-1.604180,-4.219445,-0.276615
298,14.9000,cargo_0,1.000000,1.000000,0.155669,0.004331,0,2,1.990438,0.370382,-0.137677
299,14.9500,cargo_0,1.000000,1.000000,0.157308,0.002692,0,1,1.530103,-3.148735,0.770145
300,15.0000,cargo_0,1.000000,1.000000,0.153179,0.006821,0,2,-4.779813,-8.395388,2.061731
301,15.0500,cargo_0,1.000000,1.000000,0.155182,0.004818,0,1,-0.800739,1.321027,-0.200573
302,15.1000,cargo_0,1.000000,1.000000,0.160105,0.000000,0,0,0.000000,0.000000,0.000000
303,15.1500,cargo_0,1.000000,1.000000,0.165584,0.000000,0,0,0.000000,0.000000,0.000000
304,15.2000,cargo_0,1.000000,1.000000,0.167359,0.000000,0,0,0.000000,0.000000,0.000000
305,15.2500,cargo_0,1.000000,1.000000,0.161092,0.000000,0,0,0.000000,0.000000,0.000000
306,15.3000,cargo_0,1.000000,1.000000,0.158696,0.001304,0,1,-4.363273,0.504925,0.947728
307,15.3500,cargo_0,1.000000,1.000000,0.164652,0.000000,0,0,0.000000,0.000000,0.000000
308,15.4000,cargo_0,1.000000,1.000000,0.169395,0.000000,0,0,0.000000,0.000000,0.000000
309,15.4500,cargo_0,1.000000,1.000000,0.162862,0.000000,0,0,0.000000,0.000000,0.000000
310,15.5000,cargo_0,1.000000,1.000000,0.159225,0.000775,0,1,-0.892056,3.068448,0.036270
311,15.5500,cargo_0,1.000000,1.000000,0.159666,0.000334,0,1,-0.552443,1.771493,0.000286
312,15.6000,cargo_0,1.000000,1.000000,0.161980,0.000000,0,0,0.000000,0.000000,0.000000
313,15.6500,cargo_0,1.000000,1.000000,0.160962,0.000000,0,0,0.000000,0.000000,0.000000
314,15.7000,cargo_0,1.000000,1.000000,0.159548,0.000452,0,1,0.135697,0.593220,-0.134897
315,15.7500,cargo_0,1.000000,1.000000,0.158273,0.001727,0,1,0.332838,1.316819,-0.284485
316,15.8000,cargo_0,1.000000,1.000000,0.167459,0.000000,0,0,0.000000,0.000000,0.000000
317,15.8500,cargo_0,1.000000,1.000000,0.175462,0.000000,0,0,0.000000,0.000000,0.000000
318,15.9000,cargo_0,1.000000,1.000000,0.176487,0.000000,0,0,0.000000,0.000000,0.000000
319,15.9500,cargo_0,1.000000,1.000000,0.177264,0.000000,0,0,0.000000,0.000000,0.000000
320,16.0000,cargo_0,1.000000,1.000000,0.177858,0.000000,0,0,0.000000,0.000000,0.000000
321,16.0500,cargo_0,1.000000,1.000000,0.178319,0.000000,0,0,0.000000,0.000000,0.000000
322,16.1000,cargo_0,1.000000,1.000000,0.178680,0.000000,0,0,0.000000,0.000000,0.000000
323,16.1500,cargo_0,1.000000,1.000000,0.178967,0.000000,0,0,0.000000,0.000000,0.000000
324,16.2000,cargo_0,1.000000,1.000000,0.179199,0.000000,0,0,0.000000,0.000000,0.000000
325,16.2500,cargo_0,1.000000,1.000000,0.178839,0.000000,0,0,0.000000,0.000000,0.000000
326,16.3000,cargo_0,1.000000,1.000000,0.174679,0.000000,0,0,0.000000,0.000000,0.000000
327,16.3500,cargo_0,1.000000,1.000000,0.172203,0.000000,0,0,0.000000,0.000000,0.000000
