iteration,time,cargo_id,strict_coverage,legacy_coverage,min_signed_clearance,max_penetration,agents_inside,contacts,net_force_x,net_force_y,net_torque
263,13.1500,cargo_0,1.000000,1.000000,0.148796,0.011204,0,5,0.177085,-0.792981,-5.302056
264,13.2000,cargo_0,1.000000,1.000000,0.148331,0.011669,0,5,-0.007044,0.894982,-5.126351
265,13.2500,cargo_0,1.000000,1.000000,0.148573,0.011427,0,5,-1.718558,-4.014129,-5.301099
266,13.3000,cargo_0,1.000000,1.000000,0.148258,0.011742,0,5,0.679704,1.671404,-4.926986
267,13.3500,cargo_0,1.000000,1.000000,0.147795,0.012205,0,5,0.478415,1.268836,-4.979621
268,13.4000,cargo_0,1.000000,1.000000,0.148905,0.011095,0,5,-1.818005,-2.764753,-4.085408
269,13.4500,cargo_0,1.000000,1.000000,0.148829,0.011171,0,5,0.286838,1.772198,-3.331780
270,13.5000,cargo_0,1.000000,1.000000,0.148863,0.011137,0,5,0.154410,-0.808386,-5.079743
271,13.5500,cargo_0,1.000000,1.000000,0.148723,0.011277,0,5,-1.727470,-4.938273,-5.384254
272,13.6000,cargo_0,1.000000,1.000000,0.148669,0.011331,0,5,0.610945,-0.125086,-5.049409
273,13.6500,cargo_0,1.000000,1.000000,0.148816,0.011184,0,5,-0.076638,-0.855213,-5.115976
274,13.7000,cargo_0,1.000000,1.000000,0.149094,0.010906,0,5,-1.859534,-4.974747,-5.329523
275,13.7500,cargo_0,1.000000,1.000000,0.149122,0.010878,0,5,-0.922913,0.899567,-3.354018
276,13.8000,cargo_0,1.000000,1.000000,0.148870,0.011130,0,5,-0.466654,-0.004439,-4.437240
277,13.8500,cargo_0,1.000000,1.000000,0.149248,0.010752,0,5,-1.843933,-5.344396,-5.436010
278,13.9000,cargo_0,1.000000,1.000000,0.149485,0.010515,0,5,-0.745770,-1.293164,-4.231175
279,13.9500,cargo_0,1.000000,1.000000,0.149569,0.010431,0,5,-0.545487,-1.696831,-4.818694
280,14.0000,cargo_0,1.000000,1.000000,0.149722,0.010278,0,6,-2.199149,-2.563453,-4.728194
281,14.0500,cargo_0,1.000000,1.000000,0.150332,0.009668,0,6,-0.248652,-0.694575,-5.742022
282,14.1000,cargo_0,1.000000,1.000000,0.150493,0.009507,0,6,-1.085181,-1.013674,-5.547977
283,14.1500,cargo_0,1.000000,1.000000,0.160082,0.000000,0,0,0.000000,0.000000,0.000000
284,14.2000,cargo_0,1.000000,1.000000,0.166268,0.000000,0,0,0.000000,0.000000,0.000000
285,14.2500,cargo_0,1.000000,1.000000,0.160484,0.000000,0,0,0.000000,0.000000,0.000000
286,14.3000,cargo_0,1.000000,1.000000,0.163332,0.000000,0,1,-4.670068,-4.777910,1.224981
287,14.3500,cargo_0,1.000000,1.000000,0.162030,0.000000,0,2,-6.305043,-1.317219,1.620478
288,14.4000,cargo_0,1.000000,1.000000,0.161213,0.000000,0,2,1.158985,-1.894779,-0.515886
289,14.4500,cargo_0,1.000000,1.000000,0.160436,0.000000,0,3,-6.170781,-11.585211,-0.826097
290,14.5000,cargo_0,1.000000,1.000000,0.158863,0.001137,0,0,0.000000,0.000000,0.000000
291,14.5500,cargo_0,1.000000,1.000000,0.153941,0.006059,0,0,0.000000,0.000000,0.000000
292,14.6000,cargo_0,1.000000,1.000000,0.158903,0.001097,0,0,0.000000,0.000000,0.000000
293,14.6500,cargo_0,1.000000,1.000000,0.152015,0.007985,0,2,1.700305,-14.799700,-2.757965
294,14.7000,cargo_0,1.000000,1.000000,0.155608,0.004392,0,2,-4.898267,4.409824,0.905023
295,14.7500,cargo_0,1.000000,1.000000,0.153550,0.006450,0,3,-3.175182,-11.597930,-2.854257
296,14.8000,cargo_0,1.000000,1.000000,0.153861,0.006139,0,2,3.542168,1.263046,-0.335327
297,14.8500,cargo_0,1.000000,1.000000,0.153914,0.006086,0,2,1.344302,-3.432809,0.714070
298,14.9000,cargo_0,1.000000,1.000000,0.154357,0.005643,0,3,-14.174358,-3.986087,2.309234
299,14.9500,cargo_0,1.000000,1.000000,0.157198,0.002802,0,1,0.023280,1.399097,0.280552
300,15.0000,cargo_0,1.000000,1.000000,0.155816,0.004184,0,1,2.551040,-5.283066,-1.122490
301,15.0500,cargo_0,1.000000,1.000000,0.150260,0.009740,0,5,-5.232913,-13.819133,-0.378776
302,15.1000,cargo_0,1.000000,1.000000,0.153193,0.006807,0,3,-2.553411,2.247501,-0.766484
303,15.1500,cargo_0,1.000000,1.000000,0.154651,0.005349,0,2,2.446636,-3.586247,0.409610
304,15.2000,cargo_0,1.000000,1.000000,0.151670,0.008330,0,4,-12.212574,-10.494180,3.286914
305,15.2500,cargo_0,1.000000,1.000000,0.153115,0.006885,0,2,1.113523,0.276485,-0.031904
306,15.3000,cargo_0,1.000000,1.000000,0.156804,0.003196,0,2,0.304921,-0.471632,-0.210935
307,15.3500,cargo_0,1.000000,1.000000,0.154495,0.005505,0,2,-3.068313,-9.047654,-1.510839
308,15.4000,cargo_0,1.000000,1.000000,0.154425,0.005575,0,2,-0.342587,-1.440295,-0.319227
309,15.4500,cargo_0,1.000000,1.000000,0.156398,0.003602,0,3,1.156445,-1.627980,-0.549756
310,15.5000,cargo_0,1.000000,1.000000,0.159023,0.000977,0,0,0.000000,0.000000,0.000000
311,15.5500,cargo_0,1.000000,1.000000,0.158900,0.001100,0,1,-3.472463,0.054553,0.672581
312,15.6000,cargo_0,1.000000,1.000000,0.159631,0.000369,0,1,-3.622462,-1.009387,0.117523
313,15.6500,cargo_0,1.000000,1.000000,0.160544,0.000000,0,1,0.068234,4.393715,0.949725
314,15.7000,cargo_0,1.000000,1.000000,0.163413,0.000000,0,0,0.000000,0.000000,0.000000
315,15.7500,cargo_0,1.000000,1.000000,0.160405,0.000000,0,1,-0.170338,4.570298,0.877273
316,15.8000,cargo_0,1.000000,1.000000,0.162413,0.000000,0,0,0.000000,0.000000,0.000000
317,15.8500,cargo_0,1.000000,1.000000,0.161339,0.000000,0,0,0.000000,0.000000,0.000000
318,15.9000,cargo_0,1.000000,1.000000,0.162288,0.000000,0,0,0.000000,0.000000,0.000000
319,15.9500,cargo_0,1.000000,1.000000,0.160588,0.000000,0,0,0.000000,0.000000,0.000000
320,16.0000,cargo_0,1.000000,1.000000,0.158622,0.001378,0,1,0.491141,2.064515,-0.441459
321,16.0500,cargo_0,1.000000,1.000000,0.160218,0.000000,0,2,-0.727822,2.549727,-0.190762
322,16.1000,cargo_0,1.000000,1.000000,0.163736,0.000000,0,0,0.000000,0.000000,0.000000
323,16.1500,cargo_0,1.000000,1.000000,0.161161,0.000000,0,0,0.000000,0.000000,0.000000
324,16.2000,cargo_0,1.000000,1.000000,0.158681,0.001319,0,1,-0.144112,3.673045,-0.328502
325,16.2500,cargo_0,1.000000,1.000000,0.166525,0.000000,0,0,0.000000,0.000000,0.000000
326,16.3000,cargo_0,1.000000,1.000000,0.162450,0.000000,0,0,0.000000,0.000000,0.000000
327,16.3500,cargo_0,1.000000,1.000000,0.159185,0.000815,0,1,0.033910,2.644816,0.591644
328,16.4000,cargo_0,1.000000,1.000000,0.162496,0.000000,0,0,0.000000,0.000000,0.000000
329,16.4500,cargo_0,1.000000,1.000000,0.164670,0.000000,0,0,0.000000,0.000000,0.000000
330,16.5000,cargo_0,1.000000,1.000000,0.166321,0.000000,0,0,0.000000,0.000000,0.000000
331,16.5500,cargo_0,1.000000,1.000000,0.167567,0.000000,0,0,0.000000,0.000000,0.000000
332,16.6000,cargo_0,1.000000,1.000000,0.163894,0.000000,0,0,0.000000,0.000000,0.000000
333,16.6500,cargo_0,1.000000,1.000000,0.159703,0.000297,0,1,0.618036,-1.192532,0.265274
334,16.7000,cargo_0,1.000000,1.000000,0.167282,0.000000,0,0,0.000000,0.000000,0.000000
335,16.7500,cargo_0,1.000000,1.000000,0.169460,0.000000,0,0,0.000000,0.000000,0.000000
336,16.8000,cargo_0,1.000000,1.000000,0.165152,0.000000,0,0,0.000000,0.000000,0.000000
