time,kind,id,x,y
4.4000,agent,agent_01,1.520000,1.333333
4.4000,agent,agent_02,1.520000,2.222222
4.4000,agent,agent_03,1.520000,3.111111
4.4000,agent,agent_04,1.520000,4.000000
4.4000,agent,agent_05,1.520000,4.888889
4.4000,agent,agent_06,1.520000,5.777778
4.4000,agent,agent_07,1.520000,6.666667
4.4000,agent,agent_08,1.520000,7.555556
4.4000,agent,agent_09,6.480000,0.444444
4.4000,agent,agent_10,6.480000,1.333333
4.4000,agent,agent_11,6.480000,2.222222
4.4000,agent,agent_12,6.480000,3.111111
4.4000,agent,agent_13,6.480000,4.000000
4.4000,agent,agent_14,6.480000,4.888889
4.4000,agent,agent_15,6.480000,5.777778
4.4000,agent,agent_16,6.480000,6.666667
4.4000,agent,agent_17,6.480000,7.555556
4.4000,cargo,cargo_0,4.000000,4.000000
4.4500,agent,agent_00,1.535000,0.444444
4.4500,agent,agent_01,1.535000,1.333333
4.4500,agent,agent_02,1.535000,2.222222
4.4500,agent,agent_03,1.535000,3.111111
4.4500,agent,agent_04,1.535000,4.000000
4.4500,agent,agent_05,1.535000,4.888889
4.4500,agent,agent_06,1.535000,5.777778
4.4500,agent,agent_07,1.535000,6.666667
4.4500,agent,agent_08,1.535000,7.555556
4.4500,agent,agent_09,6.465000,0.444444
4.4500,agent,agent_10,6.465000,1.333333
4.4500,agent,agent_11,6.465000,2.222222
4.4500,agent,agent_12,6.465000,3.111111
4.4500,agent,agent_13,6.465000,4.000000
4.4500,agent,agent_14,6.465000,4.888889
4.4500,agent,agent_15,6.465000,5.777778
4.4500,agent,agent_16,6.465000,6.666667
4.4500,agent,agent_17,6.465000,7.555556
4.4500,cargo,cargo_0,4.000000,4.000000
4.5000,agent,agent_00,1.550000,0.444444
4.5000,agent,agent_01,1.550000,1.333333
4.5000,agent,agent_02,1.550000,2.222222
4.5000,agent,agent_03,1.550000,3.111111
4.5000,agent,agent_04,1.550000,4.000000
4.5000,agent,agent_05,1.550000,4.888889
4.5000,agent,agent_06,1.550000,5.777778
4.5000,agent,agent_07,1.550000,6.666667
4.5000,agent,agent_08,1.550000,7.555556
4.5000,agent,agent_09,6.450000,0.444444
4.5000,agent,agent_10,6.450000,1.333333
4.5000,agent,agent_11,6.450000,2.222222
4.5000,agent,agent_12,6.450000,3.111111
4.5000,agent,agent_13,6.450000,4.000000
4.5000,agent,agent_14,6.450000,4.888889
4.5000,agent,agent_15,6.450000,5.777778
4.5000,agent,agent_16,6.450000,6.666667
4.5000,agent,agent_17,6.450000,7.555556
4.5000,cargo,cargo_0,4.000000,4.000000
4.5500,agent,agent_00,1.565000,0.444444
4.5500,agent,agent_01,1.565000,1.333333
4.5500,agent,agent_02,1.565000,2.222222
4.5500,agent,agent_03,1.565000,3.111111
4.5500,agent,agent_04,1.565000,4.000000
4.5500,agent,agent_05,1.565000,4.888889
4.5500,agent,agent_06,1.565000,5.777778
4.5500,agent,agent_07,1.565000,6.666667
4.5500,agent,agent_08,1.565000,7.555556
4.5500,agent,agent_09,6.435000,0.444444
4.5500,agent,agent_10,6.435000,1.333333
4.5500,agent,agent_11,6.435000,2.222222
4.5500,agent,agent_12,6.435000,3.111111
4.5500,agent,agent_13,6.435000,4.000000
4.5500,agent,agent_14,6.435000,4.888889
4.5500,agent,agent_15,6.435000,5.777778
4.5500,agent,agent_16,6.435000,6.666667
4.5500,agent,agent_17,6.435000,7.555556
4.5500,cargo,cargo_0,4.000000,4.000000
4.6000,agent,agent_00,1.580000,0.444444
4.6000,agent,agent_01,1.580000,1.333333
4.6000,agent,agent_02,1.580000,2.222222
4.6000,agent,agent_03,1.580000,3.111111
4.6000,agent,agent_04,1.580000,4.000000
4.6000,agent,agent_05,1.580000,4.888889
4.6000,agent,agent_06,1.580000,5.777778
4.6000,agent,agent_07,1.580000,6.666667
4.6000,agent,agent_08,1.580000,7.555556
4.6000,agent,agent_09,6.420000,0.444444
4.6000,agent,agent_10,6.420000,1.333333
4.6000,agent,agent_11,6.420000,2.222222
4.6000,agent,agent_12,6.420000,3.111111
4.6000,agent,agent_13,6.420000,4.000000
4.6000,agent,agent_14,6.420000,4.888889
4.6000,agent,agent_15,6.420000,5.777778
4.6000,agent,agent_16,6.420000,6.666667
4.6000,agent,agent_17,6.420000,7.555556
4.6000,cargo,cargo_0,4.000000,4.000000
4.6500,agent,agent_00,1.595000,0.444444
4.6500,agent,agent_01,1.595000,1.333333
4.6500,agent,agent_02,1.595000,2.222222
4.6500,agent,agent_03,1.595000,3.111111
4.6500,agent,agent_04,1.595000,4.000000
4.6500,agent,agent_05,1.595000,4.888889
4.6500,agent,agent_06,1.595000,5.777778
4.6500,agent,agent_07,1.595000,6.666667
4.6500,agent,agent_08,1.595000,7.555556
4.6500,agent,agent_09,6.405000,0.444444
4.6500,agent,agent_10,6.405000,1.333333
4.6500,agent,agent_11,6.405000,2.222222
4.6500,agent,agent_12,6.405000,3.111111
4.6500,agent,agent_13,6.405000,4.000000
4.6500,agent,agent_14,6.405000,4.888889
4.6500,agent,agent_15,6.405000,5.777778
4.6500,agent,agent_16,6.405000,6.666667
4.6500,agent,agent_17,6.405000,7.555556
4.6500,cargo,cargo_0,4.000000,4.000000
4.7000,agent,agent_00,1.610000,0.444444
4.7000,agent,agent_01,1.610000,1.333333
4.7000,agent,agent_02,1.610000,2.222222
4.7000,agent,agent_03,1.610000,3.111111
4.7000,agent,agent_04,1.610000,4.000000
4.7000,agent,agent_05,1.610000,4.888889
4.7000,agent,agent_06,1.610000,5.777778
4.7000,agent,agent_07,1.610000,6.666667
4.7000,agent,agent_08,1.610000,7.555556
4.7000,agent,agent_09,6.390000,0.444444
4.7000,agent,agent_10,6.390000,1.333333
4.7000,agent,agent_11,6.390000,2.222222
4.7000,agent,agent_12,6.390000,3.111111
4.7000,agent,agent_13,6.390000,4.000000
4.7000,agent,agent_14,6.390000,4.888889
4.7000,agent,agent_15,6.390000,5.777778
4.7000,agent,agent_16,6.390000,6.666667
4.7000,agent,agent_17,6.390000,7.555556
4.7000,cargo,cargo_0,4.000000,4.000000
4.7500,agent,agent_00,1.625000,0.444444
4.7500,agent,agent_01,1.625000,1.333333
4.7500,agent,agent_02,1.625000,2.222222
4.7500,agent,agent_03,1.625000,3.111111
4.7500,agent,agent_04,1.625000,4.000000
4.7500,agent,agent_05,1.625000,4.888889
4.7500,agent,agent_06,1.625000,5.777778
4.7500,agent,agent_07,1.625000,6.666667
4.7500,agent,agent_08,1.625000,7.555556
4.7500,agent,agent_09,6.375000,0.444444
4.7500,agent,agent_10,6.375000,1.333333
4.7500,agent,agent_11,6.375000,2.222222
4.7500,agent,agent_12,6.375000,3.111111
4.7500,agent,agent_13,6.375000,4.000000
4.7500,agent,agent_14,6.375000,4.888889
4.7500,agent,agent_15,6.375000,5.777778
4.7500,agent,agent_16,6.375000,6.666667
4.7500,agent,agent_17,6.375000,7.555556
4.7500,cargo,cargo_0,4.000000,4.000000
4.8000,agent,agent_00,1.640000,0.444444
4.8000,agent,agent_01,1.640000,1.333333
4.8000,agent,agent_02,1.640000,2.222222
4.8000,agent,agent_03,1.640000,3.111111
4.8000,agent,agent_04,1.640000,4.000000
4.8000,agent,agent_05,1.640000,4.888889
4.8000,agent,agent_06,1.640000,5.777778
4.8000,agent,agent_07,1.640000,6.666667
4.8000,agent,agent_08,1.640000,7.555556
4.8000,agent,agent_09,6.360000,0.444444
4.8000,agent,agent_10,6.360000,1.333333
4.8000,agent,agent_11,6.360000,2.222222
4.8000,agent,agent_12,6.360000,3.111111
4.8000,agent,agent_13,6.360000,4.000000
4.8000,agent,agent_14,6.360000,4.888889
4.8000,agent,agent_15,6.360000,5.777778
4.8000,agent,agent_16,6.360000,6.666667
4.8000,agent,agent_17,6.360000,7.555556
4.8000,cargo,cargo_0,4.000000,4.000000
4.8500,agent,agent_00,1.655000,0.444444
4.8500,agent,agent_01,1.655000,1.333333
4.8500,agent,agent_02,1.655000,2.222222
4.8500,agent,agent_03,1.655000,3.111111
4.8500,agent,agent_04,1.655000,4.000000
4.8500,agent,agent_05,1.655000,4.888889
4.8500,agent,agent_06,1.655000,5.777778
4.8500,agent,agent_07,1.655000,6.666667
4.8500,agent,agent_08,1.655000,7.555556
4.8500,agent,agent_09,6.345000,0.444444
4.8500,agent,agent_10,6.345000,1.333333
4.8500,agent,agent_11,6.345000,2.222222
4.8500,agent,agent_12,6.345000,3.111111
4.8500,agent,agent_13,6.345000,4.000000
4.8500,agent,agent_14,6.345000,4.888889
4.8500,agent,agent_15,6.345000,5.777778
4.8500,agent,agent_16,6.345000,6.666667
4.8500,agent,agent_17,6.345000,7.555556
4.8500,cargo,cargo_0,4.000000,4.000000
4.9000,agent,agent_00,1.670000,0.444444
4.9000,agent,agent_01,1.670000,1.333333
4.9000,agent,agent_02,1.670000,2.222222
4.9000,agent,agent_03,1.670000,3.111111
4.9000,agent,agent_04,1.670000,4.000000
4.9000,agent,agent_05,1.670000,4.888889
4.9000,agent,agent_06,1.670000,5.777778
4.9000,agent,agent_07,1.670000,6.666667
4.9000,agent,agent_08,1.670000,7.555556
4.9000,agent,agent_09,6.330000,0.444444
4.9000,agent,agent_10,6.330000,1.333333
4.9000,agent,agent_11,6.330000,2.222222
4.9000,agent,agent_12,6.330000,3.111111
4.9000,agent,agent_13,6.330000,4.000000
4.9000,agent,agent_14,6.330000,4.888889
4.9000,agent,agent_15,6.330000,5.777778
4.9000,agent,agent_16,6.330000,6.666667
4.9000,agent,agent_17,6.330000,7.555556
4.9000,cargo,cargo_0,4.000000,4.000000
4.9500,agent,agent_00,1.685000,0.444444
4.9500,agent,agent_01,1.685000,1.333333
4.9500,agent,agent_02,1.685000,2.222222
4.9500,agent,agent_03,1.685000,3.111111
4.9500,agent,agent_04,1.685000,4.000000
4.9500,agent,agent_05,1.685000,4.888889
4.9500,agent,agent_06,1.685000,5.777778
4.9500,agent,agent_07,1.685000,6.666667
4.9500,agent,agent_08,1.685000,7.555556
4.9500,agent,agent_09,6.315000,0.444444
4.9500,agent,agent_10,6.315000,1.333333
4.9500,agent,agent_11,6.315000,2.222222
4.9500,agent,agent_12,6.315000,3.111111
4.9500,agent,agent_13,6.315000,4.000000
4.9500,agent,agent_14,6.315000,4.888889
4.9500,agent,agent_15,6.315000,5.777778
4.9500,agent,agent_16,6.315000,6.666667
4.9500,agent,agent_17,6.315000,7.555556
4.9500,cargo,cargo_0,4.000000,4.000000
5.0000,agent,agent_00,1.700000,0.444444
5.0000,agent,agent_01,1.700000,1.333333
5.0000,agent,agent_02,1.700000,2.222222
5.0000,agent,agent_03,1.700000,3.111111
5.0000,agent,agent_04,1.700000,4.000000
5.0000,agent,agent_05,1.700000,4.888889
5.0000,agent,agent_06,1.700000,5.777778
5.0000,agent,agent_07,1.700000,6.666667
5.0000,agent,agent_08,1.700000,7.555556
5.0000,agent,agent_09,6.300000,0.444444
5.0000,agent,agent_10,6.300000,1.333333
5.0000,agent,agent_11,6.300000,2.222222
5.0000,agent,agent_12,6.300000,3.111111
5.0000,agent,agent_13,6.300000,4.000000
5.0000,agent,agent_14,6.300000,4.888889
5.0000,agent,agent_15,6.300000,5.777778
5.0000,agent,agent_16,6.300000,6.666667
5.0000,agent,agent_17,6.300000,7.555556
5.0000,cargo,cargo_0,4.000000,4.000000
5.0500,agent,agent_00,1.715000,0.444444
5.0500,agent,agent_01,1.715000,1.333333
5.0500,agent,agent_02,1.715000,2.222222
5.0500,agent,agent_03,1.715000,3.111111
5.0500,agent,agent_04,1.715000,4.000000
5.0500,agent,agent_05,1.715000,4.888889
5.0500,agent,agent_06,1.715000,5.777778
5.0500,agent,agent_07,1.715000,6.666667
5.0500,agent,agent_08,1.715000,7.555556
5.0500,agent,agent_09,6.285000,0.444444
5.0500,agent,agent_10,6.285000,1.333333
5.0500,agent,agent_11,6.285000,2.222222
5.0500,agent,agent_12,6.285000,3.111111
5.0500,agent,agent_13,6.285000,4.000000
5.0500,agent,agent_14,6.285000,4.888889
5.0500,agent,agent_15,6.285000,5.777778
5.0500,agent,agent_16,6.285000,6.666667
5.0500,agent,agent_17,6.285000,7.555556
5.0500,cargo,cargo_0,4.000000,4.000000
5.1000,agent,agent_00,1.730000,0.444444
5.1000,agent,agent_01,1.730000,1.333333
5.1000,agent,agent_02,1.730000,2.222222
5.1000,agent,agent_03,1.730000,3.111111
5.1000,agent,agent_04,1.730000,4.000000
5.1000,agent,agent_05,1.730000,4.888889
5.1000,agent,agent_06,1.730000,5.777778
5.1000,agent,agent_07,1.730000,6.666667
5.1000,agent,agent_08,1.730000,7.555556
5.1000,agent,agent_09,6.270000,0.444444
5.1000,agent,agent_10,6.270000,1.333333
5.1000,agent,agent_11,6.270000,2.222222
5.1000,agent,agent_12,6.270000,3.111111
5.1000,agent,agent_13,6.270000,4.000000
5.1000,agent,agent_14,6.270000,4.888889
5.1000,agent,agent_15,6.270000,5.777778
5.1000,agent,agent_16,6.270000,6.666667
5.1000,agent,agent_17,6.270000,7.555556
5.1000,cargo,cargo_0,4.000000,4.000000
5.1500,agent,agent_00,1.745000,0.444444
5.1500,agent,agent_01,1.745000,1.333333
5.1500,agent,agent_02,1.745000,2.222222
5.1500,agent,agent_03,1.745000,3.111111
5.1500,agent,agent_04,1.745000,4.000000
5.1500,agent,agent_05,1.745000,4.888889
5.1500,agent,agent_06,1.745000,5.777778
5.1500,agent,agent_07,1.745000,6.666667
5.1500,agent,agent_08,1.745000,7.555556
5.1500,agent,agent_09,6.255000,0.444444
5.1500,agent,agent_10,6.255000,1.333333
5.1500,agent,agent_11,6.255000,2.222222
5.1500,agent,agent_12,6.255000,3.111111
5.1500,agent,agent_13,6.255000,4.000000
5.1500,agent,agent_14,6.255000,4.888889
5.1500,agent,agent_15,6.255000,5.777778
5.1500,agent,agent_16,6.255000,6.666667
5.1500,agent,agent_17,6.255000,7.555556
5.1500,cargo,cargo_0,4.000000,4.000000
5.2000,agent,agent_00,1.760000,0.444444
5.2000,agent,agent_01,1.760000,1.333333
5.2000,agent,agent_02,1.760000,2.222222
5.2000,agent,agent_03,1.760000,3.111111
5.2000,agent,agent_04,1.760000,4.000000
5.2000,agent,agent_05,1.760000,4.888889
5.2000,agent,agent_06,1.760000,5.777778
5.2000,agent,agent_07,1.760000,6.666667
5.2000,agent,agent_08,1.760000,7.555556
5.2000,agent,agent_09,6.240000,0.444444
5.2000,agent,agent_10,6.240000,1.333333
5.2000,agent,agent_11,6.240000,2.222222
5.2000,agent,agent_12,6.240000,3.111111
5.2000,agent,agent_13,6.240000,4.000000
5.2000,agent,agent_14,6.240000,4.888889
5.2000,agent,agent_15,6.240000,5.777778
5.2000,agent,agent_16,6.240000,6.666667
5.2000,agent,agent_17,6.240000,7.555556
5.2000,cargo,cargo_0,4.000000,4.000000
5.2500,agent,agent_00,1.775000,0.444444
5.2500,agent,agent_01,1.775000,1.333333
5.2500,agent,agent_02,1.775000,2.222222
5.2500,agent,agent_03,1.775000,3.111111
5.2500,agent,agent_04,1.775000,4.000000
5.2500,agent,agent_05,1.775000,4.888889
5.2500,agent,agent_06,1.775000,5.777778
5.2500,agent,agent_07,1.775000,6.666667
5.2500,agent,agent_08,1.775000,7.555556
5.2500,agent,agent_09,6.225000,0.444444
5.2500,agent,agent_10,6.225000,1.333333
5.2500,agent,agent_11,6.225000,2.222222
5.2500,agent,agent_12,6.225000,3.111111
5.2500,agent,agent_13,6.225000,4.000000
5.2500,agent,agent_14,6.225000,4.888889
5.2500,agent,agent_15,6.225000,5.777778
5.2500,agent,agent_16,6.225000,6.666667
5.2500,agent,agent_17,6.225000,7.555556
5.2500,cargo,cargo_0,4.000000,4.000000
5.3000,agent,agent_00,1.790000,0.444444
5.3000,agent,agent_01,1.790000,1.333333
5.3000,agent,agent_02,1.790000,2.222222
5.3000,agent,agent_03,1.790000,3.111111
5.3000,agent,agent_04,1.790000,4.000000
5.3000,agent,agent_05,1.790000,4.888889
5.3000,agent,agent_06,1.790000,5.777778
5.3000,agent,agent_07,1.790000,6.666667
5.3000,agent,agent_08,1.790000,7.555556
5.3000,agent,agent_09,6.210000,0.444444
5.3000,agent,agent_10,6.210000,1.333333
5.3000,agent,agent_11,6.210000,2.222222
5.3000,agent,agent_12,6.210000,3.111111
5.3000,agent,agent_13,6.210000,4.000000
5.3000,agent,agent_14,6.210000,4.888889
5.3000,agent,agent_15,6.210000,5.777778
5.3000,agent,agent_16,6.210000,6.666667
5.3000,agent,agent_17,6.210000,7.555556
5.3000,cargo,cargo_0,4.000000,4.000000
5.3500,agent,agent_00,1.805000,0.444444
5.3500,agent,agent_01,1.805000,1.333333
5.3500,agent,agent_02,1.805000,2.222222
5.3500,agent,agent_03,1.805000,3.111111
5.3500,agent,agent_04,1.805000,4.000000
5.3500,agent,agent_05,1.805000,4.888889
5.3500,agent,agent_06,1.805000,5.777778
5.3500,agent,agent_07,1.805000,6.666667
5.3500,agent,agent_08,1.805000,7.555556
5.3500,agent,agent_09,6.195000,0.444444
5.3500,agent,agent_10,6.195000,1.333333
5.3500,agent,agent_11,6.195000,2.222222
5.3500,agent,agent_12,6.195000,3.111111
5.3500,agent,agent_13,6.195000,4.000000
5.3500,agent,agent_14,6.195000,4.888889
5.3500,agent,agent_15,6.195000,5.777778
5.3500,agent,agent_16,6.195000,6.666667
5.3500,agent,agent_17,6.195000,7.555556
5.3500,cargo,cargo_0,4.000000,4.000000
5.4000,agent,agent_00,1.820000,0.444444
5.4000,agent,agent_01,1.820000,1.333333
5.4000,agent,agent_02,1.820000,2.222222
5.4000,agent,agent_03,1.820000,3.111111
5.4000,agent,agent_04,1.820000,4.000000
5.4000,agent,agent_05,1.820000,4.888889
5.4000,agent,agent_06,1.820000,5.777778
5.4000,agent,agent_07,1.820000,6.666667
5.4000,agent,agent_08,1.820000,7.555556
5.4000,agent,agent_09,6.180000,0.444444
5.4000,agent,agent_10,6.180000,1.333333
5.4000,agent,agent_11,6.180000,2.222222
5.4000,agent,agent_12,6.180000,3.111111
5.4000,agent,agent_13,6.180000,4.000000
5.4000,agent,agent_14,6.180000,4.888889
5.4000,agent,agent_15,6.180000,5.777778
5.4000,agent,agent_16,6.180000,6.666667
5.4000,agent,agent_17,6.180000,7.555556
5.4000,cargo,cargo_0,4.000000,4.000000
5.4500,agent,agent_00,1.835000,0.444444
5.4500,agent,agent_01,1.835000,1.333333
5.4500,agent,agent_02,1.835000,2.222222
5.4500,agent,agent_03,1.835000,3.111111
5.4500,agent,agent_04,1.835000,4.000000
5.4500,agent,agent_05,1.835000,4.888889
5.4500,agent,agent_06,1.835000,5.777778
5.4500,agent,agent_07,1.835000,6.666667
5.4500,agent,agent_08,1.835000,7.555556
5.4500,agent,agent_09,6.165000,0.444444
5.4500,agent,agent_10,6.165000,1.333333
5.4500,agent,agent_11,6.165000,2.222222
5.4500,agent,agent_12,6.165000,3.111111
5.4500,agent,agent_13,6.165000,4.000000
5.4500,agent,agent_14,6.165000,4.888889
5.4500,agent,agent_15,6.165000,5.777778
5.4500,agent,agent_16,6.165000,6.666667
5.4500,agent,agent_17,6.165000,7.555556
5.4500,cargo,cargo_0,4.000000,4.000000
5.5000,agent,agent_00,1.850000,0.444444
5.5000,agent,agent_01,1.850000,1.333333
5.5000,agent,agent_02,1.850000,2.222222
5.5000,agent,agent_03,1.850000,3.111111
5.5000,agent,agent_04,1.850000,4.000000
5.5000,agent,agent_05,1.850000,4.888889
5.5000,agent,agent_06,1.850000,5.777778
5.5000,agent,agent_07,1.850000,6.666667
5.5000,agent,agent_08,1.850000,7.555556
5.5000,agent,agent_09,6.150000,0.444444
5.5000,agent,agent_10,6.150000,1.333333
5.5000,agent,agent_11,6.150000,2.222222
5.5000,agent,agent_12,6.150000,3.111111
5.5000,agent,agent_13,6.150000,4.000000
5.5000,agent,agent_14,6.150000,4.888889
5.5000,agent,agent_15,6.150000,5.777778
5.5000,agent,agent_16,6.150000,6.666667
5.5000,agent,agent_17,6.150000,7.555556
5.5000,cargo,cargo_0,4.000000,4.000000
5.5500,agent,agent_00,1.865000,0.444444
5.5500,agent,agent_01,1.865000,1.333333
5.5500,agent,agent_02,1.865000,2.222222
5.5500,agent,agent_03,1.865000,3.111111
5.5500,agent,agent_04,1.865000,4.000000
5.5500,agent,agent_05,1.865000,4.888889
5.5500,agent,agent_06,1.865000,5.777778
5.5500,agent,agent_07,1.865000,6.666667
5.5500,agent,agent_08,1.865000,7.555556
5.5500,agent,agent_09,6.135000,0.444444
5.5500,agent,agent_10,6.135000,1.333333
5.5500,agent,agent_11,6.135000,2.222222
5.5500,agent,agent_12,6.135000,3.111111
5.5500,agent,agent_13,6.135000,4.000000
5.5500,agent,agent_14,6.135000,4.888889
5.5500,agent,agent_15,6.135000,5.777778
5.5500,agent,agent_16,6.135000,6.666667
5.5500,agent,agent_17,6.135000,7.555556
5.5500,cargo,cargo_0,4.000000,4.000000
5.6000,agent,agent_00,1.880000,0.444444
5.6000,agent,agent_01,1.880000,1.333333
5.6000,agent,agent_02,1.880000,2.222222
5.6000,agent,agent_03,1.880000,3.111111
5.6000,agent,agent_04,1.880000,4.000000
5.6000,agent,agent_05,1.880000,4.888889
5.6000,agent,agent_06,1.880000,5.777778
5.6000,agent,agent_07,1.880000,6.666667
5.6000,agent,agent_08,1.880000,7.555556
5.6000,agent,agent_09,6.120000,0.444444
5.6000,agent,agent_10,6.120000,1.333333
5.6000,agent,agent_11,6.120000,2.222222
5.6000,agent,agent_12,6.120000,3.111111
5.6000,agent,agent_13,6.120000,4.000000
5.6000,agent,agent_14,6.120000,4.888889
5.6000,agent,agent_15,6.120000,5.777778
5.6000,agent,agent_16,6.120000,6.666667
5.6000,agent,agent_17,6.120000,7.555556
5.6000,cargo,cargo_0,4.000000,4.000000
5.6500,agent,agent_00,1.895000,0.444444
5.6500,agent,agent_01,1.895000,1.333333
5.6500,agent,agent_02,1.895000,2.222222
5.6500,agent,agent_03,1.895000,3.111111
5.6500,agent,agent_04,1.895000,4.000000
5.6500,agent,agent_05,1.895000,4.888889
5.6500,agent,agent_06,1.895000,5.777778
5.6500,agent,agent_07,1.895000,6.666667
5.6500,agent,agent_08,1.895000,7.555556
5.6500,agent,agent_09,6.105000,0.444444
5.6500,agent,agent_10,6.105000,1.333333
5.6500,agent,agent_11,6.105000,2.222222
5.6500,agent,agent_12,6.105000,3.111111
5.6500,agent,agent_13,6.105000,4.000000
5.6500,agent,agent_14,6.105000,4.888889
5.6500,agent,agent_15,6.105000,5.777778
5.6500,agent,agent_16,6.105000,6.666667
5.6500,agent,agent_17,6.105000,7.555556
5.6500,cargo,cargo_0,4.000000,4.000000
5.7000,agent,agent_00,1.910000,0.444444
5.7000,agent,agent_01,1.910000,1.333333
5.7000,agent,agent_02,1.910000,2.222222
5.7000,agent,agent_03,1.910000,3.111111
5.7000,agent,agent_04,1.910000,4.000000
5.7000,agent,agent_05,1.910000,4.888889
5.7000,agent,agent_06,1.910000,5.777778
5.7000,agent,agent_07,1.910000,6.666667
5.7000,agent,agent_08,1.910000,7.555556
5.7000,agent,agent_09,6.090000,0.444444
5.7000,agent,agent_10,6.090000,1.333333
5.7000,agent,agent_11,6.090000,2.222222
5.7000,agent,agent_12,6.090000,3.111111
5.7000,agent,agent_13,6.090000,4.000000
5.7000,agent,agent_14,6.090000,4.888889
5.7000,agent,agent_15,6.090000,5.777778
5.7000,agent,agent_16,6.090000,6.666667
5.7000,agent,agent_17,6.090000,7.555556
5.7000,cargo,cargo_0,4.000000,4.000000
5.7500,agent,agent_00,1.925000,0.444444
5.7500,agent,agent_01,1.925000,1.333333
5.7500,agent,agent_02,1.925000,2.222222
5.7500,agent,agent_03,1.925000,3.111111
5.7500,agent,agent_04,1.925000,4.000000
5.7500,agent,agent_05,1.925000,4.888889
5.7500,agent,agent_06,1.925000,5.777778
5.7500,agent,agent_07,1.925000,6.666667
5.7500,agent,agent_08,1.925000,7.555556
5.7500,agent,agent_09,6.075000,0.444444
5.7500,agent,agent_10,6.075000,1.333333
5.7500,agent,agent_11,6.075000,2.222222
5.7500,agent,agent_12,6.075000,3.111111
5.7500,agent,agent_13,6.075000,4.000000
5.7500,agent,agent_14,6.075000,4.888889
5.7500,agent,agent_15,6.075000,5.777778
5.7500,agent,agent_16,6.075000,6.666667
5.7500,agent,agent_17,6.075000,7.555556
5.7500,cargo,cargo_0,4.000000,4.000000
5.8000,agent,agent_00,1.940000,0.444444
5.8000,agent,agent_01,1.940000,1.333333
5.8000,agent,agent_02,1.940000,2.222222
5.8000,agent,agent_03,1.940000,3.111111
5.8000,agent,agent_04,1.940000,4.000000
5.8000,agent,agent_05,1.940000,4.888889
5.8000,agent,agent_06,1.940000,5.777778
5.8000,agent,agent_07,1.940000,6.666667
5.8000,agent,agent_08,1.940000,7.555556
5.8000,agent,agent_09,6.060000,0.444444
5.8000,agent,agent_10,6.060000,1.333333
5.8000,agent,agent_11,6.060000,2.222222
5.8000,agent,agent_12,6.060000,3.111111
5.8000,agent,agent_13,6.060000,4.000000
5.8000,agent,agent_14,6.060000,4.888889
5.8000,agent,agent_15,6.060000,5.777778
5.8000,agent,agent_16,6.060000,6.666667
5.8000,agent,agent_17,6.060000,7.555556
5.8000,cargo,cargo_0,4.000000,4.000000
5.8500,agent,agent_00,1.955000,0.444444
5.8500,agent,agent_01,1.955000,1.333333
5.8500,agent,agent_02,1.955000,2.222222
5.8500,agent,agent_03,1.955000,3.111111
5.8500,agent,agent_04,1.955000,4.000000
5.8500,agent,agent_05,1.955000,4.888889
5.8500,agent,agent_06,1.955000,5.777778
5.8500,agent,agent_07,1.955000,6.666667
5.8500,agent,agent_08,1.955000,7.555556
5.8500,agent,agent_09,6.045000,0.444444
5.8500,agent,agent_10,6.045000,1.333333
5.8500,agent,agent_11,6.045000,2.222222
5.8500,agent,agent_12,6.045000,3.111111
5.8500,agent,agent_13,6.045000,4.000000
5.8500,agent,agent_14,6.045000,4.888889
5.8500,agent,agent_15,6.045000,5.777778
5.8500,agent,agent_16,6.045000,6.666667
5.8500,agent,agent_17,6.045000,7.555556
5.8500,cargo,cargo_0,4.000000,4.000000
5.9000,agent,agent_00,1.970000,0.444444
5.9000,agent,agent_01,1.970000,1.333333
5.9000,agent,agent_02,1.970000,2.222222
5.9000,agent,agent_03,1.970000,3.111111
5.9000,agent,agent_04,1.970000,4.000000
5.9000,agent,agent_05,1.970000,4.888889
5.9000,agent,agent_06,1.970000,5.777778
5.9000,agent,agent_07,1.970000,6.666667
5.9000,agent,agent_08,1.970000,7.555556
5.9000,agent,agent_09,6.030000,0.444444
5.9000,agent,agent_10,6.030000,1.333333
5.9000,agent,agent_11,6.030000,2.222222
5.9000,agent,agent_12,6.030000,3.111111
5.9000,agent,agent_13,6.030000,4.000000
5.9000,agent,agent_14,6.030000,4.888889
5.9000,agent,agent_15,6.030000,5.777778
5.9000,agent,agent_16,6.030000,6.666667
5.9000,agent,agent_17,6.030000,7.555556
5.9000,cargo,cargo_0,4.000000,4.000000
5.9500,agent,agent_00,1.985000,0.444444
5.9500,agent,agent_01,1.985000,1.333333
5.9500,agent,agent_02,1.985000,2.222222
5.9500,agent,agent_03,1.985000,3.111111
5.9500,agent,agent_04,1.985000,4.000000
5.9500,agent,agent_05,1.985000,4.888889
5.9500,agent,agent_06,1.985000,5.777778
5.9500,agent,agent_07,1.985000,6.666667
5.9500,agent,agent_08,1.985000,7.555556
5.9500,agent,agent_09,6.015000,0.444444
5.9500,agent,agent_10,6.015000,1.333333
5.9500,agent,agent_11,6.015000,2.222222
5.9500,agent,agent_12,6.015000,3.111111
5.9500,agent,agent_13,6.015000,4.000000
5.9500,agent,agent_14,6.015000,4.888889
5.9500,agent,agent_15,6.015000,5.777778
5.9500,agent,agent_16,6.015000,6.666667
