iteration,time,cargo_id,x,y,yaw_deg,J,cross_track,cargo_speed,strict_coverage,contacts,net_force_parallel,net_force_cross,net_torque,min_inter_agent_distance,min_signed_clearance,max_penetration
313,15.650000,cargo_0,3.915787310,3.880679385,1.356095310,0.187087539,-0.031615700,0.117459906,1.000000000,1,-3.764768269,-2.266253435,0.949725098,0.326290454,0.160543885,0.000000000
314,15.700000,cargo_0,3.913714884,3.883590901,1.356095310,0.185712974,-0.034914556,0.043884906,1.000000000,0,0.000000000,0.000000000,0.000000000,0.325019856,0.163412692,0.000000000
315,15.750000,cargo_0,3.911926615,3.889152189,1.379353703,0.181939400,-0.039373925,0.130291919,1.000000000,1,-3.788425149,-2.562122594,0.877272924,0.323672445,0.160404773,0.000000000
316,15.800000,cargo_0,3.910768412,3.893205333,1.379353703,0.179112406,-0.042500826,0.056716919,1.000000000,0,0.000000000,0.000000000,0.000000000,0.322712661,0.162413029,0.000000000
317,15.850000,cargo_0,3.910563072,3.893923923,1.379353703,0.178611202,-0.043055201,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.322042280,0.161338671,0.000000000
318,15.900000,cargo_0,3.910563072,3.893923923,1.379353703,0.178611202,-0.043055201,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.321575875,0.162288315,0.000000000
319,15.950000,cargo_0,3.910563072,3.893923923,1.379353703,0.178611202,-0.043055201,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.321248432,0.160588015,0.000000000
320,16.000000,cargo_0,3.910835656,3.895069729,1.379353703,0.177494638,-0.043429977,0.030373344,1.000000000,1,-2.011826953,-0.675272545,-0.441459381,0.321023293,0.158621617,0.001378383
321,16.050000,cargo_0,3.910506395,3.897659469,1.379353703,0.175471055,-0.045079305,0.048806877,1.000000000,2,-1.778796746,-1.966396340,-0.190761732,0.320870056,0.160217665,0.000000000
322,16.100000,cargo_0,3.910428921,3.898184187,1.379353703,0.175066742,-0.045422614,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320771938,0.163736030,0.000000000
323,16.150000,cargo_0,3.910428921,3.898184187,1.379353703,0.175066742,-0.045422614,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320708452,0.161161014,0.000000000
324,16.200000,cargo_0,3.910465715,3.901410192,1.379353703,0.172309567,-0.047097861,0.082955212,1.000000000,1,-3.040854518,-2.065243273,-0.328501593,0.320669349,0.158680595,0.001319405
325,16.250000,cargo_0,3.910516832,3.903258027,1.379353703,0.170714384,-0.048031938,0.009380212,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320623933,0.166524681,0.000000000
326,16.300000,cargo_0,3.910516832,3.903258027,1.379353703,0.170714384,-0.048031938,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.320596300,0.162450174,0.000000000
327,16.350000,cargo_0,3.910400439,3.905043571,1.384572858,0.169260672,-0.049075219,0.045693274,1.000000000,1,-2.262429247,-1.370261173,0.591644213,0.320581180,0.159184758,0.000815242
328,16.400000,cargo_0,3.910366126,3.905494835,1.384572858,0.168895863,-0.049343045,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.323181612,0.162496178,0.000000000
329,16.450000,cargo_0,3.910366126,3.905494835,1.384572858,0.168895863,-0.049343045,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.325375565,0.164670249,0.000000000
330,16.500000,cargo_0,3.910366126,3.905494835,1.384572858,0.168895863,-0.049343045,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.326202750,0.166321364,0.000000000
331,16.550000,cargo_0,3.910366126,3.905494835,1.384572858,0.168895863,-0.049343045,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.324418505,0.167566863,0.000000000
332,16.600000,cargo_0,3.910366126,3.905494835,1.384572858,0.168895863,-0.049343045,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.323161252,0.163893587,0.000000000
333,16.650000,cargo_0,3.910428363,3.905374746,1.384572858,0.168964854,-0.049226704,0.003488124,1.000000000,1,0.685104049,1.155306888,0.265274451,0.322277216,0.159703098,0.000296902
334,16.700000,cargo_0,3.910428363,3.905374746,1.384572858,0.168964854,-0.049226704,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.321657422,0.167282228,0.000000000
335,16.750000,cargo_0,3.910428363,3.905374746,1.384572858,0.168964854,-0.049226704,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.321224584,0.169460207,0.000000000
336,16.800000,cargo_0,3.910428363,3.905374746,1.384572858,0.168964854,-0.049226704,0.000000000,1.000000000,0,0.000000000,0.000000000,0.000000000,0.325355712,0.165152351,0.000000000
