frame,H_star,J_k,E_k,grad_residual_k,centroid2_k,in_K0,qp_all_optimal,dissipation_slack_u_command
0,0.7878451270565885,0.0751545410432403,6.700345941770005e-07,0.08807944323324593,3.206998306170443,1,1,-0.0004286206896683756
1,0.7755840272350643,0.07908431134086656,6.606674752898953e-07,0.09331761562111524,3.181820395571132,1,1,-0.00043390456466184217
2,0.7628417541964099,0.08299072739933049,4.886423383634298e-07,0.09825124014177553,3.1521032086229916,1,1,-0.00043196262091904115
3,0.749649801558423,0.08685323661376272,4.78392575036727e-07,0.10278641086273406,3.117835113537578,1,1,-0.00042442669114985815
4,0.736041887431726,0.09064810479125784,3.470002982281523e-07,0.10685239918019715,3.0764627483546394,1,1,-0.00041544638497178696
5,0.7220522123019422,0.09436027263087882,2.9187358692356684e-07,0.11040174174377416,3.0302888092734865,1,1,-0.0004096571616381394
6,0.7077131694905544,0.09803660850872253,2.2807948788522355e-07,0.11353941896179978,2.9815266400758667,1,1,-0.00039263462647018584
7,0.6930618132651853,0.10159725774967934,2.26431186342726e-07,0.11602674359462975,2.929424291857553,1,1,-0.00037080267671106386
8,0.6781446835742084,0.10504459517738762,1.80702462427686e-07,0.11793899890275487,2.873580527663949,1,1,-0.00037000791522277636
9,0.6629810703064791,0.10840570367657187,1.5999230806428435e-07,0.11927355683092639,2.8163711218351573,1,1,-0.0003688764202218111
10,0.6476062360293475,0.11168654094695088,1.3465926277329734e-07,0.12009393938709646,2.7567288358372184,1,1,-0.00036924754717934487
11,0.6320521157874945,0.11490716750179011,1.2463917543494036e-07,0.1204796921295975,2.696797902271911,1,1,-0.00035517944452119823
12,0.6163621327533984,0.1172932456767985,1.3049830050876392e-07,0.12036589763547768,2.6374493684296,1,1,-0.0003254836172192285
13,0.6006255194735757,0.11854663153513031,1.0344009068827998e-07,0.11985970870890782,2.578306885380402,1,1,-0.0003312712495250388
14,0.5848910531325349,0.11983804175749782,9.569072521185153e-08,0.11901130290789416,2.5220573461966613,1,1,-0.00033771691823517545
15,0.5691731132289484,0.12110321234660795,8.294614786956046e-08,0.11786058301245053,2.468714521514686,1,1,-0.00034567927638935216
16,0.5534877915945957,0.12205564702451217,1.460704084815757e-07,0.11650023560963577,2.418950966713056,1,1,-0.00029194638005780767
17,0.5379243858320522,0.12142141966070943,1.0729170652416993e-07,0.11490706672267362,2.3681296560951104,1,1,-0.00030089195513705383
18,0.5225242910523452,0.1202110405265627,1.0854821338955644e-07,0.11313500701911763,2.316845536566558,1,1,-0.0003065898601529726
19,0.5073295923454205,0.11837931916773427,1.020594808033441e-07,0.11122725420738724,2.26452457746608,1,1,-0.00031204981238640295
20,0.4923781698259111,0.11670323219223297,8.406646293007967e-08,0.10926941120777614,2.2118271903050495,1,1,-0.00026758681660667485
21,0.4777106845463867,0.11513630607886567,4.6458208779595114e-08,0.10715761917064959,2.1554862926969713,1,1,-0.0002677801705883009
22,0.4632856453098832,0.11373608253413463,2.128165215617099e-08,0.10498955521895181,2.098156792110695,1,1,-0.00026858238762989504
23,0.4490943867814332,0.11249624624674662,3.370208980987397e-08,0.1028116673187997,2.0380792902392497,1,1,-0.00026680044138052
24,0.4351336953927629,0.11141052671985786,1.1125093259770591e-07,0.10054052367279347,1.9764854988708813,1,1,-0.00024264952288536971
25,0.4214227309836954,0.11040022406277453,2.220096433174086e-08,0.09807729709561633,1.9097898406563742,1,1,-0.00022696966904514962
26,0.40796736881548645,0.10954996069179618,3.4010651513762484e-08,0.0956260725950864,1.8416361464295026,1,1,-0.00023831950810030388
27,0.39473643305251704,0.10885005119859313,7.676326862445014e-08,0.0931604628564183,1.7719636479464433,1,1,-0.00023886518537194652
28,0.3817387177214012,0.10772625054950016,7.208199115740705e-08,0.09066457617103915,1.7014497684369836,1,1,-0.00023269665345925644
29,0.3690104150852427,0.10506046520536806,5.516026227419192e-08,0.08812632249830023,1.6310567863271328,1,1,-0.00020432572641797958
30,0.3566597169184812,0.10154912056883542,4.2056398596737806e-08,0.08537067180967439,1.5604812251451008,1,1,-0.00018866761388439644
31,0.3447304020116063,0.09760494091330282,4.6443045324704315e-08,0.08259299311419935,1.4916297827117342,1,1,-0.00017782494430246612
32,0.33323905841934365,0.09377069931356971,4.015027610181865e-08,0.07984002492328765,1.4235920814014924,1,1,-0.00017230882015067256
33,0.32217305375174277,0.0900859648893515,1.8495095414817956e-08,0.07710408396566341,1.3579617413360143,1,1,-0.0001701700180785047
34,0.3115170138479836,0.0865465054264644,4.989415033713711e-08,0.07432803506047264,1.292264172669109,1,1,-0.00016665079743641634
35,0.3012680289003232,0.08323004007404956,1.0649463307729974e-07,0.07169160551517723,1.2296308045577053,1,1,-0.00010784151766677665
36,0.29146001678189715,0.08006443886104653,3.995651706789346e-08,0.06904628599707643,1.1658831886421313,1,1,-0.00011260461859060981
37,0.2820263349007044,0.0768093257796686,2.8458466491764332e-08,0.0664889619321053,1.1041732026793296,1,1,-0.00012421253956289117
38,0.27295958858585034,0.07373713471421012,4.11600725184712e-08,0.06394882217759554,1.044015311409324,1,1,-0.000129757206185065
39,0.2642550152972424,0.07081008305396783,4.79316384817988e-08,0.06136160000271213,0.9837979057796588,1,1,-8.368239263307348e-05
40,0.255960284259214,0.06766291558356949,4.344019307286546e-08,0.05800872008203337,0.9234127118192127,1,1,-7.318218755514652e-05
41,0.24808258493003343,0.06456769450369179,5.648052796553494e-08,0.05439299387365029,0.8647682292731502,1,1,-5.161224341291692e-05
42,0.24063871464598907,0.06163026810527294,6.815580486611845e-08,0.05076537961204099,0.8084344619412311,1,1,-2.7840161478386548e-05
43,0.23362107733780413,0.05888418053398742,5.939880094316034e-08,0.047215355258050665,0.7543714412555982,1,1,-4.7252846853575343e-05
44,0.2269721027077628,0.056343821946489056,6.387076057474756e-08,0.043777541614610616,0.7033071407727207,1,1,-2.6868891390727928e-05
45,0.22071358969542465,0.05306801338441719,6.889957603190028e-08,0.04048194480387985,0.655033712136285,1,1,-3.7363712345184034e-05
46,0.2148457526415598,0.04950082739208009,6.988063659411556e-08,0.037366513610267445,0.6099829970522134,1,1,-5.380444597430801e-05
47,0.20936490934269358,0.04619677147078733,7.515021958538069e-08,0.03445330188897666,0.5681006915098346,1,1,-3.811349666115252e-05
48,0.20427469557975997,0.04314460013855977,8.392175833397637e-08,0.03174038902359552,0.5288972179399102,1,1,-4.4353117537379583e-07
49,0.19957085997761526,0.04032719729689162,8.056156823478795e-08,0.02920983718593001,0.49210290870371504,1,1,-1.364843438846769e-05
50,0.19517869264921273,0.03740936171572691,9.393151685192635e-08,0.026868839211654207,0.4579239963660031,1,1,-3.793737820974221e-05
51,0.1910796932256834,0.034716041132671946,8.991334604998024e-08,0.02473723277645987,0.42647752193415644,1,1,-5.2928711842943794e-05
